STATE,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,LATITUDE,LONGITUD
1,3,13,15,0,7,10127,32.72217222,-85.24521389
1,3,14,1,0,1,10128,,
1,3,15,9,10,2,10129,33.20679444,-86.79443333
1,3,14,13,0,1,10130,,
1,3,3,23,20,4,10131,33.82592222,-86.16210556
1,3,18,17,0,5,10132,34.38237778,-86.16936111
1,3,13,21,30,7,10133,34.01711389,-86.96580833
1,3,22,17,20,2,10134,33.57281944,-86.45053889
1,3,25,11,5,5,10135,34.43851944,-87.201325
1,3,26,22,25,6,10136,34.80308333,-86.40696389
1,3,21,12,35,1,10137,33.57407778,-86.63878889
1,3,23,5,25,3,10138,33.55512778,-85.88408611
1,3,27,21,5,7,10139,34.17953889,-87.18553611
1,3,29,11,14,2,10140,34.77766389,-86.71403889
1,3,31,12,0,4,10141,33.77065,-86.46044444
1,4,2,1,42,6,10142,34.39403889,-86.43636389
1,2,19,20,43,5,10143,31.45635278,-85.62522778
1,2,21,9,45,7,10144,32.43533611,-85.06560833
1,2,29,17,30,1,10145,33.89652222,-87.52918889
1,3,5,20,7,6,10146,34.61994722,-86.99075833
1,3,7,2,46,1,10147,34.762,-86.58945278
1,4,3,9,32,7,10148,33.28845,-86.76431667
1,3,25,1,35,5,10149,30.47548889,-88.11354167
1,1,14,20,30,4,10150,31.29288611,-87.57338056
1,3,15,15,45,2,10151,32.8221,-86.22683889
1,3,19,0,5,6,10152,30.51215556,-88.28616389
1,3,26,4,25,6,10153,,
1,3,26,4,30,6,10154,34.88195833,-86.71708333
1,3,22,10,45,2,10155,34.565225,-87.06992778
1,3,23,1,45,3,10156,30.92665,-88.21818889
1,3,25,17,0,5,10157,31.08096111,-87.12093333
1,3,29,4,0,2,10158,,
1,3,26,6,20,6,10159,34.64950833,-87.19440833
1,3,27,16,40,7,10160,31.74979444,-86.66981667
1,3,25,13,15,5,10161,34.81906667,-86.95514722
1,3,30,7,0,3,10162,34.37175833,-87.61880833
1,1,2,23,0,6,10163,33.53809444,-86.97695833
1,1,2,9,40,6,10164,33.48705556,-86.888875
1,3,30,17,50,3,10165,31.83809167,-85.22531667
1,1,4,21,11,1,10166,33.50625833,-86.79281944
1,3,30,21,30,3,10167,34.72788056,-85.73356667
1,3,30,18,15,3,10168,33.82218611,-87.15894722
1,3,31,6,55,4,10169,31.28281389,-85.83083333
1,1,7,14,23,4,10170,32.50585278,-85.02034444
1,1,9,7,0,6,10171,33.33374722,-86.88300278
1,3,31,5,10,4,10172,33.05675833,-87.70846667
1,4,1,13,38,5,10173,33.57728333,-86.81386944
1,4,3,0,1,7,10174,31.91246667,-85.9423
1,4,2,22,40,6,10175,34.69760278,-87.63625833
1,4,2,22,35,6,10176,31.64474444,-87.23857222
1,1,11,10,10,1,10177,33.52150556,-86.73299167
1,4,4,17,0,1,10178,33.20835833,-86.31063056
1,4,4,16,5,1,10179,34.16233889,-85.57213889
1,1,11,18,10,1,10180,33.77432778,-87.07560556
1,1,17,0,5,7,10181,33.09350833,-86.80203889
1,1,23,21,0,6,10182,33.55430556,-86.867675
1,4,4,18,8,1,10183,34.54387222,-87.16673611
1,4,7,14,25,4,10184,30.52704444,-87.51309722
1,4,8,6,0,5,10185,32.19060833,-85.81235556
1,4,8,0,49,5,10186,31.31031111,-86.40548056
1,4,8,16,37,5,10187,34.80316389,-87.19223333
1,1,26,2,45,2,10188,30.71856667,-88.13608889
1,4,9,9,15,6,10189,34.46905833,-85.78170278
1,4,9,12,15,6,10190,34.32089167,-87.69573333
1,4,9,2,15,6,10191,30.58368333,-88.17893056
1,4,9,17,45,6,10192,30.47103056,-88.23375833
1,4,9,16,31,6,10193,33.91220278,-86.32857222
1,4,10,20,30,7,10195,30.54558333,-87.80379722
1,4,10,17,0,7,10196,34.07190278,-86.18897222
1,1,26,20,18,2,10197,33.54478611,-86.58248056
1,4,10,13,45,7,10198,33.33411111,-86.77969167
1,4,10,13,55,7,10199,34.62281944,-87.74983333
1,1,31,21,40,7,10200,33.84023056,-87.23425833
1,4,11,10,10,1,10201,32.90583889,-87.01278333
1,4,12,13,52,2,10202,33.65350556,-86.09214722
1,4,13,9,40,3,10203,31.68965833,-87.90205556
1,2,1,1,30,1,10204,,
1,2,1,23,10,1,10205,32.35861944,-86.32302222
1,4,13,14,36,3,10206,34.78830833,-86.83260278
1,4,14,5,45,4,10207,31.51294722,-85.17965833
1,2,1,7,36,1,10208,34.206225,-86.85936667
1,4,14,6,15,4,10209,33.69556389,-87.05767222
1,4,15,7,0,5,10210,32.95435278,-85.46448333
1,2,8,3,35,1,10211,30.68583889,-88.14839444
1,4,15,7,10,5,10212,32.07720833,-86.30150556
1,4,17,6,55,7,10213,30.41445278,-87.54956944
1,4,17,4,45,7,10214,32.16260833,-86.11568056
1,4,18,19,20,1,10215,33.87031944,-86.11133889
1,2,11,19,25,4,10216,30.70549722,-88.14845278
1,4,18,15,35,1,10217,31.01143333,-87.66935833
1,4,18,20,45,1,10218,32.04365556,-85.08469444
1,2,12,22,0,5,10219,,
1,4,18,15,55,1,10220,31.093775,-85.31117222
1,1,20,9,51,3,10221,32.42588889,-85.68653611
1,2,4,18,50,4,10222,33.54529722,-86.72053889
1,2,19,11,1,5,10223,31.32313056,-85.83131944
1,2,13,21,8,6,10224,34.65739444,-86.11787222
1,2,25,18,25,4,10225,31.34975833,-85.87508889
1,2,13,19,43,6,10226,,
1,2,20,0,36,6,10227,30.70895833,-88.20756111
1,2,28,21,29,7,10228,30.676175,-88.1619
1,3,3,18,55,4,10229,32.47937222,-86.43696667
1,2,20,21,8,6,10230,30.68365556,-88.12782778
1,3,3,16,36,4,10231,33.14542222,-85.37639444
1,3,5,23,22,6,10232,32.50344722,-85.04989444
1,2,22,23,10,1,10233,30.66589722,-88.05974722
1,2,22,13,40,1,10234,32.335375,-86.36401667
1,3,6,16,54,7,10235,30.74930556,-88.11402778
1,3,4,13,0,5,10236,34.16380278,-85.72073333
1,3,12,19,35,6,10237,33.00433056,-87.616825
1,3,7,17,40,1,10238,,
1,3,8,18,2,2,10239,32.42339444,-86.22728889
1,3,15,19,30,2,10240,31.05845833,-88.024375
1,3,19,11,55,6,10241,33.337525,-86.77944167
1,4,1,23,55,5,10242,30.82073889,-88.09498056
1,3,20,0,27,7,10243,30.72899167,-88.09733333
1,3,21,13,16,1,10244,32.63945278,-87.29519167
1,3,26,23,51,6,10245,33.35397778,-86.844425
1,3,31,8,24,4,10246,31.29792778,-85.77834167
1,4,2,2,50,6,10247,33.94370278,-87.83957222
1,4,3,10,47,7,10248,34.34573889,-86.279325
1,4,3,22,27,7,10249,34.79569167,-87.67299167
1,4,3,19,20,7,10250,33.40991667,-86.97048056
1,4,4,21,9,1,10251,33.29142778,-86.79387778
1,4,18,12,15,1,10252,34.19780278,-88.13715278
1,4,10,16,30,7,10253,31.16108889,-85.34607778
1,4,10,17,25,7,10254,33.79735833,-86.81926944
1,4,19,14,55,2,10255,,
1,4,19,8,0,2,10256,30.67831667,-88.22531944
1,4,12,22,55,2,10257,32.42246667,-86.26864444
1,4,14,13,12,4,10258,32.37706944,-86.32294167
1,4,19,21,9,2,10259,,
1,4,15,18,30,5,10260,34.7745,-87.00113333
1,4,19,15,25,2,10261,30.65862778,-88.08784444
1,4,20,15,18,3,10262,33.63876667,-86.80721667
1,4,17,19,35,7,10263,30.72461667,-88.117325
1,4,17,19,47,7,10264,30.64036389,-88.19451389
1,4,21,5,10,4,10265,30.57155,-88.17118056
1,4,18,14,7,1,10266,33.20813889,-87.52431667
1,4,22,8,10,5,10267,34.17521944,-86.46243611
1,4,22,6,55,5,10268,,
1,5,5,23,50,4,10269,33.40975,-86.76076111
1,5,1,4,0,7,10270,33.05258611,-87.99685278
1,5,1,22,25,7,10271,34.796025,-87.12779444
1,4,23,8,10,6,10272,31.98626667,-86.49065556
1,5,1,21,55,7,10273,33.70712778,-86.19141944
1,5,1,15,12,7,10274,34.60378056,-86.97998889
1,4,23,21,40,6,10275,31.77334722,-87.63829444
1,4,23,13,0,6,10276,33.92658333,-87.47102778
1,5,2,15,0,1,10277,33.77726111,-87.02587778
1,5,3,15,45,2,10278,33.38764444,-85.37803056
1,5,4,3,30,3,10279,33.89124167,-86.75654444
1,4,23,16,10,6,10280,32.04029722,-88.25402222
1,5,4,13,25,3,10281,32.32643889,-86.32855
1,4,23,14,35,6,10282,,
1,5,5,9,10,4,10283,31.17284444,-85.93435278
1,4,24,17,45,7,10284,30.921875,-87.85429167
1,4,25,1,0,1,10285,33.14025833,-87.6445
1,4,25,8,58,1,10286,,
1,4,26,7,0,2,10287,31.86679444,-87.77259722
1,4,17,20,15,7,10288,,
1,4,27,7,15,3,10289,32.296075,-85.68874722
1,4,28,10,0,4,10290,33.82918611,-87.20595278
1,4,28,17,0,4,10291,32.77885,-87.27656111
1,4,30,21,10,6,10292,33.10124167,-88.13961111
1,5,1,24,0,7,10293,32.37478056,-86.93281389
1,5,5,12,57,4,10294,32.36560278,-86.26981111
1,5,6,4,5,5,10295,30.82835833,-88.38208889
1,5,8,21,32,7,10296,32.60334722,-86.20783889
1,5,1,18,57,7,10297,32.34158889,-85.02191111
1,5,9,3,0,1,10298,32.60032222,-85.58072222
1,5,9,19,45,1,10299,32.92501944,-85.29979722
1,5,10,11,13,2,10300,34.65325556,-87.528075
1,5,1,20,0,7,10301,,
1,5,6,6,53,5,10302,,
1,5,9,22,50,1,10303,30.67853056,-88.16944722
1,5,10,22,0,2,10304,30.64943889,-88.12711111
1,5,12,17,55,4,10305,32.18831111,-85.82966389
1,5,13,8,40,5,10306,30.44180556,-88.21716667
1,5,10,16,20,2,10307,32.60364444,-86.66378611
1,5,14,18,30,6,10308,32.83535,-86.33405833
1,5,14,12,55,6,10309,34.515525,-87.22437222
1,3,16,8,52,3,10310,34.705075,-86.62707778
1,5,14,2,1,6,10311,34.60099167,-87.00974167
1,3,19,14,30,6,10312,32.79155,-86.60035556
1,3,26,23,20,6,10313,33.86880278,-87.24840833
1,3,28,20,36,1,10314,34.16566111,-86.87397778
1,5,15,14,8,7,10315,34.13291944,-86.80476944
1,3,29,10,10,2,10316,34.02278333,-86.04543056
1,4,6,12,56,3,10317,34.71618056,-87.69507778
1,5,16,6,10,1,10318,30.64948889,-88.12701667
1,4,7,17,13,4,10319,33.88878333,-87.28336389
1,4,10,21,25,7,10320,,
1,5,16,16,35,1,10321,32.56559167,-86.12694444
1,4,16,23,26,6,10322,33.23971667,-87.57706389
1,5,17,18,55,2,10323,32.86181944,-87.33045556
1,4,17,10,50,7,10324,34.85536389,-87.51418611
1,5,17,23,19,2,10325,33.46944444,-86.93439167
1,5,18,3,20,3,10326,32.82805,-87.86339444
1,5,18,15,15,3,10327,33.11141944,-87.47206389
1,5,18,5,50,3,10328,31.16010278,-87.37418333
1,5,19,2,50,4,10329,30.56675,-88.12926111
1,4,18,1,43,1,10330,31.20256667,-85.39144444
1,5,20,13,10,5,10331,32.58264722,-85.16446944
1,4,19,1,30,2,10332,34.90282222,-86.53191389
1,5,20,11,20,5,10333,33.66828611,-86.66615278
1,5,20,19,10,5,10334,33.1156,-87.55140556
1,5,21,13,45,6,10335,32.09933333,-86.46993056
1,4,20,11,0,3,10336,33.96840833,-86.12083889
1,4,22,20,40,5,10337,34.64201944,-87.68993889
1,4,22,8,5,5,10338,33.99655556,-86.86041389
1,5,21,12,50,6,10339,34.08782778,-87.60441111
1,5,21,10,35,6,10340,33.68608611,-85.46080278
1,4,25,10,0,1,10341,34.62971667,-87.64826667
1,5,21,19,10,6,10342,33.19343889,-87.25032222
1,5,22,9,10,7,10343,33.96560556,-86.76094444
1,4,26,5,45,2,10344,30.61990278,-88.13331389
1,5,23,16,45,1,10345,32.58446111,-85.18641389
1,5,22,17,0,7,10346,33.55065,-88.22472778
1,5,23,22,55,1,10347,34.56136389,-86.19229444
1,5,23,18,10,1,10348,33.24925833,-86.47346111
1,5,24,14,24,2,10349,32.92812778,-87.86134722
1,5,23,22,30,1,10350,31.88073611,-85.15919722
1,5,24,3,30,2,10351,33.43041111,-86.74223056
1,5,24,9,54,2,10352,33.33349167,-86.77916389
1,5,24,14,45,2,10353,30.92212778,-88.20003889
1,5,24,6,45,2,10354,32.46263611,-86.12127778
1,5,25,18,15,3,10355,33.17388056,-87.51043056
1,5,28,23,15,6,10356,,
1,5,29,6,30,7,10357,32.54106667,-86.43167222
1,5,29,20,31,7,10358,32.30471111,-86.98341111
1,5,30,15,0,1,10359,34.14136111,-87.72749444
1,5,31,17,35,2,10360,34.07806944,-87.46325556
1,5,31,8,5,2,10361,30.60808056,-87.56431111
1,2,19,7,25,5,10362,33.652,-86.70306667
1,3,25,11,55,5,10363,33.20763889,-86.203425
1,3,26,17,36,6,10364,33.49760278,-86.81479722
1,4,8,23,0,5,10365,33.54151944,-86.74771111
1,4,18,22,30,1,10366,33.53365556,-86.86646667
1,5,12,17,0,4,10367,34.448475,-85.74560833
1,4,18,20,40,1,10368,33.96352222,-86.99915
1,4,20,8,30,3,10369,31.27448889,-86.24902222
1,5,15,16,18,7,10370,34.23382222,-85.88384722
1,5,16,0,3,1,10371,32.42440833,-85.01990278
1,4,25,4,40,1,10372,31.90156389,-85.14594444
1,5,6,14,55,5,10373,32.08769722,-88.25126944
1,4,25,20,30,1,10374,32.88544444,-88.30265
1,5,16,16,0,1,10375,31.45929444,-85.646625
1,5,6,18,19,5,10376,33.98046389,-85.61673056
1,5,6,6,45,5,10377,33.58609722,-86.73251111
1,5,19,0,58,4,10378,32.3694,-86.325325
1,5,7,22,57,6,10379,33.12684444,-87.54405833
1,5,9,16,10,1,10380,34.46048056,-85.70475
1,5,19,15,7,4,10381,34.45196667,-86.15350833
1,6,14,14,41,2,10382,34.51666667,-85.66249444
1,5,23,0,50,1,10383,,
1,5,24,20,13,2,10384,,
1,6,15,21,43,3,10385,33.20648889,-87.49288611
1,6,18,23,0,6,10386,32.00205,-86.02780278
1,5,25,16,18,3,10387,32.61048611,-85.35291944
1,6,18,22,50,6,10388,33.31858056,-87.64599444
1,6,19,18,35,7,10389,34.79284444,-86.78538333
1,6,19,23,30,7,10390,31.80055556,-87.53404722
1,5,25,12,55,3,10391,32.87639444,-87.86866111
1,6,19,20,5,7,10392,30.54982778,-88.28476944
1,6,20,6,0,1,10393,33.86847778,-86.27487778
1,6,20,23,5,1,10394,31.09851111,-87.15781389
1,6,20,17,0,1,10395,34.43385833,-86.58419722
1,6,22,10,40,3,10396,31.13838056,-87.41973611
1,5,26,18,48,4,10397,34.04820833,-86.110875
1,6,22,17,10,3,10398,32.68880278,-87.93530278
1,5,26,10,30,4,10399,31.54038611,-86.23361944
1,6,23,17,45,4,10400,30.51639444,-87.75898889
1,6,25,14,35,6,10401,33.58829167,-86.09509167
1,6,26,1,20,7,10402,32.91280556,-85.73849444
1,6,26,19,30,7,10403,31.50338056,-87.43557778
1,6,27,16,0,1,10404,33.01433056,-86.60936389
1,6,28,18,10,2,10405,32.62041389,-86.30595833
1,6,24,16,0,5,10406,33.91116389,-87.44465278
1,5,27,8,30,5,10407,33.57276111,-86.90203333
1,6,28,16,33,2,10408,34.92340556,-86.0828
1,5,29,22,0,7,10409,33.72972778,-86.46911111
1,6,28,14,45,2,10410,,
1,7,1,20,15,5,10411,34.17470556,-86.65594167
1,5,29,22,55,7,10412,32.27411111,-85.26787778
1,7,1,14,25,5,10413,30.47236111,-87.75075
1,5,29,23,29,7,10414,,
1,7,2,22,15,6,10415,33.82942222,-86.11542778
1,7,3,8,0,7,10416,34.63329722,-87.40732778
1,7,4,19,10,1,10417,30.56929722,-88.28971389
1,7,5,12,20,2,10418,33.60891667,-85.79695278
1,7,5,23,30,2,10419,34.02321111,-85.60968056
1,7,5,14,15,2,10420,33.22809167,-87.69925
1,7,6,14,20,3,10421,31.20352222,-87.05283056
1,7,6,21,22,3,10422,31.32666667,-85.88861111
1,7,7,23,20,4,10423,32.22027222,-86.29341944
1,7,7,20,50,4,10424,33.284425,-87.57129722
1,7,8,12,30,5,10425,32.21038333,-88.36793889
1,7,9,18,15,6,10426,33.33992778,-86.43095556
1,7,9,3,38,6,10427,33.37580833,-87.09388611
1,7,11,1,15,1,10428,33.04623889,-86.746925
1,7,11,3,15,1,10429,32.69689444,-85.81427222
1,7,11,20,0,1,10430,32.18156944,-87.93078333
1,5,29,8,32,7,10431,34.86939167,-87.54231944
1,7,11,2,0,1,10432,34.21746667,-86.34558611
1,7,14,22,0,4,10433,30.45542222,-88.23942222
1,7,14,23,50,4,10434,33.69551667,-87.40441667
1,5,31,16,20,2,10435,,
1,7,15,8,59,5,10436,32.86673611,-85.44039444
1,7,17,8,45,7,10437,34.61835833,-86.38358889
1,7,18,20,30,1,10438,30.55241944,-88.34453333
1,7,26,22,57,2,10439,34.81828611,-86.57151944
1,5,31,19,15,2,10440,32.57183333,-86.26085556
1,6,2,4,45,4,10441,,
1,6,2,11,18,4,10442,30.96356667,-87.76419444
1,6,16,9,45,4,10443,33.68266667,-87.53696667
1,6,26,15,45,7,10444,31.76916389,-85.91245278
1,7,3,7,30,7,10445,34.10359167,-86.71090278
1,6,14,18,40,2,10446,34.24615833,-85.90710833
1,7,2,13,15,6,10447,31.74245,-86.71280833
1,7,8,15,20,5,10448,34.79185833,-87.05496667
1,6,2,12,30,4,10449,34.76370833,-86.85922778
1,7,13,13,45,3,10450,34.02603333,-87.50553056
1,7,16,15,20,6,10451,31.42225556,-87.10876944
1,7,16,18,25,6,10452,30.49434167,-88.23813611
1,7,17,18,10,7,10453,32.47046389,-86.874025
1,7,17,16,30,7,10454,34.27350833,-86.56664722
1,7,18,1,15,1,10455,34.09184722,-86.11103889
1,7,18,7,45,1,10456,,
1,7,18,6,0,1,10457,34.13451944,-87.52256111
1,7,20,12,20,3,10458,,
1,6,4,17,35,6,10459,31.2654,-87.21961944
1,6,5,0,21,7,10460,33.18225,-87.55733611
1,7,22,12,30,5,10461,31.85784167,-87.64667778
1,6,5,18,43,7,10462,34.68410278,-87.56405
1,6,5,2,30,7,10463,33.08928333,-86.5359
1,6,5,20,0,7,10464,31.96513056,-85.53783333
1,7,22,22,25,5,10465,34.56199444,-87.97414722
1,7,23,15,44,6,10466,33.88558056,-86.64295833
1,7,23,11,40,6,10467,32.09059444,-86.18699167
1,7,23,15,14,6,10468,34.21175833,-86.76229167
1,6,5,5,5,7,10469,32.46386667,-86.63965833
1,7,24,0,55,7,10470,33.57003611,-86.49854722
1,6,6,1,15,1,10471,30.52654722,-88.199625
1,7,27,6,45,3,10472,32.83476667,-86.59278056
1,7,27,1,10,3,10473,33.73284722,-86.49486111
1,6,6,2,35,1,10474,33.57251389,-86.89412778
1,6,6,5,30,1,10475,33.62557222,-85.70778889
1,8,1,14,48,1,10476,32.53237222,-86.44411111
1,7,15,18,30,5,10477,32.47340556,-85.21766667
1,7,23,15,15,6,10478,33.5486,-85.89607778
1,7,25,99,99,1,10479,32.93680833,-87.16479167
1,7,25,16,35,1,10480,31.86055833,-87.57060278
1,6,8,21,45,3,10481,32.1294,-85.96279444
1,7,26,16,15,2,10482,34.83372778,-86.87293889
1,7,27,16,20,3,10483,32.34065833,-86.41088889
1,7,28,17,5,4,10484,32.528075,-85.60096944
1,8,1,21,5,1,10485,32.38207222,-86.19626111
1,6,8,23,39,3,10486,31.72784444,-86.32117222
1,6,8,14,40,3,10487,34.927475,-87.53163889
1,8,3,18,30,3,10488,31.07129444,-87.51487778
1,8,4,13,25,4,10489,31.53312222,-85.56318611
1,7,29,16,45,5,10490,34.80090278,-86.701125
1,6,8,5,55,3,10491,33.25164444,-85.74956111
1,8,4,1,45,4,10492,31.5881,-85.55565
1,8,5,23,15,5,10493,34.74276667,-86.20388056
1,6,8,8,0,3,10494,34.05616667,-85.45956667
1,8,5,17,15,5,10495,32.325175,-85.15789722
1,8,5,12,10,5,10496,33.086525,-86.87343889
1,8,6,16,25,6,10497,30.50449444,-87.75069722
1,6,10,14,20,5,10498,33.620025,-85.75513611
1,8,7,2,30,7,10499,32.555275,-87.34776111
1,8,9,6,27,2,10500,33.05545833,-86.75807222
1,6,11,17,30,6,10501,33.04999444,-87.59468889
1,6,12,11,45,7,10502,,
1,6,12,8,45,7,10503,33.99565278,-85.70937778
1,6,12,12,35,7,10504,32.70236667,-85.786175
1,8,9,23,1,2,10505,34.300825,-86.14491389
1,6,13,18,10,1,10506,32.37530833,-86.03062222
1,6,13,7,0,1,10507,31.31943611,-85.28294722
1,6,13,19,9,1,10508,32.26168889,-85.16295278
1,6,14,0,20,2,10509,34.29884167,-86.69773889
1,6,14,1,10,2,10510,34.15241111,-86.638925
1,6,14,17,58,2,10511,34.79155833,-87.06920278
1,6,27,0,25,1,10512,33.203,-87.46090833
1,8,9,0,45,2,10513,30.46406667,-88.16893056
1,7,2,15,43,6,10514,31.32004167,-86.48132778
1,8,13,23,0,6,10515,31.45392778,-85.68396111
1,8,13,18,55,6,10516,34.81019444,-86.508575
1,8,13,2,0,6,10517,30.61715556,-88.29335278
