STATE,COUNTY,MONTH,DAY,YEAR,HOUR,MINUTE,DAY_WEEK,ST_CASE
6.0000,67.0000,10.0000,2.0000,78.0000,22.0000,35.0000,2.0000,63325.0000
6.0000,71.0000,10.0000,2.0000,78.0000,22.0000,50.0000,2.0000,63326.0000
6.0000,97.0000,10.0000,4.0000,78.0000,17.0000,55.0000,4.0000,63327.0000
6.0000,57.0000,10.0000,4.0000,78.0000,20.0000,30.0000,4.0000,63328.0000
6.0000,1.0000,10.0000,8.0000,78.0000,11.0000,15.0000,1.0000,63329.0000
6.0000,37.0000,10.0000,8.0000,78.0000,13.0000,15.0000,1.0000,63330.0000
6.0000,79.0000,10.0000,8.0000,78.0000,19.0000,0.0000,1.0000,63331.0000
6.0000,37.0000,7.0000,29.0000,78.0000,2.0000,55.0000,7.0000,63332.0000
6.0000,37.0000,8.0000,4.0000,78.0000,17.0000,15.0000,6.0000,63333.0000
6.0000,37.0000,8.0000,22.0000,78.0000,6.0000,35.0000,3.0000,63335.0000
6.0000,37.0000,9.0000,15.0000,78.0000,17.0000,25.0000,6.0000,63336.0000
6.0000,37.0000,9.0000,20.0000,78.0000,7.0000,25.0000,4.0000,63337.0000
6.0000,71.0000,9.0000,29.0000,78.0000,23.0000,19.0000,6.0000,63338.0000
6.0000,73.0000,10.0000,5.0000,78.0000,3.0000,5.0000,5.0000,63339.0000
6.0000,29.0000,9.0000,4.0000,78.0000,15.0000,10.0000,2.0000,63340.0000
6.0000,85.0000,8.0000,28.0000,78.0000,0.0000,55.0000,2.0000,63341.0000
6.0000,3.0000,9.0000,21.0000,78.0000,6.0000,0.0000,5.0000,63342.0000
6.0000,65.0000,10.0000,2.0000,78.0000,0.0000,30.0000,2.0000,63343.0000
6.0000,65.0000,10.0000,4.0000,78.0000,3.0000,45.0000,4.0000,63344.0000
6.0000,75.0000,10.0000,6.0000,78.0000,21.0000,47.0000,6.0000,63345.0000
6.0000,73.0000,10.0000,7.0000,78.0000,18.0000,25.0000,7.0000,63346.0000
6.0000,77.0000,10.0000,7.0000,78.0000,23.0000,0.0000,7.0000,63347.0000
6.0000,71.0000,9.0000,28.0000,78.0000,1.0000,8.0000,5.0000,63348.0000
6.0000,99.0000,9.0000,30.0000,78.0000,2.0000,45.0000,7.0000,63349.0000
6.0000,99.0000,10.0000,1.0000,78.0000,2.0000,45.0000,1.0000,63350.0000
6.0000,83.0000,10.0000,2.0000,78.0000,23.0000,25.0000,2.0000,63351.0000
6.0000,55.0000,10.0000,4.0000,78.0000,10.0000,10.0000,4.0000,63352.0000
6.0000,71.0000,10.0000,4.0000,78.0000,22.0000,50.0000,4.0000,63353.0000
6.0000,59.0000,9.0000,22.0000,78.0000,13.0000,50.0000,6.0000,63354.0000
6.0000,37.0000,9.0000,29.0000,78.0000,16.0000,30.0000,6.0000,63355.0000
6.0000,29.0000,10.0000,9.0000,78.0000,6.0000,20.0000,2.0000,63356.0000
6.0000,53.0000,10.0000,2.0000,78.0000,9.0000,15.0000,2.0000,63357.0000
6.0000,37.0000,10.0000,4.0000,78.0000,12.0000,5.0000,4.0000,63358.0000
6.0000,65.0000,10.0000,4.0000,78.0000,20.0000,15.0000,4.0000,63359.0000
6.0000,53.0000,9.0000,29.0000,78.0000,17.0000,1.0000,6.0000,63360.0000
6.0000,37.0000,10.0000,1.0000,78.0000,12.0000,20.0000,1.0000,63361.0000
6.0000,37.0000,10.0000,4.0000,78.0000,6.0000,20.0000,4.0000,63362.0000
6.0000,67.0000,10.0000,8.0000,78.0000,1.0000,20.0000,1.0000,63363.0000
6.0000,67.0000,10.0000,8.0000,78.0000,11.0000,10.0000,1.0000,63364.0000
6.0000,37.0000,9.0000,30.0000,78.0000,12.0000,0.0000,7.0000,63365.0000
6.0000,37.0000,10.0000,7.0000,78.0000,2.0000,45.0000,7.0000,63366.0000
6.0000,73.0000,10.0000,9.0000,78.0000,23.0000,25.0000,2.0000,63367.0000
6.0000,29.0000,10.0000,10.0000,78.0000,14.0000,20.0000,3.0000,63368.0000
6.0000,37.0000,9.0000,30.0000,78.0000,3.0000,0.0000,7.0000,63369.0000
6.0000,65.0000,10.0000,3.0000,78.0000,15.0000,21.0000,3.0000,63370.0000
6.0000,25.0000,10.0000,4.0000,78.0000,23.0000,15.0000,4.0000,63371.0000
6.0000,97.0000,10.0000,6.0000,78.0000,15.0000,25.0000,6.0000,63372.0000
6.0000,71.0000,10.0000,7.0000,78.0000,6.0000,15.0000,7.0000,63373.0000
6.0000,65.0000,10.0000,8.0000,78.0000,4.0000,30.0000,1.0000,63374.0000
6.0000,37.0000,10.0000,8.0000,78.0000,14.0000,0.0000,1.0000,63375.0000
6.0000,13.0000,9.0000,29.0000,78.0000,16.0000,35.0000,6.0000,63376.0000
6.0000,65.0000,10.0000,8.0000,78.0000,14.0000,35.0000,1.0000,63377.0000
6.0000,99.0000,10.0000,8.0000,78.0000,22.0000,0.0000,1.0000,63378.0000
6.0000,59.0000,10.0000,10.0000,78.0000,21.0000,5.0000,3.0000,63379.0000
6.0000,33.0000,10.0000,11.0000,78.0000,6.0000,50.0000,4.0000,63380.0000
6.0000,29.0000,10.0000,12.0000,78.0000,13.0000,40.0000,5.0000,63381.0000
6.0000,37.0000,10.0000,12.0000,78.0000,19.0000,20.0000,5.0000,63382.0000
6.0000,3.0000,9.0000,29.0000,78.0000,18.0000,25.0000,6.0000,63383.0000
6.0000,71.0000,9.0000,27.0000,78.0000,9.0000,0.0000,4.0000,63384.0000
6.0000,57.0000,8.0000,15.0000,78.0000,15.0000,30.0000,3.0000,63385.0000
6.0000,71.0000,8.0000,30.0000,78.0000,13.0000,45.0000,4.0000,63386.0000
6.0000,69.0000,9.0000,5.0000,78.0000,18.0000,35.0000,3.0000,63387.0000
6.0000,37.0000,8.0000,9.0000,78.0000,16.0000,10.0000,4.0000,63388.0000
6.0000,37.0000,8.0000,12.0000,78.0000,4.0000,39.0000,7.0000,63389.0000
6.0000,73.0000,8.0000,12.0000,78.0000,12.0000,10.0000,7.0000,63390.0000
6.0000,61.0000,8.0000,20.0000,78.0000,8.0000,20.0000,1.0000,63391.0000
6.0000,71.0000,8.0000,21.0000,78.0000,2.0000,0.0000,2.0000,63392.0000
6.0000,51.0000,8.0000,23.0000,78.0000,17.0000,55.0000,4.0000,63393.0000
6.0000,17.0000,9.0000,5.0000,78.0000,22.0000,10.0000,3.0000,63394.0000
6.0000,23.0000,9.0000,12.0000,78.0000,23.0000,30.0000,3.0000,63395.0000
6.0000,67.0000,9.0000,13.0000,78.0000,0.0000,5.0000,4.0000,63396.0000
6.0000,57.0000,9.0000,21.0000,78.0000,20.0000,40.0000,5.0000,63397.0000
6.0000,37.0000,10.0000,8.0000,78.0000,3.0000,30.0000,1.0000,63398.0000
6.0000,103.0000,10.0000,14.0000,78.0000,3.0000,30.0000,7.0000,63399.0000
6.0000,13.0000,7.0000,24.0000,78.0000,2.0000,46.0000,2.0000,63400.0000
6.0000,37.0000,10.0000,1.0000,78.0000,14.0000,0.0000,1.0000,63401.0000
6.0000,37.0000,10.0000,13.0000,78.0000,11.0000,15.0000,6.0000,63402.0000
6.0000,9.0000,10.0000,14.0000,78.0000,11.0000,50.0000,7.0000,63403.0000
6.0000,71.0000,9.0000,24.0000,78.0000,14.0000,10.0000,1.0000,63404.0000
6.0000,41.0000,9.0000,26.0000,78.0000,0.0000,25.0000,3.0000,63405.0000
6.0000,37.0000,9.0000,26.0000,78.0000,0.0000,50.0000,3.0000,63406.0000
6.0000,71.0000,9.0000,25.0000,78.0000,23.0000,0.0000,2.0000,63407.0000
6.0000,111.0000,9.0000,30.0000,78.0000,23.0000,55.0000,7.0000,63408.0000
6.0000,85.0000,9.0000,30.0000,78.0000,0.0000,30.0000,7.0000,63409.0000
6.0000,85.0000,9.0000,30.0000,78.0000,18.0000,25.0000,7.0000,63410.0000
6.0000,37.0000,9.0000,30.0000,78.0000,23.0000,50.0000,7.0000,63411.0000
6.0000,29.0000,10.0000,5.0000,78.0000,6.0000,15.0000,5.0000,63412.0000
6.0000,111.0000,10.0000,11.0000,78.0000,14.0000,5.0000,4.0000,63413.0000
6.0000,71.0000,10.0000,14.0000,78.0000,19.0000,30.0000,7.0000,63414.0000
6.0000,71.0000,10.0000,7.0000,78.0000,17.0000,15.0000,7.0000,63415.0000
6.0000,27.0000,10.0000,8.0000,78.0000,16.0000,45.0000,1.0000,63416.0000
6.0000,81.0000,10.0000,10.0000,78.0000,0.0000,28.0000,3.0000,63417.0000
6.0000,59.0000,10.0000,12.0000,78.0000,23.0000,47.0000,5.0000,63419.0000
6.0000,1.0000,10.0000,13.0000,78.0000,2.0000,50.0000,6.0000,63420.0000
6.0000,83.0000,10.0000,14.0000,78.0000,7.0000,40.0000,7.0000,63421.0000
6.0000,1.0000,10.0000,14.0000,78.0000,14.0000,30.0000,7.0000,63422.0000
6.0000,13.0000,10.0000,11.0000,78.0000,18.0000,15.0000,4.0000,63423.0000
6.0000,81.0000,10.0000,12.0000,78.0000,2.0000,30.0000,5.0000,63424.0000
6.0000,71.0000,10.0000,12.0000,78.0000,17.0000,20.0000,5.0000,63425.0000
6.0000,97.0000,10.0000,13.0000,78.0000,6.0000,5.0000,6.0000,63426.0000
6.0000,1.0000,10.0000,14.0000,78.0000,14.0000,0.0000,7.0000,63427.0000
6.0000,59.0000,10.0000,2.0000,78.0000,11.0000,0.0000,2.0000,63428.0000
6.0000,103.0000,10.0000,5.0000,78.0000,12.0000,40.0000,5.0000,63429.0000
6.0000,61.0000,9.0000,5.0000,78.0000,18.0000,25.0000,3.0000,63430.0000
6.0000,37.0000,10.0000,1.0000,78.0000,18.0000,30.0000,1.0000,63431.0000
6.0000,37.0000,10.0000,12.0000,78.0000,9.0000,25.0000,5.0000,63433.0000
6.0000,59.0000,10.0000,13.0000,78.0000,21.0000,30.0000,6.0000,63434.0000
6.0000,59.0000,10.0000,15.0000,78.0000,20.0000,20.0000,1.0000,63435.0000
6.0000,111.0000,10.0000,16.0000,78.0000,1.0000,40.0000,2.0000,63436.0000
6.0000,25.0000,4.0000,4.0000,78.0000,19.0000,2.0000,3.0000,63437.0000
6.0000,73.0000,6.0000,22.0000,78.0000,1.0000,10.0000,5.0000,63438.0000
6.0000,1.0000,9.0000,27.0000,78.0000,20.0000,15.0000,4.0000,63439.0000
6.0000,73.0000,10.0000,13.0000,78.0000,8.0000,0.0000,6.0000,63440.0000
6.0000,107.0000,10.0000,13.0000,78.0000,21.0000,35.0000,6.0000,63441.0000
6.0000,79.0000,10.0000,14.0000,78.0000,1.0000,5.0000,7.0000,63442.0000
6.0000,59.0000,10.0000,14.0000,78.0000,19.0000,30.0000,7.0000,63443.0000
6.0000,71.0000,10.0000,4.0000,78.0000,17.0000,20.0000,4.0000,63444.0000
6.0000,73.0000,10.0000,14.0000,78.0000,19.0000,15.0000,7.0000,63445.0000
6.0000,19.0000,10.0000,14.0000,78.0000,20.0000,30.0000,7.0000,63446.0000
6.0000,29.0000,10.0000,14.0000,78.0000,20.0000,58.0000,7.0000,63447.0000
6.0000,19.0000,10.0000,15.0000,78.0000,2.0000,40.0000,1.0000,63448.0000
6.0000,77.0000,10.0000,16.0000,78.0000,7.0000,25.0000,2.0000,63449.0000
6.0000,19.0000,10.0000,15.0000,78.0000,11.0000,10.0000,1.0000,63450.0000
6.0000,79.0000,9.0000,23.0000,78.0000,19.0000,45.0000,7.0000,63451.0000
6.0000,89.0000,10.0000,8.0000,78.0000,1.0000,55.0000,1.0000,63452.0000
6.0000,35.0000,10.0000,10.0000,78.0000,23.0000,25.0000,3.0000,63453.0000
6.0000,89.0000,10.0000,11.0000,78.0000,14.0000,0.0000,4.0000,63454.0000
6.0000,73.0000,10.0000,16.0000,78.0000,21.0000,9.0000,2.0000,63455.0000
6.0000,21.0000,10.0000,18.0000,78.0000,22.0000,0.0000,4.0000,63456.0000
6.0000,37.0000,7.0000,8.0000,78.0000,18.0000,53.0000,7.0000,63457.0000
6.0000,85.0000,7.0000,21.0000,78.0000,1.0000,57.0000,6.0000,63458.0000
6.0000,75.0000,7.0000,30.0000,78.0000,2.0000,5.0000,1.0000,63459.0000
6.0000,71.0000,9.0000,22.0000,78.0000,18.0000,30.0000,6.0000,63460.0000
6.0000,71.0000,10.0000,11.0000,78.0000,16.0000,30.0000,4.0000,63461.0000
6.0000,37.0000,10.0000,14.0000,78.0000,0.0000,5.0000,7.0000,63462.0000
6.0000,37.0000,6.0000,20.0000,78.0000,23.0000,44.0000,3.0000,63463.0000
6.0000,37.0000,6.0000,30.0000,78.0000,16.0000,30.0000,6.0000,63464.0000
6.0000,89.0000,10.0000,4.0000,78.0000,0.0000,55.0000,4.0000,63465.0000
6.0000,1.0000,10.0000,15.0000,78.0000,2.0000,30.0000,1.0000,63466.0000
6.0000,77.0000,10.0000,17.0000,78.0000,7.0000,55.0000,3.0000,63467.0000
6.0000,93.0000,10.0000,6.0000,78.0000,14.0000,45.0000,6.0000,63468.0000
6.0000,59.0000,7.0000,18.0000,78.0000,17.0000,31.0000,3.0000,63469.0000
6.0000,73.0000,7.0000,21.0000,78.0000,16.0000,45.0000,6.0000,63470.0000
6.0000,59.0000,7.0000,27.0000,78.0000,9.0000,54.0000,5.0000,63471.0000
6.0000,61.0000,7.0000,28.0000,78.0000,15.0000,46.0000,6.0000,63472.0000
6.0000,79.0000,8.0000,1.0000,78.0000,14.0000,10.0000,3.0000,63473.0000
6.0000,37.0000,8.0000,5.0000,78.0000,19.0000,10.0000,7.0000,63474.0000
6.0000,37.0000,8.0000,2.0000,78.0000,18.0000,40.0000,4.0000,63475.0000
6.0000,37.0000,8.0000,5.0000,78.0000,21.0000,25.0000,7.0000,63476.0000
6.0000,59.0000,8.0000,5.0000,78.0000,21.0000,20.0000,7.0000,63477.0000
6.0000,37.0000,8.0000,7.0000,78.0000,22.0000,30.0000,2.0000,63478.0000
6.0000,59.0000,8.0000,9.0000,78.0000,19.0000,10.0000,4.0000,63479.0000
6.0000,71.0000,8.0000,12.0000,78.0000,20.0000,30.0000,7.0000,63480.0000
6.0000,99.0000,8.0000,6.0000,78.0000,17.0000,15.0000,1.0000,63481.0000
6.0000,65.0000,8.0000,8.0000,78.0000,20.0000,15.0000,3.0000,63482.0000
6.0000,29.0000,8.0000,10.0000,78.0000,2.0000,30.0000,5.0000,63483.0000
6.0000,67.0000,8.0000,10.0000,78.0000,12.0000,10.0000,5.0000,63484.0000
6.0000,37.0000,8.0000,12.0000,78.0000,15.0000,35.0000,7.0000,63485.0000
6.0000,89.0000,8.0000,12.0000,78.0000,21.0000,23.0000,7.0000,63486.0000
6.0000,19.0000,8.0000,14.0000,78.0000,9.0000,30.0000,2.0000,63487.0000
6.0000,19.0000,8.0000,19.0000,78.0000,17.0000,45.0000,7.0000,63488.0000
6.0000,37.0000,8.0000,20.0000,78.0000,21.0000,30.0000,1.0000,63489.0000
6.0000,111.0000,8.0000,21.0000,78.0000,15.0000,30.0000,2.0000,63490.0000
6.0000,65.0000,8.0000,21.0000,78.0000,17.0000,35.0000,2.0000,63491.0000
6.0000,59.0000,8.0000,23.0000,78.0000,17.0000,0.0000,4.0000,63492.0000
6.0000,37.0000,8.0000,25.0000,78.0000,22.0000,35.0000,6.0000,63493.0000
6.0000,71.0000,8.0000,27.0000,78.0000,8.0000,14.0000,1.0000,63494.0000
6.0000,19.0000,8.0000,27.0000,78.0000,18.0000,15.0000,1.0000,63495.0000
6.0000,37.0000,8.0000,4.0000,78.0000,16.0000,20.0000,6.0000,63496.0000
6.0000,67.0000,8.0000,5.0000,78.0000,0.0000,49.0000,7.0000,63497.0000
6.0000,67.0000,8.0000,13.0000,78.0000,0.0000,21.0000,1.0000,63498.0000
6.0000,37.0000,8.0000,15.0000,78.0000,12.0000,50.0000,3.0000,63499.0000
6.0000,73.0000,8.0000,15.0000,78.0000,19.0000,33.0000,3.0000,63500.0000
6.0000,59.0000,8.0000,16.0000,78.0000,21.0000,57.0000,4.0000,63501.0000
6.0000,59.0000,8.0000,20.0000,78.0000,22.0000,0.0000,1.0000,63502.0000
6.0000,37.0000,8.0000,20.0000,78.0000,17.0000,20.0000,1.0000,63503.0000
6.0000,37.0000,8.0000,22.0000,78.0000,12.0000,44.0000,3.0000,63504.0000
6.0000,73.0000,8.0000,23.0000,78.0000,22.0000,50.0000,4.0000,63505.0000
6.0000,53.0000,8.0000,24.0000,78.0000,5.0000,45.0000,5.0000,63506.0000
6.0000,37.0000,8.0000,24.0000,78.0000,10.0000,15.0000,5.0000,63507.0000
6.0000,39.0000,8.0000,24.0000,78.0000,16.0000,25.0000,5.0000,63508.0000
6.0000,1.0000,8.0000,27.0000,78.0000,8.0000,5.0000,1.0000,63509.0000
6.0000,37.0000,7.0000,21.0000,78.0000,21.0000,30.0000,6.0000,63510.0000
6.0000,37.0000,8.0000,18.0000,78.0000,18.0000,30.0000,6.0000,63511.0000
6.0000,37.0000,8.0000,24.0000,78.0000,17.0000,10.0000,5.0000,63512.0000
6.0000,37.0000,8.0000,25.0000,78.0000,20.0000,0.0000,6.0000,63513.0000
6.0000,59.0000,8.0000,27.0000,78.0000,1.0000,41.0000,1.0000,63514.0000
6.0000,37.0000,8.0000,30.0000,78.0000,8.0000,10.0000,4.0000,63515.0000
6.0000,37.0000,8.0000,30.0000,78.0000,16.0000,0.0000,4.0000,63516.0000
6.0000,37.0000,10.0000,1.0000,78.0000,19.0000,49.0000,1.0000,63517.0000
6.0000,37.0000,8.0000,30.0000,78.0000,15.0000,5.0000,4.0000,63518.0000
6.0000,65.0000,7.0000,8.0000,78.0000,9.0000,41.0000,7.0000,63519.0000
6.0000,33.0000,10.0000,14.0000,78.0000,1.0000,0.0000,7.0000,63520.0000
6.0000,19.0000,10.0000,14.0000,78.0000,15.0000,40.0000,7.0000,63521.0000
6.0000,77.0000,10.0000,15.0000,78.0000,0.0000,47.0000,1.0000,63522.0000
6.0000,71.0000,10.0000,15.0000,78.0000,14.0000,4.0000,1.0000,63523.0000
6.0000,71.0000,10.0000,16.0000,78.0000,5.0000,40.0000,2.0000,63524.0000
6.0000,37.0000,10.0000,16.0000,78.0000,13.0000,35.0000,2.0000,63525.0000
6.0000,71.0000,10.0000,16.0000,78.0000,20.0000,20.0000,2.0000,63526.0000
6.0000,73.0000,10.0000,17.0000,78.0000,3.0000,0.0000,3.0000,63527.0000
6.0000,71.0000,10.0000,17.0000,78.0000,12.0000,25.0000,3.0000,63528.0000
6.0000,37.0000,10.0000,18.0000,78.0000,22.0000,30.0000,4.0000,63529.0000
6.0000,19.0000,10.0000,19.0000,78.0000,21.0000,20.0000,5.0000,63530.0000
6.0000,103.0000,10.0000,20.0000,78.0000,1.0000,30.0000,6.0000,63531.0000
6.0000,37.0000,10.0000,5.0000,78.0000,15.0000,40.0000,5.0000,63532.0000
6.0000,73.0000,10.0000,7.0000,78.0000,21.0000,50.0000,7.0000,63533.0000
6.0000,107.0000,10.0000,8.0000,78.0000,15.0000,7.0000,1.0000,63534.0000
6.0000,107.0000,10.0000,10.0000,78.0000,14.0000,50.0000,3.0000,63535.0000
6.0000,25.0000,10.0000,12.0000,78.0000,15.0000,40.0000,5.0000,63536.0000
6.0000,67.0000,10.0000,13.0000,78.0000,20.0000,25.0000,6.0000,63537.0000
6.0000,37.0000,10.0000,14.0000,78.0000,1.0000,20.0000,7.0000,63538.0000
6.0000,99.0000,10.0000,15.0000,78.0000,0.0000,35.0000,1.0000,63539.0000
6.0000,85.0000,10.0000,15.0000,78.0000,2.0000,0.0000,1.0000,63540.0000
6.0000,37.0000,10.0000,15.0000,78.0000,2.0000,20.0000,1.0000,63541.0000
6.0000,37.0000,10.0000,16.0000,78.0000,19.0000,30.0000,2.0000,63542.0000
6.0000,17.0000,10.0000,17.0000,78.0000,20.0000,15.0000,3.0000,63543.0000
6.0000,37.0000,10.0000,17.0000,78.0000,23.0000,20.0000,3.0000,63544.0000
6.0000,71.0000,10.0000,19.0000,78.0000,16.0000,18.0000,5.0000,63545.0000
6.0000,67.0000,10.0000,22.0000,78.0000,1.0000,10.0000,1.0000,63546.0000
6.0000,75.0000,7.0000,1.0000,78.0000,12.0000,0.0000,7.0000,63547.0000
6.0000,37.0000,8.0000,24.0000,78.0000,0.0000,18.0000,5.0000,63548.0000
6.0000,13.0000,9.0000,26.0000,78.0000,1.0000,20.0000,3.0000,63549.0000
6.0000,13.0000,10.0000,2.0000,78.0000,20.0000,0.0000,2.0000,63550.0000
6.0000,13.0000,10.0000,13.0000,78.0000,20.0000,40.0000,6.0000,63551.0000
6.0000,19.0000,10.0000,18.0000,78.0000,11.0000,36.0000,4.0000,63552.0000
6.0000,17.0000,10.0000,21.0000,78.0000,21.0000,50.0000,7.0000,63553.0000
6.0000,37.0000,9.0000,10.0000,78.0000,0.0000,30.0000,1.0000,63554.0000
6.0000,13.0000,10.0000,8.0000,78.0000,21.0000,20.0000,1.0000,63555.0000
6.0000,13.0000,10.0000,10.0000,78.0000,15.0000,35.0000,3.0000,63556.0000
6.0000,97.0000,9.0000,27.0000,78.0000,20.0000,55.0000,4.0000,63557.0000
6.0000,37.0000,10.0000,16.0000,78.0000,9.0000,40.0000,2.0000,63558.0000
6.0000,19.0000,10.0000,17.0000,78.0000,12.0000,36.0000,3.0000,63559.0000
6.0000,75.0000,10.0000,19.0000,78.0000,19.0000,55.0000,5.0000,63560.0000
6.0000,73.0000,10.0000,20.0000,78.0000,22.0000,10.0000,6.0000,63561.0000
6.0000,103.0000,10.0000,15.0000,78.0000,4.0000,40.0000,1.0000,63562.0000
6.0000,37.0000,9.0000,25.0000,78.0000,8.0000,0.0000,2.0000,63563.0000
6.0000,59.0000,10.0000,1.0000,78.0000,1.0000,54.0000,1.0000,63564.0000
6.0000,77.0000,9.0000,5.0000,78.0000,17.0000,25.0000,3.0000,63565.0000
6.0000,65.0000,10.0000,6.0000,78.0000,0.0000,50.0000,6.0000,63566.0000
6.0000,77.0000,8.0000,1.0000,78.0000,19.0000,25.0000,3.0000,63567.0000
6.0000,37.0000,7.0000,19.0000,78.0000,9.0000,30.0000,4.0000,63568.0000
6.0000,37.0000,7.0000,10.0000,78.0000,19.0000,50.0000,2.0000,63569.0000
6.0000,37.0000,7.0000,12.0000,78.0000,18.0000,50.0000,4.0000,63570.0000
6.0000,37.0000,7.0000,16.0000,78.0000,20.0000,10.0000,1.0000,63571.0000
6.0000,37.0000,7.0000,19.0000,78.0000,12.0000,5.0000,4.0000,63572.0000
6.0000,37.0000,7.0000,14.0000,78.0000,15.0000,20.0000,6.0000,63573.0000
6.0000,71.0000,8.0000,21.0000,78.0000,15.0000,22.0000,2.0000,63574.0000
6.0000,37.0000,9.0000,3.0000,78.0000,11.0000,30.0000,1.0000,63575.0000
6.0000,71.0000,9.0000,7.0000,78.0000,22.0000,6.0000,5.0000,63576.0000
6.0000,37.0000,7.0000,2.0000,78.0000,0.0000,5.0000,1.0000,63577.0000
6.0000,37.0000,7.0000,11.0000,78.0000,20.0000,1.0000,3.0000,63578.0000
6.0000,37.0000,7.0000,26.0000,78.0000,9.0000,30.0000,4.0000,63579.0000
6.0000,59.0000,10.0000,2.0000,78.0000,20.0000,25.0000,2.0000,63580.0000
6.0000,59.0000,8.0000,22.0000,78.0000,19.0000,11.0000,3.0000,63581.0000
6.0000,85.0000,10.0000,5.0000,78.0000,16.0000,49.0000,5.0000,63582.0000
6.0000,85.0000,9.0000,15.0000,78.0000,1.0000,49.0000,6.0000,63583.0000
6.0000,71.0000,9.0000,20.0000,78.0000,0.0000,44.0000,4.0000,63584.0000
6.0000,59.0000,10.0000,4.0000,78.0000,2.0000,6.0000,4.0000,63585.0000
6.0000,1.0000,9.0000,8.0000,78.0000,3.0000,30.0000,6.0000,63586.0000
6.0000,59.0000,9.0000,21.0000,78.0000,15.0000,15.0000,5.0000,63587.0000
6.0000,31.0000,10.0000,5.0000,78.0000,18.0000,0.0000,5.0000,63588.0000
6.0000,37.0000,10.0000,1.0000,78.0000,3.0000,48.0000,1.0000,63589.0000
6.0000,89.0000,10.0000,1.0000,78.0000,11.0000,14.0000,1.0000,63590.0000
6.0000,87.0000,10.0000,4.0000,78.0000,6.0000,0.0000,4.0000,63591.0000
6.0000,59.0000,10.0000,5.0000,78.0000,9.0000,2.0000,5.0000,63592.0000
6.0000,87.0000,10.0000,9.0000,78.0000,0.0000,56.0000,2.0000,63593.0000
6.0000,111.0000,10.0000,7.0000,78.0000,20.0000,54.0000,7.0000,63594.0000
6.0000,1.0000,10.0000,8.0000,78.0000,1.0000,39.0000,1.0000,63595.0000
6.0000,37.0000,10.0000,12.0000,78.0000,0.0000,20.0000,5.0000,63596.0000
6.0000,59.0000,10.0000,9.0000,78.0000,12.0000,49.0000,2.0000,63597.0000
6.0000,85.0000,10.0000,13.0000,78.0000,18.0000,45.0000,6.0000,63598.0000
6.0000,65.0000,10.0000,13.0000,78.0000,21.0000,45.0000,6.0000,63599.0000
6.0000,71.0000,10.0000,14.0000,78.0000,1.0000,39.0000,7.0000,63600.0000
6.0000,59.0000,10.0000,14.0000,78.0000,17.0000,35.0000,7.0000,63601.0000
6.0000,81.0000,9.0000,30.0000,78.0000,21.0000,40.0000,7.0000,63602.0000
6.0000,59.0000,10.0000,15.0000,78.0000,1.0000,55.0000,1.0000,63603.0000
6.0000,37.0000,10.0000,15.0000,78.0000,3.0000,20.0000,1.0000,63604.0000
6.0000,79.0000,10.0000,17.0000,78.0000,2.0000,30.0000,3.0000,63606.0000
6.0000,85.0000,10.0000,17.0000,78.0000,19.0000,50.0000,3.0000,63607.0000
6.0000,71.0000,10.0000,17.0000,78.0000,23.0000,0.0000,3.0000,63608.0000
6.0000,37.0000,10.0000,18.0000,78.0000,5.0000,41.0000,4.0000,63609.0000
6.0000,65.0000,10.0000,18.0000,78.0000,15.0000,15.0000,4.0000,63610.0000
6.0000,75.0000,10.0000,18.0000,78.0000,20.0000,25.0000,4.0000,63611.0000
6.0000,37.0000,10.0000,19.0000,78.0000,22.0000,30.0000,5.0000,63612.0000
6.0000,65.0000,10.0000,20.0000,78.0000,9.0000,0.0000,6.0000,63613.0000
6.0000,37.0000,10.0000,20.0000,78.0000,23.0000,5.0000,6.0000,63614.0000
6.0000,37.0000,10.0000,21.0000,78.0000,19.0000,10.0000,7.0000,63615.0000
6.0000,73.0000,10.0000,21.0000,78.0000,21.0000,35.0000,7.0000,63616.0000
6.0000,37.0000,10.0000,20.0000,78.0000,21.0000,45.0000,6.0000,63617.0000
6.0000,59.0000,7.0000,6.0000,78.0000,22.0000,40.0000,5.0000,63618.0000
6.0000,37.0000,7.0000,22.0000,78.0000,5.0000,35.0000,7.0000,63619.0000
6.0000,97.0000,8.0000,1.0000,78.0000,13.0000,25.0000,3.0000,63620.0000
6.0000,37.0000,8.0000,10.0000,78.0000,21.0000,42.0000,5.0000,63621.0000
6.0000,95.0000,8.0000,14.0000,78.0000,15.0000,19.0000,2.0000,63622.0000
6.0000,109.0000,8.0000,25.0000,78.0000,21.0000,30.0000,6.0000,63623.0000
6.0000,85.0000,10.0000,1.0000,78.0000,15.0000,19.0000,1.0000,63624.0000
6.0000,97.0000,10.0000,5.0000,78.0000,19.0000,40.0000,5.0000,63625.0000
6.0000,87.0000,10.0000,6.0000,78.0000,0.0000,39.0000,6.0000,63626.0000
6.0000,37.0000,10.0000,14.0000,78.0000,17.0000,57.0000,7.0000,63627.0000
6.0000,107.0000,10.0000,15.0000,78.0000,3.0000,0.0000,1.0000,63628.0000
6.0000,53.0000,10.0000,17.0000,78.0000,22.0000,50.0000,3.0000,63629.0000
6.0000,71.0000,10.0000,18.0000,78.0000,23.0000,30.0000,4.0000,63630.0000
6.0000,89.0000,10.0000,19.0000,78.0000,11.0000,15.0000,5.0000,63631.0000
