STATE,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,LATITUDE,LONGITUD
1,5,3,21,30,7,10261,33.509125,-87.73333889
1,5,10,16,50,7,10262,33.07370556,-86.54343056
1,5,10,19,40,7,10263,33.88790833,-87.16074444
1,5,16,21,40,6,10264,34.19008056,-86.24928611
1,5,22,7,40,5,10265,32.83838611,-85.51578056
1,5,21,18,7,4,10266,32.81742778,-85.17142778
1,5,15,21,20,5,10267,30.49941111,-88.33484167
1,5,17,2,12,7,10268,32.36830833,-86.30583056
1,5,18,3,30,1,10269,32.49089444,-85.78728611
1,5,22,19,30,5,10270,34.24802778,-85.59881667
1,5,21,20,45,4,10271,34.42078333,-87.62043056
1,5,17,14,15,7,10272,34.11541111,-85.86293889
1,5,2,14,22,6,10273,34.01428889,-85.99861111
1,4,10,19,43,5,10274,33.14775556,-87.63751111
1,4,11,5,15,6,10275,34.20545,-86.74210278
1,4,19,23,25,7,10276,33.35443333,-87.61184722
1,4,29,6,50,3,10277,34.22446111,-86.61561111
1,5,1,17,10,5,10278,34.4801,-86.82168889
1,5,6,1,37,3,10279,34.60696389,-86.979925
1,5,7,15,0,4,10280,32.95408889,-87.62309167
1,5,14,16,0,4,10281,30.37895556,-88.16520833
1,5,21,15,5,4,10282,32.65034167,-86.93544722
1,5,28,12,17,4,10283,32.561625,-85.12295
1,5,30,10,15,6,10284,30.78909167,-88.29324167
1,4,26,17,6,7,10285,34.87438333,-86.98043333
1,5,30,22,15,6,10286,32.53764722,-85.501425
1,5,30,20,18,6,10287,31.216375,-86.28291944
1,5,31,21,20,7,10288,32.60556111,-86.11572222
1,5,26,10,30,2,10289,32.48993611,-85.03071944
1,5,16,20,30,6,10290,33.47140278,-86.04758333
1,5,23,21,45,6,10291,34.88351944,-86.42358611
1,5,24,5,50,7,10292,34.82622222,-86.71382222
1,5,30,13,40,6,10293,32.09585833,-88.17405833
1,5,30,21,50,6,10294,31.45846667,-87.53382778
1,5,30,21,6,6,10295,34.74331389,-86.67429167
1,6,6,0,15,6,10296,32.53342778,-85.55409722
1,5,14,15,58,4,10297,33.40050556,-86.96394722
1,5,29,12,8,5,10298,34.24689444,-86.23405
1,6,6,23,30,6,10299,31.23480278,-86.32159722
1,5,4,21,21,1,10300,32.45084167,-85.58625278
1,3,12,18,50,4,10301,30.41463056,-87.51863611
1,4,25,1,15,6,10302,34.03829444,-86.11375833
1,5,1,9,14,5,10303,33.30235,-87.60031667
1,5,4,22,39,1,10304,34.10247778,-86.72756667
1,5,6,13,50,3,10305,34.71776667,-87.79172778
1,5,11,23,57,1,10306,31.38322222,-85.64508611
1,5,11,5,10,1,10307,33.03470556,-87.34153333
1,5,19,7,14,2,10308,30.40661667,-87.73145278
1,5,19,17,35,2,10309,33.799225,-85.75705833
1,5,20,20,45,3,10310,30.47245833,-87.85323611
1,5,25,1,25,1,10311,30.80779167,-88.25242778
1,6,4,17,3,4,10312,32.40128889,-86.21276389
1,5,28,1,45,4,10313,34.61960278,-86.134325
1,6,6,6,20,6,10314,32.16158889,-86.27115
1,5,30,13,11,6,10315,34.64729444,-86.67313333
1,6,7,1,45,7,10316,31.33276389,-85.86740278
1,5,31,11,30,7,10317,31.409325,-85.80264444
1,6,7,14,40,7,10318,32.179825,-86.08346111
1,6,9,23,51,2,10319,32.48810833,-85.01040556
1,6,8,3,45,1,10320,34.44827222,-86.87366111
1,5,31,23,14,7,10321,34.58373056,-87.02384167
1,6,3,18,30,3,10322,31.17573333,-87.76528056
1,6,4,12,30,4,10323,32.51616667,-86.59548333
1,5,27,14,35,3,10324,34.20383333,-87.92206111
1,6,10,16,20,3,10325,33.01895556,-87.14818889
1,6,11,9,45,4,10326,32.01338889,-86.03009444
1,6,14,2,50,7,10327,31.1097,-88.08256389
1,6,12,8,30,5,10328,34.73301111,-87.87867778
1,6,12,16,50,5,10329,32.57730278,-85.97060278
1,6,16,5,35,2,10330,31.35114444,-87.67553333
1,6,17,17,50,3,10331,32.14851944,-86.106775
1,6,20,18,30,6,10332,30.87164722,-88.30580833
1,6,13,15,30,6,10333,33.17395556,-87.47411111
1,6,22,10,20,1,10334,31.56706389,-85.757475
1,6,24,14,15,3,10335,31.64943611,-87.48893611
1,6,13,7,30,6,10336,34.05404722,-88.13794722
1,4,13,13,30,1,10337,34.75838056,-86.59245833
1,5,26,18,56,2,10338,32.96100278,-85.75713056
1,5,30,13,55,6,10339,33.79621389,-87.05584722
1,6,1,17,8,1,10340,34.39926944,-86.82146389
1,6,2,6,25,2,10341,33.46583889,-86.75709722
1,6,2,20,0,2,10342,30.433625,-88.25478333
1,6,15,21,35,1,10343,32.69549722,-88.30014444
1,5,20,10,40,3,10344,30.66265833,-88.08830278
1,6,17,9,0,3,10345,32.58771944,-87.24655278
1,6,20,13,25,6,10346,32.391775,-86.32584444
1,6,20,23,35,6,10347,32.45666389,-85.07703611
1,6,21,22,40,7,10348,33.832575,-86.99814167
1,6,21,1,15,7,10349,32.16798889,-88.16746111
1,6,22,4,37,1,10350,34.79279722,-86.57733056
1,6,22,17,7,1,10351,31.40489444,-87.01869167
1,6,23,0,7,2,10352,33.97326111,-85.61662778
1,6,23,2,55,2,10353,34.04623333,-87.91356389
1,6,24,5,50,3,10354,34.47610278,-86.22095
1,6,25,23,30,4,10355,34.13479444,-86.12304167
1,6,26,16,45,5,10356,32.85197778,-85.56781944
1,6,27,22,15,6,10357,31.38511389,-85.12786389
1,6,29,21,5,1,10358,32.11282222,-85.72889444
1,6,29,18,30,1,10359,31.21636944,-85.84192222
1,7,2,12,5,4,10360,33.84918611,-85.91566111
1,7,5,15,15,7,10361,33.53809444,-85.63853611
1,5,3,1,33,7,10362,31.29124167,-85.78219722
1,5,10,1,50,7,10363,34.00844167,-85.99389444
1,6,3,19,25,3,10364,34.25808056,-86.26480833
1,6,6,17,1,6,10365,34.80873889,-87.63843333
1,6,18,21,5,4,10366,32.32677778,-86.30970833
1,6,27,15,34,6,10367,32.815825,-86.60513889
1,6,6,7,22,6,10368,31.85419167,-85.99650833
1,6,15,7,21,1,10369,33.336625,-86.93416944
1,6,17,21,21,3,10370,34.67564167,-86.74628611
1,6,17,14,13,3,10371,33.98905278,-85.86584722
1,6,22,2,40,1,10372,32.34409722,-86.22418056
1,6,27,16,54,6,10373,34.48288611,-87.69773056
1,7,4,22,22,6,10374,33.70809722,-86.5925
1,6,1,20,45,1,10375,32.77258889,-85.78706389
1,6,3,10,7,3,10376,31.84464444,-86.64882778
1,6,3,9,50,3,10377,34.31154722,-86.16770278
1,6,18,19,30,4,10378,33.7389,-85.88242222
1,6,21,9,9,7,10379,30.81454444,-87.77183611
1,6,25,2,0,4,10380,34.29431111,-86.4827
1,6,26,22,0,5,10381,31.66362778,-87.92095
1,6,29,19,40,1,10382,32.29775278,-86.81268889
1,7,5,15,35,7,10383,34.71253056,-86.67099167
1,7,8,15,45,3,10384,32.23668611,-85.93436667
1,7,11,2,42,6,10385,32.04536944,-86.81611111
1,7,12,13,10,7,10386,33.95631944,-85.56701667
1,7,12,22,35,7,10387,31.56314167,-85.86733889
1,7,13,9,47,1,10388,34.359175,-87.59869167
1,7,16,16,15,4,10389,32.71203889,-86.31772222
1,7,1,20,20,3,10390,30.82251944,-88.26145556
1,7,6,17,8,1,10391,33.64594722,-85.50182778
1,5,29,23,25,5,10392,34.79666111,-86.78441667
1,6,8,9,15,1,10393,34.49829722,-87.76275833
1,6,9,4,50,2,10394,33.67013889,-86.83096944
1,6,13,15,45,6,10395,33.16715833,-86.86151389
1,6,18,15,40,4,10396,33.5534,-86.27637778
1,6,21,20,45,7,10397,33.70641111,-86.19578611
1,6,28,18,0,7,10398,34.15123056,-86.57074167
1,7,1,7,52,3,10399,32.42221944,-85.029825
1,7,4,23,0,6,10400,32.66359444,-87.86191389
1,7,4,3,40,6,10401,31.30671389,-87.16384167
1,7,7,6,40,2,10402,33.08783889,-86.99206389
1,7,10,14,5,5,10403,33.80575278,-86.3649
1,7,8,14,10,3,10404,31.06933056,-85.69181389
1,7,8,23,55,3,10405,32.45271944,-85.00610278
1,7,8,13,25,3,10406,33.81226111,-86.99561389
1,7,15,22,0,3,10407,31.128475,-87.56369167
1,7,16,3,0,4,10408,32.62033333,-85.69518333
1,7,17,13,20,5,10409,33.84479722,-86.89665556
1,7,17,13,55,5,10410,34.85955833,-87.42340556
1,7,6,14,38,1,10411,30.65943611,-87.88500278
1,7,15,9,29,3,10412,33.16749722,-87.53234722
1,6,12,15,56,5,10413,34.82092222,-87.65347778
1,7,23,6,30,4,10414,32.46871111,-85.97788889
1,6,14,14,53,7,10415,34.78745,-86.58698333
1,6,23,18,20,2,10416,34.73703333,-86.61469444
1,5,31,4,20,7,10417,33.52061944,-86.8211
1,6,23,20,59,2,10418,33.39148056,-86.78999722
1,6,30,17,59,2,10419,33.61314444,-86.11080278
1,6,27,10,33,6,10420,33.7652,-86.04185
1,6,30,16,15,2,10421,34.62645556,-86.899475
1,7,6,20,45,1,10422,34.89870833,-87.67059722
1,7,6,18,25,1,10423,32.88099167,-87.90931389
1,7,19,1,10,7,10424,34.477075,-86.21918056
1,7,22,19,20,3,10425,32.34687222,-86.09498056
1,5,18,0,55,1,10426,33.58817778,-86.76625278
1,5,23,22,39,6,10427,30.66365833,-88.05394444
1,6,26,17,58,5,10428,33.45464722,-87.01610278
1,6,29,13,53,1,10429,31.24157222,-85.36861667
1,7,25,1,19,6,10430,34.80211389,-86.67628611
1,6,23,17,26,2,10431,32.10811944,-87.09410556
1,7,4,21,46,6,10432,30.71521944,-88.08069722
1,7,5,5,0,7,10433,33.2363,-87.75501389
1,7,18,5,5,6,10434,34.33108889,-88.16721111
1,7,19,18,0,7,10435,34.93142778,-87.66928333
1,7,20,17,30,1,10436,34.82625,-87.73034722
1,7,20,13,55,1,10437,34.36828889,-85.683875
1,7,20,19,45,1,10438,32.58776389,-85.61003333
1,7,21,23,10,2,10439,32.24431111,-88.41230278
1,7,22,11,48,3,10440,33.618475,-85.70368056
1,7,25,4,5,6,10441,30.65782222,-88.15301667
1,7,25,19,52,6,10442,32.80026111,-86.57951944
1,7,26,13,40,7,10443,34.98174722,-87.67198333
1,7,28,16,30,2,10444,33.63786389,-86.0265
1,4,8,19,16,3,10445,34.71348889,-86.69168333
1,6,13,1,59,6,10446,33.59301111,-86.26799722
1,7,16,20,0,4,10447,33.60400278,-86.64831111
1,7,13,15,15,1,10448,34.88483889,-86.73899167
1,7,20,10,35,1,10449,33.07688889,-86.73314444
1,7,20,11,10,1,10450,31.93740833,-86.02132222
1,7,20,22,5,1,10451,30.548875,-88.17370556
1,7,20,23,45,1,10452,34.30781667,-86.47360278
1,7,21,14,45,2,10453,33.74833056,-87.13620556
1,7,28,8,13,2,10454,33.46478056,-86.93901944
1,7,28,9,15,2,10455,34.27618333,-86.288025
1,7,29,19,55,3,10456,30.72791667,-88.07281111
1,7,29,22,10,3,10457,30.49832778,-88.1112
1,7,29,10,12,3,10458,31.27165556,-85.88036389
1,7,31,18,25,5,10459,32.52993611,-86.34569444
1,8,2,10,5,7,10460,33.33115556,-86.81262778
1,8,2,3,30,7,10461,34.05959167,-87.22528611
1,8,2,10,45,7,10462,34.81644444,-86.49576389
1,8,2,0,40,7,10463,30.58908611,-88.25707778
1,8,5,9,10,3,10464,31.43064444,-87.29348611
1,6,11,2,0,4,10465,30.24959444,-87.76556944
1,6,29,9,51,1,10466,30.76061944,-88.15401944
1,7,7,13,55,2,10467,34.29616389,-86.35161667
1,7,13,13,5,1,10468,33.89023333,-87.28451111
1,7,19,23,13,7,10469,34.2529,-86.19270556
1,7,22,8,38,3,10470,34.085275,-86.86621389
1,7,26,20,56,7,10471,32.43691111,-85.05298333
1,7,27,0,1,1,10472,32.31365,-85.17686667
1,7,29,17,33,3,10473,32.42622222,-86.36100278
1,7,30,21,55,4,10474,32.70161944,-85.74560833
1,7,30,12,30,4,10475,32.80333333,-85.22966111
1,8,2,0,15,7,10476,34.07038056,-86.00841667
1,8,2,4,15,7,10477,32.43704444,-86.63864444
1,8,2,3,55,7,10478,33.55313611,-86.74311111
1,8,3,17,0,1,10479,33.49132222,-85.91259167
1,8,5,4,55,3,10480,32.7544,-85.23236389
1,8,5,22,25,3,10481,30.68358611,-88.16985833
1,8,6,18,3,4,10482,31.32823611,-87.12894722
1,8,7,14,45,5,10483,33.20269167,-85.76465278
1,8,8,18,42,6,10484,32.47175278,-85.02981667
1,8,8,16,50,6,10485,33.83264444,-87.22533056
1,8,11,20,38,2,10486,33.17568056,-87.53177222
1,8,12,11,50,3,10487,31.15483056,-85.41504167
1,8,12,17,15,3,10488,33.82313611,-86.86400278
1,5,2,15,40,6,10489,32.96662222,-86.52805833
1,6,9,18,0,2,10490,33.7637,-87.35916111
1,6,12,17,18,5,10491,33.632575,-86.97843889
1,6,23,16,30,2,10492,34.13276667,-87.39963056
1,6,23,14,40,2,10493,32.92564444,-87.86301944
1,7,15,13,40,3,10494,32.87158611,-87.91993611
1,7,23,10,15,4,10495,33.516425,-86.66058611
1,7,27,2,25,1,10496,34.78007778,-87.10733333
1,8,10,14,30,1,10497,34.21643333,-86.16770833
1,8,11,3,53,2,10498,30.66162778,-88.11767222
1,8,17,4,52,1,10499,30.67613889,-88.16953056
1,8,19,13,25,3,10500,30.82123333,-88.09540556
