STATE,ST_CASE,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD
1,10093,16,2,2014,1,8,45,34,-86
1,10094,23,2,2014,1,3,8,31,-88
1,10095,3,1,2014,6,18,10,34,-87
1,10096,8,2,2014,7,19,1,33,-85
1,10097,13,2,2014,5,21,0,32,-87
1,10098,15,2,2014,7,23,5,31,-88
1,10099,17,2,2014,2,21,50,32,-86
1,10100,17,2,2014,2,17,43,32,-86
1,10101,20,2,2014,5,13,30,33,-85
1,10102,21,2,2014,6,18,10,31,-88
1,10103,21,2,2014,6,22,45,32,-87
1,10104,22,2,2014,7,7,55,33,-85
1,10105,23,2,2014,1,12,17,32,-86
1,10106,23,2,2014,1,21,0,34,-87
1,10107,23,2,2014,1,22,0,31,-86
1,10108,25,2,2014,3,4,40,35,-87
1,10109,25,2,2014,3,6,20,33,-86
1,10110,21,2,2014,6,23,23,34,-87
1,10111,23,2,2014,1,16,26,33,-87
1,10112,24,2,2014,2,12,38,31,-86
1,10113,28,2,2014,6,11,10,33,-86
1,10114,26,2,2014,4,20,55,34,-86
1,10115,28,2,2014,6,7,40,31,-87
1,10116,1,3,2014,7,6,0,32,-87
1,10117,4,3,2014,3,11,45,34,-86
1,10118,2,3,2014,1,0,10,31,-88
1,10119,3,3,2014,2,12,15,34,-86
1,10120,3,3,2014,2,18,0,34,-86
1,10121,4,3,2014,3,22,27,31,-88
1,10122,4,3,2014,3,12,12,33,-87
1,10123,5,3,2014,4,9,10,32,-86
1,10124,5,3,2014,4,19,40,33,-86
1,10125,8,3,2014,7,20,45,35,-87
1,10126,8,3,2014,7,16,45,32,-88
1,10127,10,3,2014,2,22,5,32,-88
1,10128,11,3,2014,3,10,5,33,-87
1,10129,5,2,2014,4,19,10,34,-86
1,10130,10,3,2014,2,21,30,32,-88
1,10131,24,3,2014,2,21,11,31,-86
1,10132,1,3,2014,7,23,20,31,-88
1,10133,8,3,2014,7,4,0,35,-86
1,10134,13,3,2014,5,9,50,32,-86
1,10135,13,3,2014,5,21,0,31,-88
1,10136,14,3,2014,6,10,0,34,-86
1,10137,14,3,2014,6,16,25,33,-87
1,10138,14,3,2014,6,14,55,32,-88
1,10139,14,3,2014,6,18,10,33,-87
1,10140,16,3,2014,1,6,35,33,-86
1,10141,17,3,2014,2,10,9,33,-87
1,10142,17,3,2014,2,7,15,32,-85
1,10143,17,3,2014,2,15,20,33,-86
1,10144,17,3,2014,2,6,19,32,-86
1,10145,20,3,2014,5,19,10,31,-86
1,10146,21,3,2014,6,7,50,34,-88
1,10147,21,3,2014,6,7,45,33,-85
1,10148,22,3,2014,7,1,45,34,-87
1,10149,22,3,2014,7,23,8,35,-87
1,10150,25,3,2014,3,7,58,33,-86
1,10151,25,3,2014,3,19,15,34,-87
1,10152,1,2,2014,7,3,40,35,-87
1,10153,22,3,2014,7,13,35,31,-88
1,10154,22,3,2014,7,19,35,31,-88
1,10155,22,3,2014,7,22,18,33,-87
1,10156,22,3,2014,7,23,25,31,-88
1,10157,30,3,2014,1,13,48,33,-88
1,10158,31,3,2014,2,17,49,31,-88
1,10159,31,3,2014,2,19,10,34,-86
1,10160,2,4,2014,4,16,25,35,-87
1,10161,1,4,2014,3,12,47,32,-86
1,10162,3,2,2014,2,14,30,32,-87
1,10163,21,3,2014,6,1,45,30,-88
1,10164,22,3,2014,7,3,55,33,-88
1,10165,22,3,2014,7,20,10,32,-87
1,10166,23,3,2014,1,21,15,34,-86
1,10167,26,3,2014,4,22,38,34,-86
1,10168,26,3,2014,4,22,0,32,-88
1,10169,27,3,2014,5,19,5,33,-85
1,10170,28,3,2014,6,21,20,33,-86
1,10171,30,3,2014,1,3,10,34,-87
1,10172,30,3,2014,1,8,10,34,-86
1,10173,30,3,2014,1,22,45,34,-87
1,10174,30,3,2014,1,17,11,33,-85
1,10175,31,3,2014,2,2,30,34,-86
1,10176,7,4,2014,2,99,99,34,-87
1,10177,3,4,2014,5,3,45,31,-88
1,10178,4,4,2014,6,5,56,31,-88
1,10179,4,4,2014,6,15,20,34,-86
1,10180,5,4,2014,7,11,10,33,-85
1,10181,9,3,2014,1,14,42,35,-88
1,10182,29,3,2014,7,22,5,30,-88
1,10183,4,4,2014,6,7,20,33,-86
1,10184,12,4,2014,7,12,45,33,-87
1,10185,15,4,2014,3,13,52,32,-87
1,10186,17,4,2014,5,9,52,34,-88
1,10187,18,4,2014,6,2,17,31,-88
1,10188,13,4,2014,1,1,49,34,-87
1,10189,4,4,2014,6,1,29,33,-87
1,10190,4,4,2014,6,19,30,35,-87
1,10191,4,4,2014,6,10,15,32,-86
1,10192,5,4,2014,7,2,34,33,-86
1,10193,6,4,2014,1,18,32,32,-85
1,10194,8,4,2014,3,4,30,32,-88
1,10195,8,4,2014,3,1,22,32,-86
1,10196,9,4,2014,4,20,5,31,-88
1,10197,10,4,2014,5,17,30,32,-86
1,10198,12,4,2014,7,1,28,33,-87
1,10199,12,4,2014,7,20,40,32,-87
1,10200,13,4,2014,1,1,10,34,-87
1,10201,13,4,2014,1,19,0,30,-88
1,10202,16,4,2014,4,21,13,33,-86
1,10203,17,4,2014,5,20,10,35,-87
1,10204,19,4,2014,7,0,15,32,-88
1,10205,8,4,2014,3,12,50,32,-88
1,10206,12,4,2014,7,21,20,33,-87
1,10207,12,4,2014,7,23,20,33,-87
1,10208,18,4,2014,6,8,30,32,-85
1,10209,18,4,2014,6,11,25,34,-87
1,10210,19,4,2014,7,17,15,33,-86
1,10211,21,4,2014,2,8,0,33,-87
1,10212,17,2,2014,2,10,35,31,-88
1,10213,11,4,2014,6,9,20,34,-87
1,10214,16,4,2014,4,8,49,34,-87
1,10215,19,4,2014,7,11,57,34,-87
1,10216,22,4,2014,3,13,10,33,-87
1,10217,24,4,2014,5,15,50,34,-87
1,10218,26,4,2014,7,8,21,31,-87
1,10219,14,4,2014,2,8,58,31,-88
1,10220,16,4,2014,4,5,35,34,-86
1,10221,18,4,2014,6,7,43,31,-86
1,10222,18,4,2014,6,22,25,30,-88
1,10223,19,4,2014,7,23,28,34,-86
1,10224,22,4,2014,3,13,42,33,-87
1,10225,22,4,2014,3,21,50,34,-87
1,10226,26,4,2014,7,1,30,34,-87
1,10227,26,4,2014,7,6,35,100,1000
1,10228,25,4,2014,6,3,25,33,-86
1,10229,3,3,2014,2,7,27,34,-86
1,10230,20,3,2014,5,17,0,35,-88
1,10231,15,4,2014,3,7,51,31,-85
1,10232,15,4,2014,3,7,37,32,-86
1,10233,26,4,2014,7,10,3,34,-87
1,10234,26,4,2014,7,22,2,31,-88
1,10235,25,4,2014,6,17,50,32,-87
1,10236,27,4,2014,1,0,10,30,-88
1,10237,27,4,2014,1,12,15,32,-88
1,10238,28,4,2014,2,11,0,31,-88
1,10239,23,4,2014,4,13,45,35,-88
1,10240,3,5,2014,7,0,50,33,-88
1,10241,3,5,2014,7,21,10,34,-86
1,10242,5,5,2014,2,1,30,33,-86
1,10243,6,5,2014,3,22,30,34,-87
1,10244,4,5,2014,1,1,16,31,-85
1,10245,1,5,2014,5,20,35,33,-87
1,10246,1,5,2014,5,15,5,32,-87
1,10247,3,5,2014,7,22,15,34,-87
1,10248,12,5,2014,2,13,5,30,-88
1,10249,9,5,2014,6,18,36,31,-86
1,10250,10,5,2014,7,22,33,33,-86
1,10251,12,5,2014,2,13,39,35,-86
1,10252,12,5,2014,2,14,49,33,-87
1,10253,25,4,2014,6,9,27,34,-87
1,10254,1,5,2014,5,6,56,34,-87
1,10255,15,5,2014,5,9,48,34,-87
1,10256,29,4,2014,3,2,10,33,-86
1,10257,2,5,2014,6,3,42,33,-87
1,10258,3,5,2014,7,17,32,31,-88
1,10259,3,5,2014,7,6,23,34,-86
1,10260,3,5,2014,7,15,40,35,-88
1,10261,4,5,2014,1,14,55,31,-85
1,10262,7,5,2014,4,7,35,35,-86
1,10263,7,5,2014,4,17,40,33,-86
1,10264,7,5,2014,4,13,10,31,-87
1,10265,8,5,2014,5,19,15,31,-86
1,10266,12,5,2014,2,21,5,34,-87
1,10267,12,5,2014,2,17,55,34,-86
1,10268,13,5,2014,3,14,36,33,-86
1,10269,13,5,2014,3,20,50,33,-87
1,10270,16,5,2014,6,18,30,33,-85
1,10271,19,5,2014,2,9,12,35,-87
1,10272,2,5,2014,6,20,6,34,-86
1,10273,7,5,2014,4,15,15,35,-86
1,10274,9,5,2014,6,16,30,30,-88
1,10275,16,5,2014,6,8,38,33,-87
1,10276,17,5,2014,7,12,52,32,-86
1,10277,18,5,2014,1,5,0,32,-86
1,10278,18,5,2014,1,20,38,32,-87
1,10279,19,5,2014,2,20,57,34,-86
1,10280,20,5,2014,3,16,0,33,-87
1,10281,20,5,2014,3,22,9,34,-86
1,10282,21,5,2014,4,21,45,34,-87
1,10283,23,5,2014,6,22,50,32,-87
1,10284,24,5,2014,7,1,35,35,-86
1,10285,20,5,2014,3,16,14,33,-86
1,10286,7,5,2014,4,0,10,33,-88
1,10287,23,5,2014,6,1,15,33,-87
1,10288,26,1,2014,1,5,40,33,-87
1,10289,7,6,2014,7,8,55,32,-87
1,10290,7,6,2014,7,2,20,34,-88
1,10291,5,6,2014,5,0,30,33,-87
1,10292,4,6,2014,4,19,10,34,-87
1,10293,4,6,2014,4,12,0,34,-87
1,10294,3,6,2014,3,19,15,34,-86
1,10295,30,5,2014,6,18,57,31,-85
1,10296,2,6,2014,2,15,15,34,-88
1,10297,2,6,2014,2,13,10,34,-86
1,10298,1,6,2014,1,14,5,33,-87
1,10299,1,6,2014,1,1,15,34,-86
1,10300,1,6,2014,1,3,13,33,-87
1,10301,31,5,2014,7,10,5,31,-86
1,10302,29,5,2014,5,15,50,32,-86
1,10303,28,5,2014,4,19,41,32,-88
1,10304,24,5,2014,7,13,20,35,-87
1,10305,23,5,2014,6,23,5,33,-87
1,10306,19,5,2014,2,15,25,31,-85
1,10307,22,5,2014,5,14,6,31,-88
1,10308,21,5,2014,4,6,55,34,-87
1,10309,18,5,2014,1,15,18,34,-87
1,10310,12,5,2014,2,22,30,33,-87
1,10311,2,5,2014,6,10,30,30,-87
1,10312,2,5,2014,6,11,20,32,-88
1,10313,16,4,2014,4,14,25,30,-88
1,10314,28,5,2014,4,3,30,34,-87
1,10315,29,5,2014,5,18,50,34,-87
1,10316,31,5,2014,7,23,5,32,-87
1,10317,3,6,2014,3,12,0,33,-88
1,10318,2,6,2014,2,20,30,33,-87
1,10319,13,6,2014,6,20,50,33,-87
1,10320,12,6,2014,5,0,10,33,-85
1,10321,13,6,2014,6,3,35,35,-87
1,10322,14,6,2014,7,15,55,33,-86
1,10323,14,6,2014,7,23,50,32,-85
1,10324,13,6,2014,6,22,10,34,-87
1,10325,13,6,2014,6,13,46,33,-86
1,10326,7,6,2014,7,23,46,34,-87
1,10327,2,6,2014,2,16,53,33,-86
1,10328,15,6,2014,1,9,15,33,-87
1,10329,17,6,2014,3,14,10,34,-87
1,10330,19,6,2014,5,17,40,33,-87
1,10331,7,6,2014,7,0,13,31,-88
1,10332,22,6,2014,1,8,17,35,-87
1,10333,31,5,2014,7,17,34,35,-87
1,10334,5,6,2014,5,21,45,34,-86
1,10335,7,6,2014,7,2,20,31,-88
1,10336,7,6,2014,7,20,45,34,-87
1,10337,8,6,2014,1,19,21,30,-88
1,10338,18,6,2014,4,17,0,32,-86
1,10339,20,6,2014,6,19,45,34,-88
1,10340,21,6,2014,7,21,9,32,-86
1,10341,2,6,2014,2,22,0,35,-88
1,10343,21,6,2014,7,20,15,31,-88
1,10344,24,6,2014,3,4,50,34,-87
1,10345,25,6,2014,4,18,39,35,-88
1,10346,12,6,2014,5,2,42,34,-87
1,10347,17,6,2014,3,20,45,33,-87
1,10348,17,5,2014,7,20,14,30,-88
1,10349,20,6,2014,6,20,40,30,-88
1,10350,20,6,2014,6,18,45,33,-87
1,10351,18,6,2014,4,15,40,31,-88
1,10352,21,6,2014,7,20,40,31,-88
1,10353,24,6,2014,3,1,55,33,-87
1,10354,28,6,2014,7,22,35,34,-86
1,10355,24,6,2014,3,12,34,33,-87
1,10356,18,4,2014,6,9,5,35,-87
1,10357,4,5,2014,1,12,17,33,-88
1,10358,1,6,2014,1,10,25,31,-88
1,10359,15,6,2014,1,20,20,34,-87
1,10360,21,6,2014,7,15,20,32,-87
1,10361,27,6,2014,6,12,5,32,-85
1,10362,1,7,2014,3,17,45,34,-86
1,10363,27,6,2014,6,18,34,33,-87
1,10364,25,6,2014,4,1,55,31,-88
1,10365,4,7,2014,6,11,23,31,-88
1,10366,5,7,2014,7,18,50,33,-87
1,10367,5,7,2014,7,16,15,34,-87
1,10368,28,6,2014,7,21,15,32,-87
1,10369,1,7,2014,3,13,38,33,-87
1,10370,2,7,2014,4,8,5,35,-88
1,10371,5,7,2014,7,5,35,33,-87
1,10372,6,7,2014,1,20,45,31,-88
1,10373,12,7,2014,7,99,99,34,-86
1,10374,12,7,2014,7,3,57,34,-86
1,10375,11,7,2014,6,12,26,34,-86
1,10376,3,7,2014,5,16,11,33,-87
1,10377,8,7,2014,3,15,15,31,-88
1,10378,7,7,2014,2,5,22,33,-87
1,10379,6,7,2014,1,5,0,31,-86
1,10380,5,7,2014,7,22,15,32,-87
1,10381,7,7,2014,2,16,41,31,-86
1,10382,3,6,2014,3,9,36,35,-88
1,10383,16,5,2014,6,13,15,35,-86
1,10384,6,7,2014,1,0,47,34,-86
1,10385,6,7,2014,1,19,27,32,-87
1,10386,6,7,2014,1,21,53,32,-86
1,10387,3,7,2014,5,20,36,32,-86
1,10388,11,7,2014,6,16,20,35,-87
1,10389,14,7,2014,2,19,42,33,-86
1,10390,15,7,2014,3,21,5,31,-88
1,10391,16,7,2014,4,20,37,34,-86
1,10392,19,7,2014,7,10,40,32,-87
1,10393,24,6,2014,3,19,30,34,-86
1,10394,16,7,2014,4,14,10,31,-85
1,10395,5,7,2014,7,0,15,31,-87
1,10396,21,7,2014,2,19,7,31,-86
1,10397,25,7,2014,6,20,50,34,-88
1,10398,24,7,2014,5,21,45,32,-86
1,10399,20,7,2014,1,21,25,32,-87
1,10400,17,7,2014,5,16,35,33,-87
1,10401,22,7,2014,3,15,25,100,1000
1,10402,27,7,2014,1,19,5,31,-87
1,10403,25,7,2014,6,12,4,33,-87
1,10404,30,7,2014,4,9,25,32,-88
1,10405,24,7,2014,5,14,24,33,-88
1,10406,25,7,2014,6,20,59,31,-85
1,10407,26,7,2014,7,3,10,32,-86
1,10408,27,7,2014,1,19,45,34,-87
1,10409,26,7,2014,7,11,50,32,-85
1,10410,9,7,2014,4,14,24,32,-85
1,10411,30,7,2014,4,23,0,34,-87
1,10412,20,7,2014,1,18,24,33,-87
1,10413,4,7,2014,6,3,53,35,-86
1,10414,16,7,2014,4,16,6,32,-86
1,10415,23,7,2014,4,22,5,31,-87
1,10416,26,7,2014,7,20,15,32,-87
1,10417,29,7,2014,3,8,31,35,-88
1,10418,3,8,2014,1,5,10,33,-86
1,10419,2,8,2014,7,22,5,32,-87
1,10420,10,8,2014,1,13,0,31,-88
1,10421,7,8,2014,5,7,36,35,-87
1,10422,6,8,2014,4,13,23,32,-86
1,10424,13,1,2014,2,19,13,31,-88
1,10425,25,7,2014,6,12,12,34,-87
1,10426,1,8,2014,6,8,20,33,-88
1,10427,1,8,2014,6,22,45,33,-88
1,10428,2,8,2014,7,14,30,35,-86
1,10429,26,7,2014,7,22,30,32,-88
1,10430,5,8,2014,3,17,35,35,-87
1,10431,6,8,2014,4,1,35,34,-86
1,10432,12,8,2014,3,17,58,31,-88
1,10433,15,7,2014,3,16,23,31,-85
1,10434,28,7,2014,2,9,40,31,-88
1,10435,4,8,2014,2,4,25,32,-86
1,10436,8,8,2014,6,12,55,34,-86
1,10437,9,8,2014,7,19,55,34,-87
1,10438,10,8,2014,1,20,47,33,-86
1,10439,11,8,2014,2,10,2,33,-87
1,10440,15,8,2014,6,12,55,33,-88
1,10441,9,8,2014,7,10,35,35,-87
1,10442,3,8,2014,1,17,0,34,-87
1,10443,5,8,2014,3,19,5,31,-88
1,10444,13,8,2014,4,18,25,35,-87
1,10445,12,8,2014,3,23,51,34,-87
1,10446,19,8,2014,3,17,30,33,-86
1,10447,14,8,2014,5,10,30,31,-88
1,10448,16,8,2014,7,16,30,33,-87
1,10449,16,8,2014,7,10,28,34,-87
1,10450,18,8,2014,2,21,15,34,-87
1,10451,20,8,2014,4,2,25,34,-86
1,10452,20,8,2014,4,5,50,32,-86
1,10453,21,8,2014,5,19,30,35,-87
1,10454,22,8,2014,6,22,48,33,-87
1,10455,14,8,2014,5,22,45,31,-87
1,10456,15,8,2014,6,4,12,34,-87
1,10457,6,8,2014,4,9,8,31,-88
1,10458,16,8,2014,7,9,45,34,-86
1,10459,18,8,2014,2,11,45,33,-86
1,10460,23,8,2014,7,17,0,35,-86
1,10461,2,8,2014,7,23,10,34,-87
1,10462,9,7,2014,4,7,42,33,-87
1,10463,18,8,2014,2,15,50,33,-87
1,10465,27,8,2014,4,2,45,31,-86
1,10466,28,8,2014,5,20,35,34,-86
1,10467,29,8,2014,6,15,3,34,-87
1,10468,1,9,2014,2,12,5,34,-87
1,10469,23,8,2014,7,4,0,33,-88
1,10470,2,8,2014,7,10,40,32,-87
1,10471,2,8,2014,7,21,40,32,-86
1,10472,22,8,2014,6,11,59,34,-88
1,10473,23,8,2014,7,1,2,30,-88
1,10474,27,8,2014,4,20,30,33,-86
1,10475,29,8,2014,6,17,45,31,-88
1,10476,29,8,2014,6,21,27,33,-85
1,10477,1,9,2014,2,8,20,35,-87
1,10478,29,8,2014,6,23,45,35,-88
1,10479,2,9,2014,3,22,10,34,-86
1,10480,28,8,2014,5,19,15,30,-88
1,10481,30,8,2014,7,1,15,31,-88
1,10482,31,8,2014,1,17,27,33,-86
1,10483,1,9,2014,2,12,51,35,-87
1,10484,2,9,2014,3,19,40,31,-88
1,10485,5,9,2014,6,22,35,33,-87
1,10486,6,9,2014,7,1,55,33,-88
1,10487,6,9,2014,7,19,45,31,-86
1,10488,10,9,2014,4,13,30,33,-87
1,10489,31,8,2014,1,15,5,31,-88
1,10490,8,9,2014,2,17,30,34,-87
1,10491,2,9,2014,3,20,10,35,-87
1,10492,6,9,2014,7,0,15,33,-85
1,10493,8,9,2014,2,22,40,33,-88
1,10494,13,9,2014,7,2,44,35,-87
1,10495,27,8,2014,4,19,24,34,-87
1,10496,2,9,2014,3,6,50,32,-86
1,10497,10,9,2014,4,18,15,33,-87
1,10498,9,9,2014,3,10,50,34,-86
1,10499,12,9,2014,6,17,49,34,-87
1,10500,19,6,2014,5,7,20,33,-87
1,10501,14,9,2014,1,12,45,33,-85
1,10502,14,9,2014,1,23,4,35,-87
1,10503,17,9,2014,4,0,9,34,-86
1,10504,14,9,2014,1,17,5,31,-86
1,10505,2,9,2014,3,12,26,34,-86
1,10506,9,9,2014,3,21,15,31,-88
1,10507,14,9,2014,1,20,25,31,-86
1,10508,19,9,2014,6,6,38,31,-88
1,10509,19,9,2014,6,20,5,31,-87
1,10510,20,9,2014,7,19,50,32,-88
1,10511,21,9,2014,1,19,6,33,-87
1,10512,19,8,2014,3,18,55,35,-86
1,10513,23,9,2014,3,20,33,31,-86
1,10514,20,9,2014,7,18,40,31,-87
1,10515,7,9,2014,1,17,14,34,-87
1,10516,31,8,2014,1,22,46,34,-86
1,10517,10,9,2014,4,20,57,32,-86
1,10518,14,9,2014,1,2,50,33,-88
1,10519,17,9,2014,4,12,40,35,-88
1,10520,18,9,2014,5,0,7,31,-86
1,10521,18,9,2014,5,23,30,35,-87
1,10522,25,9,2014,5,7,5,34,-86
1,10523,26,9,2014,6,6,10,34,-87
1,10524,27,9,2014,7,3,45,33,-86
1,10525,27,9,2014,7,12,5,34,-86
1,10526,27,9,2014,7,10,50,33,-87
1,10527,28,9,2014,1,9,37,35,-87
1,10528,11,7,2014,6,16,29,33,-86
1,10529,27,9,2014,7,4,45,31,-86
1,10530,28,9,2014,1,0,30,33,-88
1,10531,28,9,2014,1,4,22,34,-87
1,10532,29,9,2014,2,7,45,33,-87
1,10533,20,9,2014,7,14,10,34,-87
1,10534,24,9,2014,4,23,32,31,-88
1,10535,28,9,2014,1,12,5,33,-87
1,10536,11,9,2014,5,12,35,33,-87
1,10537,18,9,2014,5,21,45,32,-88
1,10538,27,9,2014,7,23,5,31,-88
1,10539,28,9,2014,1,16,10,32,-86
1,10540,29,9,2014,2,16,20,35,-88
1,10541,4,10,2014,7,20,15,32,-86
1,10542,6,10,2014,2,13,0,33,-88
1,10543,7,10,2014,3,9,0,35,-87
1,10544,3,10,2014,6,11,58,33,-88
1,10545,9,10,2014,5,1,55,33,-86
1,10546,6,10,2014,2,8,55,35,-86
1,10547,3,10,2014,6,15,55,31,-87
1,10548,28,9,2014,1,18,33,32,-85
1,10549,26,9,2014,6,15,59,34,-86
1,10550,19,9,2014,6,18,0,32,-87
1,10551,30,7,2014,4,23,7,34,-86
1,10552,24,9,2014,4,10,13,30,-88
1,10553,1,10,2014,4,15,50,34,-87
1,10554,7,10,2014,3,7,7,33,-87
1,10555,5,10,2014,1,17,3,34,-86
1,10556,11,10,2014,7,22,30,33,-88
1,10557,2,10,2014,5,3,30,33,-88
1,10558,22,8,2014,6,20,10,33,-87
1,10559,17,9,2014,4,3,15,32,-86
1,10560,14,10,2014,3,5,15,35,-86
1,10561,16,10,2014,5,10,40,35,-86
1,10562,10,10,2014,6,20,5,33,-88
1,10563,6,10,2014,2,7,5,31,-85
1,10564,6,10,2014,2,10,33,31,-86
1,10565,5,10,2014,1,10,30,31,-86
1,10566,28,9,2014,1,15,15,31,-88
1,10567,8,10,2014,4,2,10,33,-86
1,10568,19,9,2014,6,15,55,34,-86
1,10569,20,10,2014,2,20,25,32,-88
1,10570,6,10,2014,2,15,48,33,-86
1,10571,24,9,2014,4,8,0,35,-88
1,10572,4,10,2014,7,4,18,31,-88
1,10573,4,10,2014,7,13,40,35,-87
1,10574,4,10,2014,7,18,53,31,-87
1,10575,11,10,2014,7,21,16,32,-86
1,10576,14,10,2014,3,10,45,32,-86
1,10577,18,10,2014,7,18,20,32,-88
1,10578,19,10,2014,1,5,30,33,-87
1,10579,22,10,2014,4,19,12,35,-87
1,10580,19,10,2014,1,11,48,32,-86
1,10581,8,10,2014,4,4,0,34,-87
1,10582,27,10,2014,2,18,30,31,-86
1,10583,26,10,2014,1,20,30,31,-85
1,10584,25,10,2014,7,11,0,32,-87
1,10585,18,10,2014,7,21,13,32,-88
1,10586,22,10,2014,4,20,23,34,-88
1,10587,19,10,2014,1,16,34,32,-85
1,10588,25,10,2014,7,3,35,32,-86
1,10589,25,10,2014,7,17,15,33,-87
1,10590,27,10,2014,2,11,45,31,-88
1,10591,28,10,2014,3,17,6,31,-87
1,10592,29,10,2014,4,18,43,34,-86
1,10593,1,11,2014,7,23,10,35,-87
1,10594,24,10,2014,6,18,52,33,-87
1,10595,29,10,2014,4,17,20,34,-87
1,10596,31,10,2014,6,6,16,32,-86
1,10597,31,10,2014,6,16,10,35,-87
1,10598,31,10,2014,6,21,52,33,-85
1,10599,1,11,2014,7,10,35,31,-88
1,10600,1,11,2014,7,14,20,31,-88
1,10601,2,11,2014,1,2,2,35,-88
1,10602,4,11,2014,3,23,15,34,-86
1,10603,5,11,2014,4,10,25,33,-86
1,10604,5,11,2014,4,18,25,34,-86
1,10605,5,11,2014,4,16,53,34,-87
1,10606,7,11,2014,6,18,10,34,-87
