STATE,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,LATITUDE,LONGITUD
1,1,5,6,15,2,10134,31.96053611,-86.54196667
1,1,11,5,46,1,10135,33.23723056,-87.56469444
1,1,26,5,33,2,10136,33.17323611,-86.25073889
1,1,31,16,0,7,10137,34.25327778,-85.52354444
1,3,19,13,50,5,10138,34.50538056,-85.75464167
1,3,21,8,45,7,10139,31.18053333,-87.10388056
1,3,21,2,10,7,10140,30.47996667,-88.16751389
1,3,21,18,12,7,10141,34.36333056,-85.60752778
1,3,22,13,19,1,10142,33.56221111,-85.73352778
1,3,22,14,20,1,10143,31.21026944,-85.79159167
1,3,24,17,40,3,10144,31.35653333,-87.38696944
1,3,24,9,43,3,10145,33.13173056,-85.47331111
1,3,26,12,30,5,10146,32.48355556,-86.53514444
1,3,26,16,10,5,10147,34.387275,-88.05934722
1,3,27,19,30,6,10148,34.64781944,-87.65364722
1,3,27,16,45,6,10149,34.83571667,-85.63881389
1,3,27,6,34,6,10150,34.12100556,-87.43778333
1,3,28,5,30,7,10151,31.06109444,-88.02473611
1,3,29,9,10,1,10152,32.74259722,-86.1032
1,3,30,15,30,2,10153,33.41833333,-88.00821389
1,3,31,14,30,3,10154,34.617775,-87.65549167
1,3,25,9,30,4,10155,30.89456389,-88.03916667
1,3,26,22,45,5,10156,33.91616944,-86.10375278
1,3,3,19,0,3,10157,31.34619722,-85.48479167
1,3,18,14,30,4,10158,33.394225,-86.97102778
1,3,20,12,30,6,10159,32.11731111,-88.35817778
1,3,25,17,27,4,10160,34.55911667,-86.96327778
1,3,29,14,0,1,10161,33.79976111,-87.01360833
1,3,27,23,10,6,10162,34.73217778,-86.11646111
1,3,30,9,37,2,10163,31.24073333,-85.36757778
1,4,17,20,59,6,10164,34.69146111,-86.56823889
1,4,1,0,1,4,10165,31.05276944,-85.27199444
1,4,2,1,15,5,10166,34.61990278,-87.05577222
1,4,4,22,15,7,10167,33.20551389,-85.256225
1,4,6,2,30,2,10168,33.62801111,-87.25278611
1,4,7,22,30,3,10169,32.64428889,-87.87242778
1,4,8,16,20,4,10170,33.01549167,-86.75516944
1,4,1,4,57,4,10171,34.68964167,-86.716075
1,3,2,8,45,2,10172,31.80621111,-86.07878333
1,3,4,20,5,4,10173,33.79713333,-87.11090556
1,3,21,17,20,7,10174,32.42099722,-87.91668056
1,3,23,15,10,2,10175,32.61364167,-85.26248889
1,3,25,11,0,4,10176,34.628325,-87.64947222
1,4,1,19,35,4,10177,33.49458889,-85.74636389
1,4,3,22,30,6,10178,34.73522222,-86.6128
1,4,4,0,25,7,10179,33.36917222,-87.54816111
1,4,4,15,45,7,10180,34.34208889,-85.74296944
1,4,5,2,35,1,10181,34.23341111,-85.77446944
1,4,5,2,0,1,10182,34.86286944,-87.31534444
1,4,8,14,5,4,10183,33.37408333,-87.5464
1,4,9,20,16,5,10184,31.75298611,-86.02251944
1,4,10,1,0,6,10185,33.11584444,-87.47640556
1,4,10,22,45,6,10186,33.19739722,-87.50320278
1,4,11,0,4,7,10187,33.5921,-86.42210556
1,4,11,15,30,7,10188,30.46499444,-88.23388611
1,4,12,23,45,1,10189,32.42990833,-86.66801111
1,4,12,16,50,1,10190,32.87591111,-87.717075
1,4,13,15,45,2,10191,31.02748889,-85.39278056
1,4,13,13,10,2,10192,33.98564444,-86.85962778
1,4,14,21,30,3,10193,31.83720556,-86.43553611
1,4,16,21,55,5,10194,34.06705833,-86.25211667
1,4,16,19,20,5,10195,33.26865278,-85.50363056
1,4,16,22,45,5,10196,32.33863611,-86.95155278
1,4,17,13,45,6,10197,33.75702778,-87.03407778
1,4,17,10,30,6,10198,32.45269722,-85.65280556
1,4,17,21,14,6,10199,32.76479444,-85.76803333
1,4,18,23,55,7,10200,33.53567222,-87.65321667
1,4,18,17,30,7,10201,34.13674444,-86.49544722
1,4,18,15,52,7,10202,32.10209722,-86.40558333
1,4,19,6,30,1,10203,34.69825278,-86.62032778
1,4,21,5,10,3,10204,32.70923889,-86.82387778
1,4,22,22,45,4,10205,33.377025,-86.713775
1,4,25,3,0,7,10206,32.18011667,-85.73949444
1,4,27,10,45,2,10207,33.58351944,-86.03277778
1,1,25,4,45,1,10208,30.68663611,-88.21685
1,3,24,2,13,3,10209,33.2359,-87.55201111
1,4,2,19,32,5,10210,32.58045,-85.521525
1,4,14,23,5,3,10211,31.46487222,-87.72557222
1,4,17,20,20,6,10212,30.588925,-88.20494444
1,4,18,20,40,7,10213,32.49535556,-85.04090556
1,4,18,1,30,7,10214,32.24900833,-87.04646944
1,4,18,6,40,7,10215,33.86859722,-85.89986667
1,4,20,20,25,2,10216,33.56421389,-86.53321389
1,4,24,18,40,6,10217,34.83008056,-85.62100278
1,4,25,2,25,7,10218,33.58011944,-86.07440556
1,4,25,12,45,7,10219,31.56343333,-88.11751944
1,4,25,14,0,7,10220,34.35094722,-86.44360556
1,4,26,1,30,1,10221,34.78643889,-86.70521667
1,4,28,9,5,3,10222,33.044825,-86.95189444
1,4,29,10,24,4,10223,34.42323056,-87.23431944
1,4,29,2,30,4,10224,32.50121944,-86.41764167
1,4,30,11,55,5,10225,33.82329722,-88.14451111
1,4,2,16,30,5,10226,34.47231944,-86.95846667
1,4,16,12,55,5,10227,34.02359722,-85.98784444
1,4,18,22,27,7,10228,33.54959444,-86.77688611
1,4,25,0,50,7,10229,32.60319444,-85.43234722
1,5,18,3,3,2,10230,30.68802778,-88.12657778
1,5,1,7,7,6,10231,32.23458333,-87.79346389
1,5,2,8,25,7,10232,34.3243,-86.90039722
1,5,2,21,45,7,10233,32.646025,-86.48746389
1,5,2,20,20,7,10234,32.58035278,-85.99947222
1,5,4,1,0,2,10235,34.38343056,-86.62239167
1,5,5,21,35,3,10236,31.50428889,-87.43718056
1,5,6,7,30,4,10237,33.86933333,-87.41790278
1,5,6,11,0,4,10238,33.53652222,-87.07648889
1,5,6,6,50,4,10239,34.18841944,-87.42372778
1,5,6,21,15,4,10240,31.01106667,-85.64057222
1,5,9,16,30,7,10241,31.58906389,-85.64673056
1,5,9,16,20,7,10242,33.34540833,-86.16104722
1,5,9,15,30,7,10243,34.05518333,-86.04015833
1,5,9,4,45,7,10244,32.83268611,-85.43865556
1,5,11,10,18,2,10245,31.165075,-87.36401111
1,5,11,15,25,2,10246,32.52011111,-85.25094444
1,5,11,16,10,2,10247,32.80015278,-86.63401111
1,5,12,6,40,3,10248,32.41036389,-85.11960278
1,5,13,15,5,4,10249,32.21657778,-86.59346667
1,5,15,4,57,6,10250,32.46029444,-86.38835278
1,5,16,11,20,7,10251,33.12357222,-86.24224722
1,5,16,18,10,7,10252,34.75381389,-87.06712222
1,5,17,12,25,1,10253,31.15846389,-87.3777
1,5,17,14,45,1,10254,31.36778333,-86.27460556
1,5,20,19,30,4,10255,32.24961111,-86.20336667
1,5,20,0,50,4,10256,33.96019722,-86.13251111
1,5,20,2,20,4,10257,34.24859167,-85.59862778
1,5,20,19,0,4,10258,33.930125,-85.71971944
1,5,22,19,10,6,10259,33.96478333,-85.99653611
1,3,19,20,48,5,10260,30.67425833,-87.96418056
1,4,29,16,21,4,10261,32.48490833,-86.514
1,4,18,9,0,7,10262,30.70003611,-88.27639167
1,4,25,14,50,7,10263,34.90178889,-86.66569167
1,5,2,21,50,7,10264,31.32374444,-85.82765278
1,5,25,12,35,2,10265,32.61815833,-85.3645
1,5,7,6,37,5,10266,32.55340556,-85.92259167
1,5,17,16,46,1,10267,32.56706944,-85.49148611
1,5,1,11,45,6,10268,34.34455278,-86.226775
1,5,6,14,55,4,10269,34.25881389,-86.116075
1,5,9,19,25,7,10270,34.07879722,-86.90165556
1,5,10,10,48,1,10271,34.53881944,-85.99116944
1,5,11,20,10,2,10272,34.284525,-86.12010833
1,5,12,18,40,3,10273,34.86295278,-87.33751389
1,5,14,22,10,5,10274,34.31678611,-86.11129167
1,5,14,13,25,5,10275,30.465625,-87.49818611
1,5,15,23,30,6,10276,32.61956944,-87.48323056
1,5,17,16,0,1,10277,33.169025,-88.10915
1,5,21,1,0,5,10278,32.70884167,-86.31202778
1,6,1,10,28,2,10279,34.27105,-87.81193889
1,6,1,6,0,2,10280,32.40578056,-87.021225
1,6,6,17,59,7,10281,34.04674444,-85.96468611
1,6,12,22,25,6,10282,31.25100278,-85.38245
1,6,15,15,58,2,10283,34.25078333,-86.17875833
1,5,22,16,0,6,10284,33.1992,-86.69605556
1,5,22,1,5,6,10285,33.87230278,-86.83610833
1,5,23,14,55,7,10286,33.33565556,-87.66390278
1,5,23,1,50,7,10287,34.55923611,-86.60793611
1,5,24,12,10,1,10288,32.19881944,-88.05456111
1,5,24,13,45,1,10289,34.18212778,-86.76804444
1,5,27,7,50,4,10290,33.96998611,-87.45451944
1,5,27,20,45,4,10291,33.57649444,-86.91232778
1,5,28,18,9,5,10292,33.91629722,-86.3561
1,5,29,19,25,6,10293,30.50864444,-88.31019167
1,5,30,1,20,7,10294,31.18061667,-85.79985278
1,5,31,1,35,1,10295,34.26285556,-85.926475
1,5,16,18,40,7,10296,34.59121111,-87.44022778
1,5,30,9,45,7,10297,30.39341389,-87.455525
1,6,2,15,45,3,10298,33.98831389,-87.47859444
1,6,3,6,20,4,10299,33.68228333,-88.06778056
1,6,3,8,35,4,10300,34.80008611,-87.15214444
1,6,3,21,4,4,10301,34.65040278,-87.69304167
1,6,4,14,30,5,10302,33.90048333,-86.63105833
1,6,6,23,40,7,10303,34.97732778,-87.20868889
1,6,6,18,20,7,10304,32.18433056,-87.37195
1,5,22,21,10,6,10305,31.53553056,-87.51108056
1,6,6,21,5,7,10306,34.25836944,-86.76096389
1,6,9,16,53,3,10307,33.50046389,-87.63768333
1,6,11,16,34,5,10308,32.81295833,-88.00769722
1,3,6,3,25,6,10309,30.60234722,-88.15030556
1,2,15,10,7,1,10310,33.58618333,-86.68247222
1,4,15,7,30,4,10311,32.63388056,-85.76734444
1,5,1,10,58,6,10312,34.3934,-86.27484167
1,5,2,12,40,7,10313,30.77605833,-88.10867778
1,5,9,9,42,7,10314,34.65660556,-86.00185556
1,5,23,19,40,7,10315,32.32677778,-86.69764167
1,5,2,13,8,7,10316,33.21605278,-86.23201111
1,5,9,23,5,7,10317,33.08525833,-86.735425
1,5,13,6,45,4,10318,33.95195278,-87.03313056
1,5,16,20,30,7,10319,32.19784167,-85.49800833
1,5,22,7,5,6,10320,33.26050833,-88.07134167
1,5,23,5,50,7,10321,30.29029167,-87.61701944
1,5,30,12,35,7,10322,34.63335,-85.64005833
1,5,30,0,20,7,10323,30.55217222,-88.1873
1,6,16,12,45,3,10324,33.39485,-86.699575
1,6,24,19,25,4,10325,32.69434722,-85.34055278
1,6,1,15,44,2,10326,33.37451389,-86.80938056
1,6,12,21,7,6,10327,33.56201111,-86.89339722
1,6,21,6,10,1,10328,33.6384,-86.67884722
1,6,1,20,40,2,10329,33.708775,-86.16156667
1,6,9,19,0,3,10330,32.38394722,-85.65928333
1,6,10,12,50,4,10331,34.30654167,-86.15924722
1,6,12,15,50,6,10332,33.48443056,-86.12766389
1,6,12,22,45,6,10333,31.69763889,-85.76956667
1,6,13,1,35,7,10334,34.79500278,-87.67475
1,6,13,15,30,7,10335,31.28295278,-86.01762778
1,6,16,22,55,3,10336,34.83550556,-87.100725
1,6,19,12,40,6,10337,34.05109444,-86.14051667
1,6,19,16,45,6,10338,31.19268611,-87.32465833
1,6,19,10,45,6,10339,31.050325,-85.468825
1,6,19,19,30,6,10340,31.18590278,-85.51035833
1,6,20,1,30,7,10341,32.50708333,-85.60366667
1,6,20,10,5,7,10342,32.992575,-86.76546944
1,6,21,9,0,1,10343,33.64508056,-85.82956667
1,6,22,1,45,2,10344,33.191725,-87.25153056
1,6,22,3,55,2,10345,34.10167778,-87.33448611
1,6,22,20,55,2,10346,32.53668333,-88.11571667
1,6,26,8,40,6,10347,31.260275,-86.29769444
1,6,27,0,45,7,10348,31.63142222,-87.20393611
1,6,30,7,45,3,10349,32.80743889,-86.79139167
1,3,13,22,13,6,10350,32.933625,-85.97150556
1,5,13,12,54,4,10351,34.27278889,-86.21264167
1,5,23,8,5,7,10352,33.58531667,-86.18475
1,6,7,18,39,1,10353,30.82963611,-88.06194167
1,6,13,21,30,7,10354,31.35055278,-85.87415556
1,6,27,22,5,7,10355,34.43138056,-86.18037222
1,6,20,19,28,7,10356,33.59165278,-85.88769167
1,6,27,20,4,7,10357,32.44023056,-85.04618611
1,6,27,10,5,7,10358,33.60613611,-85.83871944
1,6,30,8,35,3,10359,33.98301389,-85.81621944
1,7,4,21,45,7,10360,31.712375,-85.60898333
1,5,21,11,35,5,10361,33.17783611,-86.24747222
1,5,30,13,0,7,10362,33.81787778,-86.82546667
1,6,1,22,0,2,10363,33.49393333,-86.73459167
1,6,26,13,14,6,10364,33.65286389,-86.63402778
1,7,7,3,38,3,10365,34.77140278,-86.63161389
1,7,7,6,28,3,10366,34.6313,-86.88722222
1,6,14,20,45,1,10367,32.56893056,-85.56336944
1,6,21,6,5,1,10368,30.63656389,-88.21877778
1,6,22,11,24,2,10369,34.72256667,-86.14895
1,6,25,19,30,5,10370,32.48833333,-86.69079722
1,6,25,14,0,5,10371,34.64953333,-87.16813889
1,6,26,8,40,6,10372,33.81323333,-87.66359167
1,6,26,19,40,6,10373,32.62034722,-86.9193
1,6,27,22,30,7,10374,32.50199722,-87.15346944
1,6,28,17,0,1,10375,34.70791944,-85.74133889
1,6,28,3,7,1,10376,32.41245556,-86.99344722
1,6,28,1,20,1,10377,34.3102,-86.98775556
1,6,28,16,30,1,10378,31.14090833,-87.12265556
1,6,29,18,35,2,10379,33.55004722,-85.94606111
1,6,30,8,5,3,10380,30.53528056,-88.18768611
1,7,1,13,59,4,10381,30.65179444,-87.75097778
1,7,3,8,59,6,10382,31.88218611,-87.09862222
1,7,5,5,30,1,10383,31.75254722,-85.88785278
1,7,6,16,45,2,10384,33.679425,-86.23768611
1,7,6,14,52,2,10385,31.60274444,-87.40884444
1,7,8,13,0,4,10386,31.70407222,-85.83549444
1,7,9,19,45,5,10387,34.98528333,-86.96863056
1,7,10,15,40,6,10388,34.30653889,-86.54289444
1,7,10,8,50,6,10389,34.94678889,-86.42279722
1,7,10,21,40,6,10390,33.10117778,-87.40448056
1,7,14,10,25,3,10391,33.21150278,-87.55720556
1,7,14,1,15,3,10392,32.26957222,-86.91631667
1,7,14,16,10,3,10393,33.59152778,-86.13598889
1,6,24,10,49,4,10394,34.25601389,-87.60738889
1,7,18,13,58,7,10395,33.12609722,-87.12857778
1,7,18,12,20,7,10396,34.31478056,-86.51357222
1,6,4,19,15,5,10397,30.56044167,-87.59478611
1,6,26,11,20,6,10398,31.96785556,-87.75072222
1,7,5,0,30,1,10399,34.10044167,-87.69078889
1,7,13,6,27,2,10400,32.25440278,-86.23804167
1,7,15,12,15,4,10401,34.53371111,-86.590075
1,7,15,22,10,4,10402,30.83271389,-88.38754167
1,7,16,17,30,5,10403,32.72487222,-87.35004167
1,7,17,21,30,6,10404,32.500025,-85.69035556
1,7,17,7,30,6,10405,32.15301667,-88.29754722
1,7,18,9,39,7,10406,33.27948889,-87.74359722
1,7,18,19,30,7,10407,32.557375,-87.52996389
1,7,18,15,0,7,10408,32.51768611,-86.45729444
1,7,19,14,40,1,10409,33.25462222,-87.70179722
1,7,20,13,30,2,10410,33.17714444,-86.16049167
1,7,24,15,15,6,10411,32.81670833,-86.5448
1,7,25,11,23,7,10412,34.76879722,-86.93966389
1,7,25,0,29,7,10413,33.23900278,-87.57664444
1,7,25,4,0,7,10414,34.95224444,-87.59794167
1,7,26,4,10,1,10415,31.77028056,-88.20081667
1,7,28,17,38,3,10416,33.57824167,-86.1271
1,6,11,18,45,5,10417,32.33016389,-86.23213333
1,6,11,14,1,5,10418,34.51539167,-87.29170833
1,7,3,11,53,6,10419,33.53451111,-86.86985
1,7,12,21,13,1,10420,31.09881389,-88.23810556
1,7,12,4,58,1,10421,32.49790833,-86.36813889
1,7,21,17,55,3,10422,32.85399444,-85.42028889
1,7,23,6,0,5,10423,33.17153889,-87.54756111
1,7,24,4,0,6,10424,33.62361944,-87.67647778
1,7,31,13,0,6,10425,33.57945278,-86.41076944
1,7,31,6,15,6,10426,31.31129722,-86.257375
1,7,31,12,10,6,10427,34.76211667,-88.02403889
1,7,23,18,57,5,10428,34.21355,-86.33682222
1,7,25,0,15,7,10429,30.40165,-87.45089167
1,7,31,21,10,6,10430,32.4929,-85.07013611
1,8,4,16,50,3,10431,32.37492222,-86.10115278
1,8,6,19,20,5,10432,34.46198611,-87.24856944
1,5,9,16,15,7,10433,34.75665278,-86.71794167
1,6,13,0,57,7,10434,32.58390278,-85.50217222
1,7,29,14,20,4,10435,34.656775,-86.00219444
1,7,23,3,15,5,10436,32.60171111,-85.43603889
1,4,13,20,56,2,10437,30.74068889,-88.08419167
1,6,8,1,23,2,10438,34.46064167,-85.72691944
1,7,11,11,3,7,10439,33.362075,-86.88151389
1,7,16,0,50,5,10440,33.33298333,-87.01657222
1,7,29,21,20,4,10441,31.52620278,-85.71868056
1,7,30,22,25,5,10442,34.25051667,-86.335325
1,8,1,0,53,7,10443,33.72585556,-85.81929444
1,8,1,0,15,7,10444,33.77525833,-85.76431111
1,8,2,11,5,1,10445,30.970875,-87.73647222
1,8,5,23,5,4,10446,34.04798333,-85.983275
1,8,7,19,30,6,10447,33.96255556,-87.3235
1,8,9,17,45,1,10448,33.33653333,-86.227225
1,8,9,17,30,1,10449,31.941275,-85.82013056
1,8,12,16,45,4,10450,31.673325,-87.396025
1,7,9,17,6,5,10451,32.84371944,-86.33640278
1,7,17,4,45,6,10452,30.77875,-88.25999722
1,8,4,14,20,3,10453,34.76228056,-88.02404444
1,8,7,13,37,6,10454,34.13550833,-86.78726111
1,8,11,19,45,3,10455,32.399775,-86.03727222
1,8,11,5,20,3,10456,34.30096111,-86.14479444
1,8,13,4,30,5,10457,32.62694167,-86.09255833
1,8,14,22,10,6,10458,34.58495,-87.16953889
1,8,16,15,35,1,10459,34.84535833,-85.92222778
1,8,16,13,10,1,10460,33.55756111,-85.71245556
1,8,16,18,50,1,10461,32.65675556,-86.568875
1,8,17,14,53,2,10462,32.79788056,-85.78936111
1,8,18,3,0,3,10463,30.47263611,-88.32537778
1,8,21,1,25,6,10464,33.57223333,-85.79657222
1,8,16,16,44,1,10465,32.38575278,-86.25743611
1,8,12,17,20,4,10466,31.772175,-85.96244167
1,8,26,19,16,4,10467,34.62015556,-86.99817222
1,5,23,11,35,7,10468,33.34873333,-86.55976111
1,7,27,5,26,2,10469,34.69445,-86.95543611
1,7,27,5,21,2,10470,34.83632778,-87.64738611
1,7,30,9,47,5,10471,34.7079,-86.67093889
1,8,30,12,50,1,10472,33.54281111,-86.87348056
1,8,4,15,44,3,10473,30.66331944,-87.84841944
1,8,11,21,23,3,10474,33.20825278,-87.50452222
1,8,18,6,49,3,10475,30.66435,-87.85225278
1,8,22,8,29,7,10476,34.735475,-86.62726944
1,7,23,22,10,5,10477,30.86965,-87.780375
1,8,19,7,30,4,10478,33.84056389,-86.57646944
1,8,20,17,50,5,10479,33.77224444,-86.45143611
1,8,22,9,9,7,10480,33.78555,-85.89744444
1,8,22,10,30,7,10481,32.62415556,-86.09682222
1,8,23,22,10,1,10482,33.48563056,-86.35204444
1,8,23,15,30,1,10483,32.06243611,-87.87871667
1,8,24,14,50,2,10484,34.69100833,-87.73123611
1,7,19,9,25,1,10485,33.98712222,-86.58724722
1,8,2,14,30,1,10486,33.62164167,-85.59443889
1,8,20,21,30,5,10487,32.44994722,-87.830875
1,8,26,23,35,4,10488,31.38942778,-85.60931944
1,8,30,19,15,1,10489,33.94417778,-86.42118333
1,8,30,1,15,1,10490,31.51035278,-87.01661111
1,8,31,7,50,2,10491,31.88316111,-86.29671111
1,8,13,18,38,5,10492,33.43899444,-86.97735556
1,8,14,11,3,6,10493,32.30770556,-86.389875
1,8,30,14,50,1,10494,33.48488889,-86.81877222
1,6,29,21,1,2,10495,30.58683333,-88.169675
1,8,26,11,56,4,10496,30.70976389,-88.07655
1,9,5,19,54,7,10497,32.957275,-87.13409167
1,8,22,0,51,7,10498,34.74766389,-86.74987222
1,8,24,19,25,2,10499,31.33549444,-85.79300833
1,8,31,7,0,2,10500,32.06095556,-87.58662222
1,8,31,15,0,2,10501,34.06064167,-87.35965556
