STATE,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,LATITUDE,LONGITUD
1,4,3,12,17,1,10225,33.149275,-87.54556944
1,2,8,2,30,3,10226,30.41969722,-87.83972222
1,2,11,10,10,6,10227,34.94506111,-86.57183333
1,4,4,14,3,2,10228,34.36198056,-86.145025
1,4,5,10,10,3,10229,34.62764167,-85.75779167
1,4,5,21,0,3,10230,34.88717222,-87.77954167
1,4,6,15,20,4,10231,34.87305556,-86.66669167
1,4,6,15,45,4,10232,33.91918333,-86.21137778
1,4,6,11,45,4,10233,34.78650833,-86.71408333
1,2,13,15,47,1,10234,34.01418611,-86.8658
1,4,7,2,5,5,10235,32.263575,-86.16145833
1,4,7,22,28,5,10236,34.57763056,-87.07891111
1,4,7,14,35,5,10237,33.56036667,-86.76742778
1,4,8,6,10,6,10238,32.33356389,-88.26438056
1,4,8,21,32,6,10239,34.7147,-86.64450556
1,4,8,19,27,6,10240,34.70681111,-86.66946389
1,2,14,18,0,2,10241,34.67490556,-87.70488611
1,2,16,1,40,4,10242,31.74788056,-86.43222778
1,4,17,2,57,1,10243,33.54752222,-86.652525
1,4,9,17,16,7,10244,31.78141111,-85.56804722
1,4,9,22,38,7,10245,33.5248,-86.9278
1,4,10,17,40,1,10246,34.1481,-86.12926111
1,4,17,20,15,1,10247,34.71348333,-86.69198611
1,4,18,8,5,2,10248,33.16279444,-87.15290833
1,4,11,20,10,2,10249,34.86383611,-87.69164167
1,4,11,6,33,2,10250,32.45461389,-85.00822222
1,4,18,7,10,2,10251,33.08606111,-86.56353056
1,4,19,11,14,3,10252,32.95825278,-86.75079167
1,4,17,17,20,1,10253,31.08805833,-87.64185
1,4,16,18,2,7,10254,33.88196944,-87.082075
1,4,16,9,50,7,10255,32.07754167,-85.14929167
1,4,19,12,30,3,10256,31.31276111,-85.97378056
1,4,16,4,45,7,10257,32.42795,-85.90009167
1,4,16,6,0,7,10258,32.43393056,-86.09723056
1,4,14,21,52,5,10259,33.73970833,-86.68184167
1,4,20,21,10,4,10260,33.20375556,-85.51396111
1,4,20,13,15,4,10261,34.56524444,-87.68584444
1,4,12,14,30,3,10262,32.70942778,-87.90458611
1,4,14,15,55,5,10263,30.55348056,-88.23580278
1,4,14,15,45,5,10264,31.98570278,-87.36356111
1,4,13,22,7,4,10265,34.71381389,-87.70920833
1,4,20,11,15,4,10266,31.30583056,-87.685275
1,4,20,23,15,4,10267,,
1,1,1,4,15,7,10268,32.41656111,-85.70049444
1,3,11,7,25,6,10269,32.36388611,-86.32943889
1,3,16,7,25,4,10270,32.54860833,-85.87080556
1,4,21,17,35,5,10271,32.5348,-85.27325278
1,4,23,17,14,7,10272,34.62129444,-86.09621389
1,4,11,6,5,2,10273,32.36685556,-86.32226111
1,4,23,12,15,7,10274,34.07981111,-86.42148611
1,4,22,12,0,6,10275,33.57041389,-85.853225
1,5,1,5,30,1,10276,32.55200556,-86.25651667
1,5,1,17,30,1,10277,31.19829722,-87.60259722
1,4,22,22,0,6,10278,34.85909444,-86.60649167
1,5,2,21,0,2,10279,33.75260556,-85.77733611
1,5,1,20,20,1,10280,34.21632222,-86.15714444
1,5,2,14,36,2,10281,34.72060833,-87.63501389
1,4,23,21,48,7,10282,34.7983,-86.92640833
1,5,3,18,25,3,10283,33.37803889,-86.70076389
1,5,4,11,30,4,10284,34.54735,-85.92144167
1,4,23,19,15,7,10285,33.45785278,-87.195075
1,5,5,14,59,5,10286,34.7648,-86.87471667
1,4,24,17,2,1,10287,32.70330833,-85.70845278
1,4,24,6,11,1,10288,34.66229444,-86.57085833
1,5,5,10,30,5,10289,33.50091389,-86.752225
1,5,6,3,5,6,10290,34.09280556,-86.35415833
1,5,6,0,1,6,10291,31.62674167,-87.845775
1,5,6,17,8,6,10292,34.25812222,-85.94307222
1,5,6,14,17,6,10293,33.90591389,-86.11023889
1,5,7,9,45,7,10294,32.19172778,-87.37835833
1,4,24,21,43,1,10295,30.72827222,-88.12006389
1,4,24,2,18,1,10296,33.50046667,-87.11851667
1,4,25,0,50,2,10297,31.03725278,-87.62706389
1,5,7,19,40,7,10298,33.90573611,-86.35975
1,5,7,0,20,7,10299,33.94970278,-85.66381111
1,5,7,21,10,7,10300,32.69933333,-85.66184167
1,5,7,15,20,7,10301,34.9339,-87.84931944
1,5,7,10,20,7,10302,30.98335278,-88.23864444
1,5,31,21,45,3,10303,30.47255,-88.34161111
1,5,8,17,15,1,10304,32.72666389,-87.71509444
1,5,8,19,35,1,10305,34.42275278,-86.26327222
1,5,8,15,45,1,10306,32.86550278,-88.09174444
1,4,25,0,55,2,10307,33.80261667,-86.99325833
1,4,27,22,37,4,10308,34.03335833,-86.25065278
1,5,9,12,50,2,10309,32.30027778,-85.52688056
1,5,9,16,0,2,10310,30.53558056,-88.24341667
1,5,9,5,30,2,10311,34.51814722,-87.27715278
1,5,8,0,10,1,10312,34.84763056,-86.45856111
1,5,9,15,30,2,10313,34.36785278,-86.880525
1,5,10,23,15,3,10314,34.14066667,-87.50752778
1,4,27,16,5,4,10315,34.725725,-85.975875
1,5,9,19,5,2,10316,33.58499167,-86.73934444
1,5,12,14,2,5,10317,34.75683611,-86.48785556
1,4,27,5,25,4,10318,32.53640833,-86.78040278
1,5,12,5,20,5,10319,33.70245278,-85.87463611
1,4,28,23,48,5,10320,34.7829,-86.66036944
1,5,13,10,38,6,10321,31.73196389,-86.3516
1,5,12,0,20,5,10322,33.26005278,-87.530525
1,5,13,6,25,6,10323,31.17659167,-88.35833611
1,5,13,18,0,6,10324,32.09968611,-85.93054167
1,4,28,17,18,5,10325,34.20676389,-86.29
1,5,14,2,32,7,10326,33.276,-87.27054167
1,4,28,2,20,5,10327,,
1,5,14,11,40,7,10328,33.36590833,-86.76315
1,4,28,1,15,5,10329,30.76195,-87.88877222
1,5,14,13,24,7,10330,34.97762778,-86.86223889
1,5,14,15,50,7,10331,33.60393611,-86.02339167
1,5,14,13,55,7,10332,30.95018056,-88.22548333
1,5,14,6,15,7,10333,34.20279167,-86.82091944
1,5,14,11,20,7,10334,34.72398611,-87.82163611
1,5,14,20,45,7,10335,31.06044444,-87.15581389
1,5,15,15,40,1,10336,32.95347222,-85.25168889
1,5,15,14,40,1,10337,30.49958611,-88.31994167
1,5,15,15,42,1,10338,31.65687222,-86.76938889
1,4,29,19,20,6,10339,34.01759722,-86.91958889
1,5,15,13,50,1,10340,34.38443889,-85.79371111
1,5,16,20,22,2,10341,34.69658333,-85.83877222
1,5,16,15,40,2,10342,33.17259167,-86.28451389
1,5,16,15,10,2,10343,33.27990278,-87.55173889
1,5,16,17,9,2,10344,32.63926111,-85.35753056
1,4,29,20,15,6,10345,32.23633056,-87.234725
1,4,30,4,45,7,10346,34.32732222,-86.16179167
1,4,30,6,30,7,10347,31.88033056,-87.37575833
1,4,30,13,6,7,10348,,
1,5,17,18,30,3,10349,32.60724167,-85.34739444
1,5,17,11,40,3,10350,31.33085278,-87.12451944
1,5,17,23,30,3,10351,32.38144167,-86.008075
1,5,17,14,5,3,10352,34.10841667,-86.80833889
1,5,19,14,30,5,10353,31.36991111,-86.03329444
1,4,30,0,45,7,10354,33.19613333,-87.48507778
1,5,19,0,40,5,10355,31.06293889,-87.56777778
1,5,20,10,45,6,10356,34.04991111,-86.11150833
1,5,29,19,0,1,10357,31.00796944,-86.53438056
1,5,29,7,45,1,10358,34.074075,-86.15984444
1,5,20,9,45,6,10359,34.53783056,-87.15914444
1,5,21,4,30,7,10360,34.07835278,-86.33721389
1,5,20,0,40,6,10361,32.29998889,-85.09471944
1,5,23,14,55,2,10362,32.64347222,-85.34900833
1,5,30,12,11,2,10363,32.46754722,-85.10893889
1,5,23,15,45,2,10364,33.36435,-86.79633333
1,5,23,12,10,2,10365,32.48308333,-85.63979167
1,5,30,15,10,2,10366,34.65394444,-86.75855833
1,5,23,11,45,2,10367,33.87569167,-85.79820556
1,5,25,23,0,4,10368,30.27942222,-87.66151944
1,5,31,19,45,3,10369,33.56286667,-86.72487222
1,5,26,12,15,5,10370,31.41299167,-85.15271389
1,5,26,22,50,5,10371,34.65338333,-87.52872778
1,5,28,7,38,7,10372,33.79674444,-85.78764444
1,5,27,15,40,6,10373,34.47925556,-86.57557778
1,5,28,13,27,7,10374,34.72441667,-87.82057222
1,5,31,11,0,3,10375,33.054075,-86.81104444
1,5,28,23,10,7,10376,32.26751667,-85.44249444
1,5,28,21,20,7,10377,31.41833056,-85.67856667
1,5,28,16,0,7,10378,33.27044444,-87.742175
1,5,29,11,40,1,10379,31.06791111,-86.79056667
1,5,29,18,36,1,10380,32.30189444,-86.94959722
1,5,31,20,53,3,10381,31.28925,-85.47124444
1,6,1,6,35,4,10382,,
1,6,1,5,25,4,10383,30.626825,-88.12174167
1,6,1,18,30,4,10384,34.5455,-87.397475
1,6,4,4,15,7,10385,32.51563889,-86.430125
1,6,4,2,50,7,10386,33.61056944,-86.74885
1,6,4,13,40,7,10387,34.71301667,-87.30930556
1,6,4,0,20,7,10388,34.93226667,-86.53187778
1,6,8,20,30,4,10389,30.39191389,-87.75943333
1,6,8,17,55,4,10390,34.79961111,-87.05419167
1,6,8,7,48,4,10391,31.94055,-87.13205278
1,6,8,12,17,4,10392,31.28326667,-86.20793611
1,6,8,14,30,4,10393,34.77285833,-86.78588056
1,6,9,10,35,5,10394,34.72733611,-85.73394722
1,6,9,11,0,5,10395,33.38526944,-86.33301389
1,6,12,2,0,1,10396,32.94234722,-86.61657778
1,6,5,14,48,1,10397,34.19930556,-87.39047778
1,6,14,1,21,3,10398,33.98618333,-85.96534444
1,6,15,9,40,4,10399,32.46717222,-87.59395833
1,6,15,15,20,4,10400,33.56838056,-87.40806111
1,6,6,5,45,2,10401,30.52958611,-88.25548056
1,6,15,11,15,4,10402,33.68304722,-86.07550278
1,6,15,14,30,4,10403,33.26525833,-87.60271389
1,6,6,13,20,2,10404,33.80029167,-86.86830833
1,6,9,23,10,5,10405,30.74078056,-88.107675
1,6,15,9,28,4,10406,34.80458889,-86.96971389
1,6,16,23,5,5,10407,33.34477778,-86.02461667
1,6,17,23,23,6,10408,30.64048889,-88.08893333
1,6,9,11,15,5,10409,33.36181111,-86.82923889
1,6,18,0,53,7,10410,33.50619167,-86.62016944
1,6,13,7,30,2,10411,32.526525,-85.56965556
1,6,19,15,0,1,10412,31.55527222,-85.31565556
1,6,19,0,30,1,10413,31.38053889,-86.43714722
1,6,19,15,20,1,10414,31.44326667,-88.03023889
1,6,20,15,40,2,10415,33.20968611,-86.41083611
1,6,20,19,0,2,10416,31.1362,-85.55703889
1,6,20,14,0,2,10417,33.18575278,-86.78326111
1,6,14,9,30,3,10418,33.32508333,-87.57768611
1,6,20,8,42,2,10419,34.49804444,-86.96640833
1,6,21,20,30,3,10420,31.62841111,-85.41831944
1,6,22,17,35,4,10421,33.18689722,-87.52130278
1,6,2,18,50,5,10422,33.11203056,-87.13863333
1,6,23,20,40,5,10423,34.05125833,-87.54333889
1,6,3,13,5,6,10424,30.99973056,-85.4078
1,6,3,17,0,6,10425,33.7093,-85.50504444
1,6,28,5,0,3,10426,33.65787222,-86.5938
1,6,28,12,5,3,10427,31.528275,-87.82884722
1,6,29,6,55,4,10428,33.20643333,-86.30912778
1,6,3,20,14,6,10429,31.11405,-85.69689444
1,6,29,10,50,4,10430,31.77531944,-86.69005278
1,6,29,0,50,4,10431,34.37135278,-86.35501944
1,6,26,22,48,1,10432,32.38073889,-86.01040833
1,6,28,14,53,3,10433,30.81766389,-88.09811944
1,6,28,15,50,3,10434,32.17774444,-87.735425
1,6,23,3,15,5,10435,31.95243333,-86.55089722
1,6,30,21,40,5,10436,33.97226667,-86.11487222
1,6,24,22,0,6,10437,31.018075,-87.62375833
1,6,24,6,55,6,10438,33.39596667,-87.60607778
1,7,1,22,39,6,10439,31.05276944,-87.49272778
1,6,25,1,0,7,10440,32.09879444,-88.16291944
1,6,26,16,15,1,10441,32.44548333,-87.50793611
1,6,26,0,30,1,10442,33.59264722,-86.17385556
1,7,1,9,3,6,10443,,
1,7,2,23,20,7,10444,32.84781389,-86.69240278
1,6,26,19,15,1,10445,31.83563889,-85.87346111
1,5,30,20,53,2,10446,33.10893611,-86.23188333
1,8,7,20,50,1,10447,32.41914722,-86.41043611
1,6,25,0,2,7,10448,31.64259167,-87.23995278
1,6,18,8,5,7,10449,31.67873611,-86.75527222
1,7,3,8,20,1,10450,31.01560278,-87.66178889
1,7,3,16,20,1,10451,34.03740278,-87.090175
1,7,3,19,51,1,10452,34.94611944,-87.16430833
1,7,3,15,50,1,10453,34.93665833,-88.03212222
1,7,4,0,55,2,10454,32.73168889,-86.53918889
1,7,4,1,55,2,10455,32.79600278,-87.76631944
1,4,27,15,7,4,10456,32.367675,-86.30872778
1,7,5,14,35,3,10457,34.14134167,-85.58964444
1,5,14,23,0,7,10458,33.83095833,-86.35982222
1,5,16,14,15,2,10459,32.43314167,-85.88581111
1,5,18,1,52,4,10460,30.25431667,-87.68889444
1,5,27,13,46,6,10461,31.39427222,-87.02752222
1,5,27,15,50,6,10462,32.63583056,-85.36468056
1,7,6,21,40,4,10463,32.62523611,-86.07979444
1,6,4,0,53,7,10464,32.37310833,-86.29948056
1,6,5,2,30,1,10465,32.32655,-86.32013056
1,6,7,14,0,3,10466,31.87627778,-85.24097778
1,6,9,9,0,5,10467,34.54079722,-86.97381389
1,6,9,19,39,5,10468,30.52371667,-87.9104
1,6,10,13,20,6,10469,31.41931944,-87.26978333
1,6,11,13,45,7,10470,32.32488611,-85.01750278
1,6,13,8,55,2,10471,30.53623333,-87.88615278
1,6,17,14,5,6,10472,31.82646389,-85.16348056
1,6,21,14,52,3,10473,31.40188056,-87.21158056
1,6,25,21,13,7,10474,32.32711389,-86.26825833
1,6,27,14,57,2,10475,33.54850833,-86.73616389
1,6,27,19,43,2,10476,34.70946389,-87.74434722
1,7,1,14,10,6,10477,33.38647778,-86.98048889
1,7,1,9,5,6,10478,32.72920278,-88.10905278
1,7,6,17,55,4,10479,30.59598611,-88.16798889
1,7,2,3,30,7,10480,32.53512778,-88.28570556
1,7,6,5,45,4,10481,31.33476944,-88.25588333
1,7,4,0,5,2,10482,33.85683056,-86.85035278
1,7,3,6,0,1,10483,30.66283333,-87.84152778
1,7,7,22,58,5,10484,31.82586111,-85.86069444
1,7,4,22,45,2,10485,30.740025,-88.08756389
1,7,8,23,16,6,10486,32.56844722,-85.62512778
1,7,9,2,40,7,10487,33.923325,-87.62186111
1,7,11,21,10,2,10488,31.29581389,-86.49785556
1,7,12,12,55,3,10489,32.50216944,-86.41821111
1,7,16,9,15,7,10490,30.75318611,-88.20054722
1,7,17,21,20,1,10491,31.29285833,-87.71415278
1,7,20,22,45,4,10492,32.25886389,-86.39213889
1,7,21,17,15,5,10493,30.54502222,-88.40220833
1,7,22,22,5,6,10494,32.07083056,-87.83651667
1,7,23,16,0,7,10495,34.66606667,-86.52990556
1,7,4,10,24,2,10496,33.93325556,-85.61257778
1,7,16,4,0,7,10497,33.52086111,-86.82899167
1,7,19,15,45,3,10498,32.02998889,-85.77441667
1,7,19,20,0,3,10499,34.11356944,-87.66071667
1,7,5,10,54,3,10500,34.61365556,-86.982475
1,7,5,13,45,3,10501,,
1,7,7,20,5,5,10502,33.70994444,-87.49270556
1,7,7,7,30,5,10503,30.96146667,-87.77527778
1,7,8,10,5,6,10504,33.82064167,-87.1891
1,7,20,23,35,4,10505,34.72140556,-86.65544167
1,7,9,17,55,7,10506,34.29244167,-85.76540556
1,7,20,0,10,4,10507,30.38473056,-87.76788889
