STATE,ST_CASE,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD
12,120130,0,26,1,2013,7,0,53,28,-81
12,120131,0,26,1,2013,7,5,15,27,-82
12,120132,0,26,1,2013,7,21,2,27,-80
12,120133,2916,27,1,2013,1,7,54,26,-80
12,120134,0,27,1,2013,1,8,23,29,-81
12,120135,0,27,1,2013,1,8,53,26,-81
12,120136,0,27,1,2013,1,11,3,31,-86
12,120137,2950,27,1,2013,1,11,4,28,-82
12,120138,2468,27,1,2013,1,18,54,26,-80
12,120139,0,27,1,2013,1,19,35,28,-82
12,120140,0,27,1,2013,1,13,3,31,-87
12,120141,2950,27,1,2013,1,20,0,28,-83
12,120142,2240,28,1,2013,2,0,38,29,-81
12,120143,1070,28,1,2013,2,3,0,27,-82
12,120144,0,2,1,2013,4,11,0,29,-82
12,120145,457,4,1,2013,6,22,20,27,-82
12,120146,0,8,1,2013,3,10,41,27,-80
12,120147,2541,11,1,2013,6,7,12,26,-80
12,120148,0,12,1,2013,7,23,30,29,-83
12,120149,0,15,1,2013,3,14,4,28,-82
12,120150,0,21,1,2013,2,8,27,26,-81
12,120152,0,28,1,2013,2,5,47,28,-82
12,120153,0,28,1,2013,2,6,58,29,-81
12,120154,0,28,1,2013,2,12,15,31,-87
12,120155,0,28,1,2013,2,14,30,29,-81
12,120156,0,28,1,2013,2,18,19,26,-82
12,120157,0,28,1,2013,2,20,18,29,-82
12,120158,0,29,1,2013,3,6,20,30,-83
12,120159,0,29,1,2013,3,6,35,29,-81
12,120160,0,30,1,2013,4,6,18,27,-82
12,120162,780,30,1,2013,4,2,13,29,-81
12,120163,0,31,1,2013,5,0,30,27,-81
12,120164,0,31,1,2013,5,21,15,28,-82
12,120165,0,31,1,2013,5,20,45,26,-80
12,120166,2570,31,1,2013,5,22,17,26,-80
12,120167,0,1,2,2013,6,11,55,27,-80
12,120168,0,1,2,2013,6,20,30,30,-83
12,120169,2010,2,2,2013,7,4,45,26,-80
12,120170,2424,2,2,2013,7,11,57,28,-81
12,120171,0,2,2,2013,7,17,15,31,-87
12,120172,0,2,2,2013,7,21,45,26,-80
12,120173,1510,2,2,2013,7,23,22,30,-81
12,120174,0,3,2,2013,1,5,20,30,-83
12,120175,2083,3,2,2013,1,5,20,26,-80
12,120176,1690,3,2,2013,1,14,54,28,-82
12,120177,0,3,2,2013,1,19,5,28,-82
12,120178,2916,3,2,2013,1,21,10,26,-80
12,120179,0,4,2,2013,2,8,50,29,-82
12,120180,0,4,2,2013,2,13,12,27,-81
12,120181,457,4,2,2013,2,14,3,27,-82
12,120182,1760,4,2,2013,2,2,42,27,-80
12,120183,1130,4,2,2013,2,5,25,30,-82
12,120184,0,4,2,2013,2,0,19,25,-80
12,120185,0,4,2,2013,2,21,50,31,-87
12,120186,0,4,2,2013,2,17,20,27,-82
12,120187,2360,5,2,2013,3,12,2,28,-81
12,120188,0,6,2,2013,4,2,43,28,-82
12,120189,0,6,2,2013,4,5,5,29,-81
12,120190,0,6,2,2013,4,19,0,29,-81
12,120191,0,7,2,2013,5,17,40,29,-81
12,120192,1420,7,2,2013,5,0,21,26,-80
12,120193,0,7,2,2013,5,16,47,28,-83
12,120194,0,7,2,2013,5,18,39,27,-83
12,120195,0,8,2,2013,6,7,28,27,-83
12,120196,0,8,2,2013,6,10,10,28,-81
12,120197,0,8,2,2013,6,13,50,27,-81
12,120198,0,8,2,2013,6,20,49,28,-82
12,120199,0,8,2,2013,6,18,30,30,-87
12,120200,1510,8,2,2013,6,11,15,30,-82
12,120201,0,9,2,2013,7,3,41,27,-81
12,120202,0,9,2,2013,7,11,35,27,-82
12,120203,2083,25,1,2013,6,17,25,26,-80
12,120204,0,31,1,2013,5,12,0,26,-80
12,120205,1740,2,2,2013,7,5,18,28,-82
12,120206,0,9,2,2013,7,17,30,28,-80
12,120207,0,9,2,2013,7,20,22,29,-82
12,120208,0,9,2,2013,7,22,5,27,-82
12,120209,0,9,2,2013,7,23,20,29,-81
12,120211,0,10,2,2013,1,4,55,27,-80
12,120212,2360,10,2,2013,1,7,11,28,-81
12,120213,2360,10,2,2013,1,13,43,29,-81
12,120214,0,10,2,2013,1,3,0,31,-87
12,120215,0,10,2,2013,1,22,9,31,-85
12,120216,0,10,2,2013,1,1,47,30,-83
12,120217,0,11,2,2013,2,7,0,31,-87
12,120218,0,11,2,2013,2,18,7,29,-82
12,120219,633,11,2,2013,2,3,15,26,-80
12,120221,0,12,2,2013,3,21,35,27,-82
12,120222,0,13,2,2013,4,5,55,26,-80
12,120223,0,13,2,2013,4,16,38,29,-83
12,120224,570,13,2,2013,4,18,52,28,-83
12,120226,0,13,2,2013,4,6,38,29,-81
12,120228,0,14,2,2013,5,0,24,28,-81
12,120229,2890,14,2,2013,5,7,10,30,-82
12,120230,0,14,2,2013,5,16,10,26,-80
12,120231,0,14,2,2013,5,16,15,29,-82
12,120232,0,14,2,2013,5,7,40,29,-83
12,120233,0,15,2,2013,6,4,16,26,-80
12,120234,0,15,2,2013,6,19,4,28,-82
12,120235,2876,16,2,2013,7,11,30,26,-80
12,120236,1510,17,2,2013,1,3,41,30,-82
12,120237,0,17,2,2013,1,17,49,26,-82
12,120238,2300,17,2,2013,1,19,5,27,-81
12,120239,0,17,2,2013,1,12,5,29,-81
12,120240,570,17,2,2013,1,21,34,28,-83
12,120241,2906,17,2,2013,1,21,46,26,-80
12,120242,0,19,2,2013,3,19,30,28,-83
12,120243,0,19,2,2013,3,22,40,26,-80
12,120244,0,19,2,2013,3,22,41,28,-82
12,120245,0,19,2,2013,3,7,41,27,-82
12,120246,2540,20,2,2013,4,21,7,28,-82
12,120247,672,20,2,2013,4,11,50,26,-80
12,120248,2220,23,2,2013,7,6,16,26,-80
12,120249,0,23,2,2013,7,18,50,28,-83
12,120250,0,23,2,2013,7,0,30,30,-82
12,120251,0,23,2,2013,7,17,20,30,-83
12,120252,0,23,2,2013,7,18,30,31,-87
12,120253,2541,24,2,2013,1,0,50,26,-80
12,120254,0,24,2,2013,1,5,33,28,-83
12,120255,0,24,2,2013,1,10,15,31,-86
12,120256,0,24,2,2013,1,21,46,28,-81
12,120257,1510,24,2,2013,1,0,57,30,-82
12,120258,0,25,2,2013,2,2,10,28,-83
12,120259,2023,25,2,2013,2,18,45,26,-80
12,120260,0,26,2,2013,3,1,20,30,-87
12,120261,0,26,2,2013,3,21,51,31,-87
12,120262,0,27,2,2013,4,0,35,29,-82
12,120263,2468,27,2,2013,4,17,38,26,-80
12,120264,0,28,2,2013,5,19,59,28,-82
12,120265,0,1,3,2013,6,20,36,28,-82
12,120266,0,2,3,2013,7,15,50,31,-87
12,120267,1990,4,3,2013,2,15,48,28,-81
12,120268,457,10,1,2013,5,17,23,27,-82
12,120269,0,10,2,2013,1,18,45,28,-83
12,120270,1846,13,2,2013,4,21,0,27,-80
12,120271,820,14,2,2013,5,18,43,26,-80
12,120272,0,15,2,2013,6,9,56,27,-80
12,120273,825,19,2,2013,3,8,43,29,-81
12,120274,457,20,2,2013,4,7,1,27,-82
12,120275,0,20,2,2013,4,20,17,29,-82
12,120276,2950,20,2,2013,4,22,31,28,-83
12,120277,0,20,2,2013,4,21,4,28,-82
12,120279,0,22,2,2013,6,3,55,27,-82
12,120280,0,22,2,2013,6,6,36,28,-82
12,120281,0,24,2,2013,1,23,40,28,-82
12,120282,0,25,2,2013,2,14,36,26,-82
12,120283,0,28,2,2013,5,20,13,27,-82
12,120284,0,2,3,2013,7,14,36,27,-82
12,120285,0,3,3,2013,1,20,56,29,-81
12,120286,0,3,3,2013,1,22,9,28,-83
12,120287,2780,11,1,2013,6,12,7,27,-83
12,120289,2424,20,2,2013,4,11,30,28,-81
12,120290,0,22,2,2013,6,21,58,26,-82
12,120291,0,28,2,2013,5,20,4,28,-81
12,120292,2541,1,3,2013,6,17,46,26,-80
12,120293,1510,1,3,2013,6,12,27,30,-82
12,120294,1510,2,3,2013,7,10,16,30,-82
12,120295,0,2,3,2013,7,13,55,29,-81
12,120296,0,3,3,2013,1,9,29,27,-82
12,120297,780,3,3,2013,1,1,12,29,-81
12,120298,0,6,3,2013,4,15,45,26,-80
12,120299,0,6,3,2013,4,19,48,27,-81
12,120300,0,10,3,2013,1,3,3,31,-87
12,120301,2010,31,1,2013,5,18,23,26,-80
12,120302,2010,1,2,2013,6,18,28,26,-80
12,120303,2010,4,2,2013,2,18,41,26,-80
12,120304,1660,6,2,2013,4,15,16,30,-83
12,120305,2707,10,2,2013,1,8,55,27,-82
12,120306,0,27,2,2013,4,15,36,28,-82
12,120307,0,2,3,2013,7,12,50,29,-81
12,120308,0,3,3,2013,1,14,40,30,-83
12,120309,0,3,3,2013,1,4,35,31,-87
12,120310,2468,10,3,2013,1,17,9,26,-80
12,120311,2219,11,3,2013,2,20,47,26,-80
12,120312,1730,18,1,2013,6,21,17,27,-81
12,120313,0,28,1,2013,2,18,29,28,-82
12,120314,1440,1,2,2013,6,20,53,25,-80
12,120315,1826,21,2,2013,5,10,4,26,-80
12,120316,1050,22,2,2013,6,1,22,26,-80
12,120317,0,23,2,2013,7,20,30,28,-82
12,120318,0,26,2,2013,3,1,50,27,-82
12,120319,1510,1,3,2013,6,6,15,30,-82
12,120320,0,1,3,2013,6,11,57,28,-83
12,120321,0,3,3,2013,1,22,16,29,-82
12,120322,0,4,3,2013,2,19,25,30,-83
12,120323,0,8,3,2013,6,1,47,27,-82
12,120324,0,8,3,2013,6,20,13,28,-82
12,120325,0,8,3,2013,6,22,7,28,-81
12,120326,1420,9,3,2013,7,16,27,26,-80
12,120327,0,9,3,2013,7,20,25,30,-82
12,120328,0,9,3,2013,7,17,29,30,-83
12,120329,0,9,3,2013,7,10,30,28,-83
12,120330,1705,10,3,2013,1,0,57,29,-81
12,120331,0,10,3,2013,1,0,40,29,-81
12,120332,0,11,3,2013,2,7,9,30,-82
12,120333,672,11,3,2013,2,14,36,26,-80
12,120334,0,12,3,2013,3,10,15,25,-81
12,120335,780,12,3,2013,3,12,36,29,-81
12,120336,2439,13,3,2013,4,7,38,30,-81
12,120337,0,13,3,2013,4,17,50,29,-81
12,120338,0,14,3,2013,5,13,39,26,-82
12,120339,0,17,3,2013,1,0,29,28,-81
12,120340,0,17,3,2013,1,18,49,28,-81
12,120341,0,26,1,2013,7,7,50,29,-82
12,120342,0,22,2,2013,6,16,45,28,-82
12,120343,0,28,2,2013,5,15,53,28,-82
12,120344,0,2,3,2013,7,14,47,28,-82
12,120345,0,7,3,2013,5,20,55,30,-81
12,120346,0,8,3,2013,6,5,40,26,-80
12,120347,0,8,3,2013,6,17,10,28,-82
12,120348,0,8,3,2013,6,21,45,30,-84
12,120349,0,9,3,2013,7,16,45,28,-82
12,120350,120,12,3,2013,3,5,46,28,-82
12,120351,0,12,3,2013,3,22,50,28,-83
12,120352,0,16,3,2013,7,11,17,30,-86
12,120353,0,16,3,2013,7,11,40,26,-80
12,120354,2468,16,3,2013,7,6,35,26,-80
12,120355,1600,18,3,2013,2,15,22,27,-81
12,120356,2950,22,1,2013,3,14,6,28,-83
12,120357,290,26,1,2013,7,15,18,26,-80
12,120358,2340,8,2,2013,6,20,51,29,-81
12,120359,2950,12,2,2013,3,4,45,28,-82
12,120360,2220,18,2,2013,2,18,57,26,-80
12,120361,0,24,2,2013,1,11,28,28,-82
12,120362,0,27,2,2013,4,7,38,27,-80
12,120363,860,1,3,2013,6,2,18,28,-83
12,120364,570,1,3,2013,6,7,26,28,-83
12,120365,0,2,3,2013,7,1,34,27,-83
12,120366,0,4,3,2013,2,3,45,28,-83
12,120367,0,6,3,2013,4,21,50,26,-82
12,120368,0,7,3,2013,5,17,12,27,-83
12,120369,0,7,3,2013,5,13,42,27,-82
12,120370,1510,11,3,2013,2,23,0,31,-82
12,120371,0,15,3,2013,6,4,55,26,-80
12,120372,0,17,3,2013,1,14,25,27,-80
12,120373,780,17,3,2013,1,22,4,29,-81
12,120374,2980,19,3,2013,3,6,16,28,-82
12,120375,2948,19,3,2013,3,21,20,26,-80
12,120376,0,20,3,2013,4,16,54,28,-81
12,120377,2950,3,2,2013,1,10,30,28,-82
12,120379,457,28,2,2013,5,15,49,27,-82
12,120380,0,1,3,2013,6,17,12,28,-80
12,120381,2550,8,3,2013,6,3,39,28,-82
12,120382,0,8,3,2013,6,15,4,28,-82
12,120383,0,15,3,2013,6,1,59,28,-82
12,120384,0,16,3,2013,7,14,48,29,-81
12,120385,0,15,3,2013,6,21,44,27,-81
12,120386,0,15,3,2013,6,19,0,28,-81
12,120387,0,17,3,2013,1,22,28,28,-81
12,120388,0,18,3,2013,2,6,30,28,-83
12,120389,0,18,3,2013,2,6,50,27,-80
12,120390,0,18,3,2013,2,0,20,28,-81
12,120391,2150,20,3,2013,4,10,3,26,-82
12,120392,0,20,3,2013,4,14,50,31,-86
12,120393,672,21,3,2013,5,5,55,26,-80
12,120394,0,21,3,2013,5,20,10,31,-87
12,120395,1510,22,3,2013,6,17,6,30,-82
12,120396,457,28,2,2013,5,17,18,27,-82
12,120397,2700,4,3,2013,2,12,17,28,-81
12,120398,0,8,3,2013,6,0,55,28,-83
12,120399,0,10,3,2013,1,18,50,27,-82
12,120400,0,16,3,2013,7,2,10,28,-82
12,120402,0,17,3,2013,1,17,0,30,-85
12,120403,0,21,3,2013,5,5,55,27,-83
12,120404,0,21,3,2013,5,11,10,30,-86
12,120405,0,22,3,2013,6,8,30,30,-83
12,120406,0,23,3,2013,7,21,57,28,-82
12,120407,340,4,1,2013,6,18,16,27,-83
12,120408,2440,7,1,2013,2,8,22,28,-83
12,120409,3190,15,1,2013,3,14,3,27,-80
12,120410,570,24,2,2013,1,12,35,28,-83
12,120411,0,3,3,2013,1,16,10,29,-83
12,120412,0,6,3,2013,4,18,19,28,-82
12,120413,1050,13,3,2013,4,20,43,26,-80
12,120414,0,15,3,2013,6,7,11,28,-83
12,120415,0,16,3,2013,7,11,55,28,-82
12,120416,0,16,3,2013,7,14,25,29,-82
12,120417,0,16,3,2013,7,18,13,30,-81
12,120418,1510,19,3,2013,3,20,15,30,-82
12,120419,0,19,3,2013,3,21,12,28,-83
12,120420,0,22,3,2013,6,16,30,28,-82
12,120421,0,22,3,2013,6,15,6,28,-82
12,120422,1420,23,3,2013,7,16,41,26,-80
12,120423,0,24,3,2013,1,20,53,26,-80
12,120424,0,25,3,2013,2,17,50,28,-81
12,120426,1568,12,3,2013,3,0,10,25,-80
12,120427,1510,22,3,2013,6,6,52,30,-82
12,120428,2010,22,3,2013,6,22,0,26,-80
12,120429,2360,26,3,2013,3,19,15,29,-81
12,120430,0,27,3,2013,4,15,0,30,-84
12,120431,330,30,3,2013,7,0,32,27,-80
12,120432,3175,9,3,2013,7,0,10,28,-81
12,120433,0,22,3,2013,6,2,28,27,-81
12,120434,0,31,3,2013,1,0,0,30,-87
12,120436,0,6,1,2013,1,16,55,29,-81
12,120437,1420,16,1,2013,4,18,34,26,-80
12,120438,0,17,1,2013,5,14,15,27,-82
12,120439,0,26,1,2013,7,8,0,28,-82
12,120440,0,19,2,2013,3,12,56,30,-81
12,120441,2220,23,2,2013,7,4,45,26,-80
12,120442,0,14,3,2013,5,16,52,26,-80
12,120443,0,19,3,2013,3,12,45,26,-80
12,120444,2439,19,3,2013,3,14,35,29,-81
12,120445,0,20,3,2013,4,16,56,27,-80
12,120446,771,20,3,2013,4,17,45,26,-80
12,120447,0,20,3,2013,4,21,20,28,-83
12,120448,0,21,3,2013,5,18,30,26,-82
12,120449,0,24,3,2013,1,12,44,26,-81
12,120450,2230,26,3,2013,3,2,5,26,-80
12,120451,0,27,3,2013,4,17,45,30,-87
12,120452,0,29,3,2013,6,2,0,30,-83
12,120453,0,29,3,2013,6,20,37,26,-81
12,120454,0,30,3,2013,7,6,17,30,-82
12,120455,0,30,3,2013,7,12,45,30,-87
12,120456,0,30,3,2013,7,23,35,30,-87
12,120457,0,30,3,2013,7,23,39,30,-87
12,120458,0,30,3,2013,7,7,25,29,-82
12,120459,0,30,3,2013,7,13,40,30,-84
12,120460,457,7,3,2013,5,13,41,27,-82
12,120461,0,6,3,2013,4,16,8,27,-80
12,120462,0,31,3,2013,1,16,14,29,-83
12,120463,0,1,4,2013,2,6,30,28,-82
12,120464,0,1,4,2013,2,16,57,27,-82
12,120465,1990,1,4,2013,2,23,42,28,-81
12,120466,2360,2,4,2013,3,7,25,29,-81
12,120467,0,3,4,2013,4,15,30,30,-82
12,120468,1280,15,1,2013,3,21,10,26,-80
12,120469,0,25,3,2013,2,16,3,27,-80
12,120470,0,18,1,2013,6,22,11,26,-80
12,120471,1420,17,3,2013,1,1,10,26,-80
12,120472,2440,6,3,2013,4,10,54,28,-83
12,120473,2541,18,3,2013,2,22,58,26,-80
12,120474,0,20,3,2013,4,5,0,30,-82
12,120475,0,22,3,2013,6,20,43,27,-83
12,120476,1510,23,3,2013,7,12,45,30,-82
12,120477,0,24,3,2013,1,20,20,27,-80
12,120478,0,2,4,2013,3,0,4,30,-82
12,120479,2601,2,4,2013,3,6,54,27,-80
12,120480,0,3,4,2013,4,11,31,29,-81
12,120481,0,4,4,2013,5,18,45,31,-86
12,120482,2940,4,4,2013,5,5,40,30,-84
12,120483,0,30,3,2013,7,17,15,30,-83
12,120484,790,1,4,2013,2,21,30,26,-80
12,120485,0,3,4,2013,4,12,13,27,-81
12,120486,0,4,4,2013,5,8,48,27,-82
12,120487,2270,4,4,2013,5,20,30,29,-82
12,120488,0,5,4,2013,6,13,54,28,-81
12,120489,0,5,4,2013,6,15,40,31,-87
12,120490,0,6,4,2013,7,2,25,28,-81
12,120491,0,8,4,2013,2,0,56,27,-81
12,120492,0,8,4,2013,2,22,48,28,-81
12,120493,0,8,4,2013,2,21,2,28,-81
12,120494,0,8,4,2013,2,21,47,29,-81
12,120495,0,15,1,2013,3,11,20,30,-82
12,120496,1420,28,1,2013,2,15,27,26,-80
12,120497,0,12,2,2013,3,7,5,29,-81
12,120498,0,21,2,2013,5,15,2,28,-83
12,120499,0,26,2,2013,3,15,31,26,-80
12,120500,0,9,3,2013,7,0,58,26,-80
12,120501,0,11,3,2013,2,14,3,29,-82
12,120502,2530,11,2,2013,2,9,44,28,-83
12,120503,0,18,3,2013,2,23,56,30,-82
12,120504,2580,19,3,2013,3,16,5,29,-81
12,120505,0,20,3,2013,4,17,54,28,-82
12,120506,0,21,3,2013,5,6,12,26,-80
12,120507,2010,22,3,2013,6,10,30,26,-80
12,120508,1660,24,3,2013,1,23,55,30,-83
12,120509,2431,26,3,2013,3,11,20,27,-80
12,120510,0,27,3,2013,4,17,30,29,-82
12,120511,0,27,3,2013,4,6,20,28,-81
12,120512,2530,27,3,2013,4,18,48,28,-83
12,120513,0,28,3,2013,5,14,7,30,-81
12,120514,0,29,3,2013,6,11,27,30,-84
12,120515,0,29,3,2013,6,6,23,30,-81
12,120516,0,30,3,2013,7,16,0,27,-82
12,120517,2950,30,3,2013,7,15,15,28,-83
12,120519,0,1,4,2013,2,13,37,26,-80
12,120520,1770,2,4,2013,3,7,59,28,-83
12,120521,0,3,4,2013,4,19,49,27,-80
12,120522,0,5,4,2013,6,2,30,27,-82
12,120523,825,5,4,2013,6,23,8,29,-81
12,120524,1860,6,4,2013,7,20,35,30,-82
12,120525,1510,6,4,2013,7,15,31,30,-82
12,120526,0,6,4,2013,7,23,46,30,-87
12,120527,0,7,4,2013,1,11,43,30,-83
12,120528,1510,7,4,2013,1,23,2,30,-82
12,120529,0,8,4,2013,2,17,45,28,-81
12,120530,0,8,4,2013,2,21,30,28,-83
12,120531,780,9,4,2013,3,10,27,29,-81
12,120532,0,9,4,2013,3,13,9,30,-82
12,120533,1510,10,4,2013,4,6,29,30,-82
12,120534,1760,29,3,2013,6,16,42,27,-80
12,120535,0,10,4,2013,4,18,49,29,-81
12,120536,0,11,4,2013,5,8,50,29,-81
12,120537,0,13,4,2013,7,19,10,28,-81
12,120538,0,16,4,2013,3,13,30,30,-87
12,120539,1510,17,4,2013,4,8,53,30,-82
12,120540,1510,18,4,2013,5,2,0,30,-82
12,120541,0,30,3,2013,7,17,31,28,-82
12,120542,0,4,4,2013,5,3,11,29,-82
12,120544,0,10,4,2013,4,18,38,29,-82
12,120545,2580,11,4,2013,5,9,2,29,-81
12,120546,0,12,4,2013,6,20,15,30,-87
12,120547,1690,13,4,2013,7,2,19,28,-82
12,120548,0,14,4,2013,1,2,55,27,-82
12,120549,0,17,4,2013,4,15,15,27,-82
12,120550,920,14,1,2013,2,18,55,29,-81
12,120551,0,12,2,2013,3,0,3,27,-81
12,120552,1190,23,2,2013,7,5,55,27,-80
12,120553,2950,23,3,2013,7,22,6,28,-82
12,120554,2083,28,3,2013,5,17,44,26,-80
12,120555,1390,29,3,2013,6,0,45,31,-82
12,120556,0,4,4,2013,5,6,40,28,-82
12,120557,2083,5,4,2013,6,10,24,26,-80
12,120558,0,6,4,2013,7,3,5,29,-81
12,120559,0,7,4,2013,1,23,20,27,-81
12,120560,0,7,4,2013,1,9,40,29,-82
12,120561,0,13,4,2013,7,11,20,30,-86
12,120562,0,14,4,2013,1,15,35,31,-85
12,120563,0,14,4,2013,1,17,45,31,-85
12,120564,0,14,4,2013,1,3,5,29,-81
12,120565,0,19,4,2013,6,14,44,28,-81
12,120566,1510,19,4,2013,6,21,39,30,-82
12,120567,0,20,4,2013,7,8,14,26,-80
12,120568,0,21,4,2013,1,2,10,31,-87
12,120570,1927,25,2,2013,2,20,54,26,-80
12,120571,2580,18,3,2013,2,1,5,29,-81
12,120572,0,19,3,2013,3,20,43,30,-82
12,120573,0,20,3,2013,4,23,26,27,-82
12,120574,0,30,3,2013,7,22,9,28,-81
12,120575,0,2,4,2013,3,16,18,31,-87
12,120576,0,3,4,2013,4,0,30,26,-80
12,120577,70,8,4,2013,2,0,53,29,-82
12,120578,1510,12,4,2013,6,20,16,30,-82
12,120579,0,17,4,2013,4,20,58,27,-80
12,120580,2360,19,4,2013,6,6,0,29,-81
12,120581,780,19,4,2013,6,15,20,29,-81
12,120582,0,19,4,2013,6,21,5,28,-83
12,120583,0,20,4,2013,7,22,50,28,-81
12,120584,2010,5,4,2013,6,11,57,26,-80
12,120585,1782,12,3,2013,3,15,29,26,-80
12,120586,0,28,3,2013,5,1,20,30,-81
12,120587,2439,2,4,2013,3,14,38,29,-81
12,120589,0,17,4,2013,4,16,20,28,-82
12,120590,0,18,4,2013,5,6,25,29,-81
12,120592,2468,24,4,2013,4,14,46,26,-80
12,120593,0,24,4,2013,4,17,48,29,-82
12,120594,0,25,4,2013,5,16,6,27,-81
12,120595,1510,26,4,2013,6,2,40,30,-82
12,120596,1510,26,4,2013,6,17,30,30,-82
12,120597,0,8,1,2013,3,5,18,26,-80
12,120598,780,3,4,2013,4,10,31,29,-81
12,120599,0,10,4,2013,4,13,4,28,-83
12,120600,0,16,4,2013,3,6,0,29,-82
12,120601,0,20,4,2013,7,1,7,28,-82
12,120602,1820,20,4,2013,7,13,54,29,-82
12,120603,0,21,4,2013,1,19,6,26,-80
12,120604,0,24,4,2013,4,20,51,28,-83
12,120605,1990,24,4,2013,4,21,40,28,-81
12,120606,0,26,4,2013,6,12,54,29,-82
12,120607,0,27,4,2013,7,2,7,28,-83
12,120608,0,28,4,2013,1,3,0,31,-87
12,120609,0,28,4,2013,1,5,35,27,-82
12,120610,290,29,4,2013,2,5,14,26,-80
12,120611,2023,3,2,2013,1,11,35,26,-80
12,120612,3190,23,2,2013,7,5,15,27,-80
12,120613,0,18,4,2013,5,3,10,28,-82
12,120614,1510,20,4,2013,7,5,0,30,-82
12,120616,0,28,4,2013,1,3,4,29,-82
12,120617,2360,29,4,2013,2,6,3,29,-81
12,120618,0,29,4,2013,2,21,54,31,-87
12,120620,2150,29,4,2013,2,20,26,26,-82
12,120621,290,19,1,2013,7,19,13,26,-80
12,120623,0,28,4,2013,1,2,14,31,-87
12,120624,0,28,4,2013,1,23,43,28,-82
12,120625,1840,3,5,2013,6,12,40,29,-81
12,120626,0,11,4,2013,5,3,0,30,-82
12,120627,1510,26,4,2013,6,6,15,30,-82
12,120628,0,4,5,2013,7,20,20,31,-87
12,120629,1568,19,3,2013,3,7,8,25,-80
12,120630,771,20,3,2013,4,19,49,26,-80
12,120631,0,14,4,2013,1,5,30,28,-82
12,120632,0,27,4,2013,7,21,15,26,-81
12,120633,0,30,4,2013,3,8,50,28,-83
12,120634,0,3,5,2013,6,23,27,29,-81
12,120636,1510,6,5,2013,2,13,45,30,-82
12,120637,3190,6,3,2013,4,23,55,27,-80
12,120638,0,11,4,2013,5,15,42,29,-82
12,120640,1510,23,4,2013,3,20,15,30,-82
12,120641,0,25,4,2013,5,14,10,30,-81
12,120642,2916,26,4,2013,6,23,39,26,-80
12,120643,1770,27,4,2013,7,13,45,28,-83
12,120644,0,3,5,2013,6,1,9,29,-82
12,120645,2570,3,5,2013,6,14,21,26,-80
12,120646,2360,4,5,2013,7,1,40,28,-81
12,120647,0,4,5,2013,7,3,5,26,-80
12,120648,0,5,5,2013,1,20,50,28,-81
12,120649,0,7,5,2013,3,8,30,30,-81
12,120650,0,8,5,2013,4,13,41,28,-82
12,120651,3190,20,1,2013,1,14,58,27,-80
12,120652,3190,29,1,2013,3,13,4,27,-80
12,120654,0,5,4,2013,6,21,57,27,-81
12,120655,0,10,4,2013,4,6,35,30,-82
12,120656,0,24,4,2013,4,21,35,29,-82
12,120657,0,27,4,2013,7,16,1,28,-83
12,120658,0,30,4,2013,3,1,5,31,-82
12,120659,2940,1,5,2013,4,3,18,30,-84
12,120660,2360,3,5,2013,6,2,30,29,-81
12,120661,0,3,5,2013,6,15,51,29,-82
12,120662,2010,3,5,2013,6,20,45,26,-80
12,120663,1510,6,5,2013,2,19,6,30,-82
12,120664,2900,23,3,2013,7,21,51,27,-80
12,120665,3300,23,3,2013,7,20,23,28,-82
12,120666,0,14,4,2013,1,19,4,26,-80
12,120667,0,27,4,2013,7,3,28,26,-80
12,120668,0,4,5,2013,7,23,5,29,-82
12,120669,0,4,5,2013,7,23,55,28,-81
12,120670,0,5,5,2013,1,19,19,27,-80
12,120671,0,6,5,2013,2,20,19,27,-82
12,120672,0,7,5,2013,3,7,24,30,-85
12,120673,0,7,5,2013,3,14,15,29,-83
12,120674,0,13,5,2013,2,19,45,31,-87
12,120676,0,21,4,2013,1,17,9,27,-81
12,120677,0,25,4,2013,5,22,48,28,-82
12,120678,0,26,4,2013,6,9,14,28,-82
12,120679,0,26,4,2013,6,17,30,30,-82
12,120680,0,29,4,2013,2,1,26,27,-81
12,120681,0,2,5,2013,5,8,30,31,-85
12,120682,0,7,5,2013,3,18,35,28,-80
12,120683,0,9,5,2013,5,21,20,28,-81
12,120684,0,9,5,2013,5,21,50,26,-82
12,120685,0,10,5,2013,6,17,15,27,-82
12,120686,825,11,5,2013,7,21,52,29,-81
12,120687,0,11,5,2013,7,22,24,26,-82
12,120688,2200,19,4,2013,6,20,13,31,-86
12,120689,1510,18,5,2013,7,4,0,30,-82
12,120690,0,8,4,2013,2,19,50,29,-81
12,120691,0,11,4,2013,5,3,15,26,-82
12,120692,2674,10,1,2013,5,15,9,27,-80
12,120693,0,22,1,2013,3,20,12,26,-82
12,120694,2950,26,1,2013,7,18,24,28,-82
12,120695,820,18,2,2013,2,16,1,26,-80
12,120697,2730,18,3,2013,2,6,54,28,-83
12,120698,2083,8,4,2013,2,11,55,26,-80
12,120699,2020,23,4,2013,3,11,53,26,-80
12,120700,1420,26,4,2013,6,8,40,26,-80
12,120701,1510,28,4,2013,1,23,13,30,-81
12,120702,0,2,5,2013,5,21,35,31,-83
12,120703,0,4,5,2013,7,2,40,28,-82
12,120704,893,7,5,2013,3,15,45,30,-85
