STATE,COUNTY,MONTH,DAY,YEAR,HOUR,MINUTE,DAY_WEEK,ST_CASE
9.0000,9.0000,1.0000,25.0000,88.0000,12.0000,51.0000,2.0000,90051.0000
9.0000,3.0000,2.0000,5.0000,88.0000,22.0000,31.0000,6.0000,90052.0000
9.0000,1.0000,2.0000,10.0000,88.0000,23.0000,4.0000,4.0000,90053.0000
9.0000,3.0000,1.0000,28.0000,88.0000,9.0000,27.0000,5.0000,90054.0000
9.0000,9.0000,2.0000,16.0000,88.0000,17.0000,4.0000,3.0000,90055.0000
9.0000,15.0000,2.0000,17.0000,88.0000,6.0000,55.0000,4.0000,90056.0000
9.0000,9.0000,3.0000,23.0000,88.0000,6.0000,50.0000,4.0000,90057.0000
9.0000,9.0000,2.0000,16.0000,88.0000,8.0000,44.0000,3.0000,90058.0000
9.0000,3.0000,1.0000,2.0000,88.0000,21.0000,56.0000,7.0000,90059.0000
9.0000,5.0000,2.0000,18.0000,88.0000,22.0000,18.0000,5.0000,90060.0000
9.0000,3.0000,2.0000,25.0000,88.0000,18.0000,42.0000,5.0000,90061.0000
9.0000,11.0000,2.0000,29.0000,88.0000,1.0000,15.0000,2.0000,90062.0000
9.0000,9.0000,3.0000,3.0000,88.0000,2.0000,45.0000,5.0000,90063.0000
9.0000,3.0000,3.0000,17.0000,88.0000,1.0000,46.0000,5.0000,90064.0000
9.0000,15.0000,3.0000,17.0000,88.0000,15.0000,34.0000,5.0000,90065.0000
9.0000,3.0000,3.0000,1.0000,88.0000,8.0000,42.0000,3.0000,90066.0000
9.0000,1.0000,4.0000,3.0000,88.0000,15.0000,17.0000,1.0000,90067.0000
9.0000,3.0000,4.0000,5.0000,88.0000,12.0000,34.0000,3.0000,90068.0000
9.0000,1.0000,4.0000,6.0000,88.0000,14.0000,42.0000,4.0000,90069.0000
9.0000,9.0000,4.0000,7.0000,88.0000,15.0000,0.0000,5.0000,90070.0000
9.0000,5.0000,4.0000,8.0000,88.0000,21.0000,25.0000,6.0000,90071.0000
9.0000,9.0000,4.0000,10.0000,88.0000,12.0000,24.0000,1.0000,90072.0000
9.0000,11.0000,4.0000,11.0000,88.0000,0.0000,7.0000,2.0000,90073.0000
9.0000,9.0000,2.0000,18.0000,88.0000,14.0000,28.0000,5.0000,90074.0000
9.0000,9.0000,3.0000,4.0000,88.0000,15.0000,57.0000,6.0000,90075.0000
9.0000,11.0000,4.0000,9.0000,88.0000,23.0000,49.0000,7.0000,90076.0000
9.0000,1.0000,4.0000,15.0000,88.0000,1.0000,4.0000,6.0000,90077.0000
9.0000,9.0000,3.0000,21.0000,88.0000,8.0000,44.0000,2.0000,90078.0000
9.0000,9.0000,4.0000,13.0000,88.0000,20.0000,59.0000,4.0000,90079.0000
9.0000,9.0000,4.0000,16.0000,88.0000,1.0000,33.0000,7.0000,90080.0000
9.0000,1.0000,4.0000,16.0000,88.0000,15.0000,57.0000,7.0000,90081.0000
9.0000,11.0000,4.0000,16.0000,88.0000,21.0000,12.0000,7.0000,90082.0000
9.0000,11.0000,4.0000,16.0000,88.0000,21.0000,58.0000,7.0000,90083.0000
9.0000,7.0000,4.0000,18.0000,88.0000,0.0000,43.0000,2.0000,90084.0000
9.0000,9.0000,4.0000,18.0000,88.0000,12.0000,0.0000,2.0000,90085.0000
9.0000,9.0000,4.0000,18.0000,88.0000,14.0000,9.0000,2.0000,90086.0000
9.0000,1.0000,4.0000,9.0000,88.0000,15.0000,4.0000,7.0000,90087.0000
9.0000,1.0000,4.0000,18.0000,88.0000,21.0000,28.0000,2.0000,90088.0000
9.0000,13.0000,4.0000,19.0000,88.0000,2.0000,32.0000,3.0000,90089.0000
9.0000,11.0000,4.0000,4.0000,88.0000,16.0000,18.0000,2.0000,90090.0000
9.0000,3.0000,4.0000,19.0000,88.0000,11.0000,2.0000,3.0000,90091.0000
9.0000,11.0000,4.0000,9.0000,88.0000,21.0000,35.0000,7.0000,90092.0000
9.0000,3.0000,4.0000,9.0000,88.0000,2.0000,23.0000,7.0000,90093.0000
9.0000,3.0000,4.0000,21.0000,88.0000,20.0000,29.0000,5.0000,90094.0000
9.0000,1.0000,4.0000,21.0000,88.0000,23.0000,18.0000,5.0000,90095.0000
9.0000,9.0000,4.0000,22.0000,88.0000,22.0000,59.0000,6.0000,90096.0000
9.0000,3.0000,4.0000,24.0000,88.0000,11.0000,5.0000,1.0000,90097.0000
9.0000,13.0000,4.0000,24.0000,88.0000,22.0000,36.0000,1.0000,90098.0000
9.0000,1.0000,4.0000,25.0000,88.0000,22.0000,29.0000,2.0000,90099.0000
9.0000,5.0000,4.0000,15.0000,88.0000,16.0000,10.0000,6.0000,90100.0000
9.0000,1.0000,4.0000,28.0000,88.0000,1.0000,28.0000,5.0000,90101.0000
9.0000,1.0000,5.0000,1.0000,88.0000,8.0000,50.0000,1.0000,90102.0000
9.0000,3.0000,4.0000,29.0000,88.0000,12.0000,0.0000,6.0000,90103.0000
9.0000,3.0000,4.0000,30.0000,88.0000,15.0000,55.0000,7.0000,90104.0000
9.0000,11.0000,5.0000,1.0000,88.0000,8.0000,30.0000,1.0000,90105.0000
9.0000,9.0000,5.0000,7.0000,88.0000,20.0000,50.0000,7.0000,90106.0000
9.0000,11.0000,5.0000,7.0000,88.0000,21.0000,9.0000,7.0000,90107.0000
9.0000,9.0000,5.0000,8.0000,88.0000,21.0000,51.0000,1.0000,90108.0000
9.0000,9.0000,5.0000,10.0000,88.0000,19.0000,59.0000,3.0000,90109.0000
9.0000,3.0000,5.0000,13.0000,88.0000,14.0000,37.0000,6.0000,90110.0000
9.0000,9.0000,5.0000,13.0000,88.0000,20.0000,38.0000,6.0000,90111.0000
9.0000,9.0000,5.0000,13.0000,88.0000,15.0000,24.0000,6.0000,90112.0000
9.0000,11.0000,5.0000,14.0000,88.0000,22.0000,5.0000,7.0000,90113.0000
9.0000,5.0000,5.0000,18.0000,88.0000,16.0000,22.0000,4.0000,90114.0000
9.0000,5.0000,5.0000,14.0000,88.0000,0.0000,30.0000,7.0000,90115.0000
9.0000,9.0000,5.0000,5.0000,88.0000,16.0000,30.0000,5.0000,90116.0000
9.0000,9.0000,5.0000,15.0000,88.0000,7.0000,18.0000,1.0000,90117.0000
9.0000,3.0000,5.0000,20.0000,88.0000,21.0000,5.0000,6.0000,90118.0000
9.0000,1.0000,5.0000,22.0000,88.0000,16.0000,34.0000,1.0000,90119.0000
9.0000,9.0000,5.0000,26.0000,88.0000,19.0000,59.0000,5.0000,90120.0000
9.0000,3.0000,5.0000,28.0000,88.0000,1.0000,4.0000,7.0000,90121.0000
9.0000,13.0000,5.0000,29.0000,88.0000,1.0000,45.0000,1.0000,90122.0000
9.0000,5.0000,5.0000,30.0000,88.0000,16.0000,44.0000,2.0000,90123.0000
9.0000,15.0000,6.0000,1.0000,88.0000,17.0000,28.0000,4.0000,90124.0000
9.0000,9.0000,6.0000,2.0000,88.0000,1.0000,26.0000,5.0000,90125.0000
9.0000,9.0000,6.0000,2.0000,88.0000,17.0000,24.0000,5.0000,90126.0000
9.0000,3.0000,4.0000,24.0000,88.0000,18.0000,28.0000,1.0000,90127.0000
9.0000,1.0000,5.0000,16.0000,88.0000,11.0000,34.0000,2.0000,90128.0000
9.0000,9.0000,6.0000,2.0000,88.0000,10.0000,28.0000,5.0000,90129.0000
9.0000,9.0000,6.0000,5.0000,88.0000,1.0000,55.0000,1.0000,90130.0000
9.0000,7.0000,6.0000,5.0000,88.0000,0.0000,31.0000,1.0000,90131.0000
9.0000,15.0000,6.0000,5.0000,88.0000,0.0000,44.0000,1.0000,90132.0000
9.0000,5.0000,6.0000,2.0000,88.0000,22.0000,21.0000,5.0000,90133.0000
9.0000,5.0000,6.0000,5.0000,88.0000,18.0000,5.0000,1.0000,90134.0000
9.0000,3.0000,5.0000,2.0000,88.0000,20.0000,19.0000,2.0000,90135.0000
9.0000,11.0000,6.0000,6.0000,88.0000,10.0000,18.0000,2.0000,90136.0000
9.0000,5.0000,6.0000,7.0000,88.0000,15.0000,14.0000,3.0000,90137.0000
9.0000,9.0000,6.0000,8.0000,88.0000,14.0000,54.0000,4.0000,90138.0000
9.0000,5.0000,6.0000,1.0000,88.0000,1.0000,59.0000,4.0000,90139.0000
9.0000,11.0000,6.0000,10.0000,88.0000,1.0000,15.0000,6.0000,90140.0000
9.0000,3.0000,6.0000,10.0000,88.0000,6.0000,19.0000,6.0000,90141.0000
9.0000,11.0000,6.0000,13.0000,88.0000,19.0000,5.0000,2.0000,90142.0000
9.0000,3.0000,6.0000,15.0000,88.0000,18.0000,4.0000,4.0000,90144.0000
9.0000,1.0000,6.0000,16.0000,88.0000,1.0000,14.0000,5.0000,90145.0000
9.0000,9.0000,2.0000,16.0000,88.0000,16.0000,39.0000,3.0000,90146.0000
9.0000,3.0000,5.0000,8.0000,88.0000,11.0000,18.0000,1.0000,90147.0000
9.0000,9.0000,6.0000,17.0000,88.0000,1.0000,55.0000,6.0000,90148.0000
9.0000,5.0000,6.0000,11.0000,88.0000,18.0000,53.0000,7.0000,90149.0000
9.0000,15.0000,5.0000,12.0000,88.0000,15.0000,10.0000,5.0000,90150.0000
9.0000,13.0000,5.0000,11.0000,88.0000,18.0000,51.0000,4.0000,90151.0000
9.0000,15.0000,5.0000,22.0000,88.0000,14.0000,35.0000,1.0000,90152.0000
9.0000,1.0000,5.0000,8.0000,88.0000,15.0000,48.0000,1.0000,90153.0000
9.0000,1.0000,5.0000,25.0000,88.0000,17.0000,42.0000,4.0000,90154.0000
9.0000,3.0000,5.0000,24.0000,88.0000,20.0000,55.0000,3.0000,90155.0000
9.0000,5.0000,6.0000,5.0000,88.0000,21.0000,4.0000,1.0000,90156.0000
9.0000,5.0000,6.0000,8.0000,88.0000,22.0000,50.0000,4.0000,90157.0000
9.0000,1.0000,6.0000,9.0000,88.0000,1.0000,40.0000,5.0000,90158.0000
9.0000,9.0000,6.0000,18.0000,88.0000,0.0000,45.0000,7.0000,90159.0000
9.0000,1.0000,6.0000,10.0000,88.0000,0.0000,53.0000,6.0000,90160.0000
9.0000,7.0000,6.0000,10.0000,88.0000,19.0000,39.0000,6.0000,90161.0000
9.0000,9.0000,6.0000,21.0000,88.0000,11.0000,12.0000,3.0000,90162.0000
9.0000,9.0000,6.0000,21.0000,88.0000,17.0000,4.0000,3.0000,90163.0000
9.0000,9.0000,6.0000,22.0000,88.0000,15.0000,16.0000,4.0000,90164.0000
9.0000,9.0000,6.0000,22.0000,88.0000,16.0000,32.0000,4.0000,90165.0000
9.0000,9.0000,6.0000,22.0000,88.0000,18.0000,6.0000,4.0000,90166.0000
9.0000,9.0000,6.0000,24.0000,88.0000,21.0000,9.0000,6.0000,90167.0000
9.0000,15.0000,6.0000,24.0000,88.0000,16.0000,27.0000,6.0000,90168.0000
9.0000,15.0000,6.0000,26.0000,88.0000,2.0000,46.0000,1.0000,90169.0000
9.0000,3.0000,6.0000,26.0000,88.0000,2.0000,20.0000,1.0000,90170.0000
9.0000,7.0000,6.0000,27.0000,88.0000,23.0000,31.0000,2.0000,90171.0000
9.0000,9.0000,6.0000,24.0000,88.0000,18.0000,57.0000,6.0000,90172.0000
9.0000,3.0000,6.0000,29.0000,88.0000,22.0000,48.0000,4.0000,90173.0000
9.0000,9.0000,6.0000,30.0000,88.0000,18.0000,38.0000,5.0000,90174.0000
9.0000,7.0000,6.0000,30.0000,88.0000,16.0000,39.0000,5.0000,90175.0000
9.0000,9.0000,7.0000,2.0000,88.0000,15.0000,31.0000,7.0000,90176.0000
9.0000,1.0000,6.0000,12.0000,88.0000,23.0000,10.0000,1.0000,90177.0000
9.0000,9.0000,6.0000,30.0000,88.0000,0.0000,21.0000,5.0000,90178.0000
9.0000,11.0000,7.0000,4.0000,88.0000,6.0000,41.0000,2.0000,90179.0000
9.0000,1.0000,7.0000,4.0000,88.0000,17.0000,49.0000,2.0000,90180.0000
9.0000,11.0000,7.0000,4.0000,88.0000,12.0000,29.0000,2.0000,90181.0000
9.0000,5.0000,7.0000,5.0000,88.0000,5.0000,33.0000,3.0000,90182.0000
9.0000,9.0000,7.0000,6.0000,88.0000,15.0000,53.0000,4.0000,90183.0000
9.0000,3.0000,7.0000,7.0000,88.0000,18.0000,17.0000,5.0000,90184.0000
9.0000,7.0000,7.0000,9.0000,88.0000,0.0000,15.0000,7.0000,90185.0000
9.0000,11.0000,7.0000,9.0000,88.0000,1.0000,11.0000,7.0000,90186.0000
9.0000,3.0000,7.0000,7.0000,88.0000,22.0000,2.0000,5.0000,90187.0000
9.0000,3.0000,7.0000,13.0000,88.0000,8.0000,2.0000,4.0000,90188.0000
9.0000,1.0000,7.0000,14.0000,88.0000,23.0000,32.0000,5.0000,90189.0000
9.0000,3.0000,7.0000,16.0000,88.0000,10.0000,46.0000,7.0000,90190.0000
9.0000,9.0000,7.0000,16.0000,88.0000,10.0000,41.0000,7.0000,90191.0000
9.0000,13.0000,7.0000,16.0000,88.0000,20.0000,4.0000,7.0000,90192.0000
9.0000,9.0000,7.0000,15.0000,88.0000,13.0000,50.0000,6.0000,90193.0000
9.0000,1.0000,7.0000,17.0000,88.0000,2.0000,56.0000,1.0000,90194.0000
9.0000,3.0000,7.0000,20.0000,88.0000,23.0000,48.0000,4.0000,90195.0000
9.0000,1.0000,7.0000,23.0000,88.0000,7.0000,1.0000,7.0000,90196.0000
9.0000,9.0000,7.0000,23.0000,88.0000,15.0000,39.0000,7.0000,90197.0000
9.0000,1.0000,7.0000,25.0000,88.0000,21.0000,33.0000,2.0000,90198.0000
9.0000,1.0000,7.0000,25.0000,88.0000,11.0000,30.0000,2.0000,90199.0000
9.0000,9.0000,7.0000,25.0000,88.0000,5.0000,41.0000,2.0000,90200.0000
9.0000,3.0000,7.0000,28.0000,88.0000,21.0000,33.0000,5.0000,90201.0000
9.0000,11.0000,7.0000,31.0000,88.0000,23.0000,0.0000,1.0000,90202.0000
9.0000,13.0000,7.0000,31.0000,88.0000,0.0000,15.0000,1.0000,90203.0000
9.0000,1.0000,7.0000,31.0000,88.0000,18.0000,10.0000,1.0000,90204.0000
9.0000,1.0000,6.0000,3.0000,88.0000,5.0000,47.0000,6.0000,90205.0000
9.0000,3.0000,8.0000,1.0000,88.0000,9.0000,11.0000,2.0000,90206.0000
9.0000,3.0000,7.0000,2.0000,88.0000,23.0000,22.0000,7.0000,90208.0000
9.0000,3.0000,7.0000,15.0000,88.0000,12.0000,48.0000,6.0000,90209.0000
9.0000,9.0000,8.0000,2.0000,88.0000,22.0000,58.0000,3.0000,90210.0000
9.0000,11.0000,8.0000,4.0000,88.0000,1.0000,3.0000,5.0000,90211.0000
9.0000,9.0000,8.0000,5.0000,88.0000,0.0000,46.0000,6.0000,90212.0000
9.0000,9.0000,7.0000,30.0000,88.0000,4.0000,44.0000,7.0000,90213.0000
9.0000,9.0000,8.0000,6.0000,88.0000,21.0000,51.0000,7.0000,90214.0000
9.0000,1.0000,8.0000,6.0000,88.0000,10.0000,50.0000,7.0000,90215.0000
9.0000,9.0000,8.0000,7.0000,88.0000,6.0000,29.0000,1.0000,90216.0000
9.0000,1.0000,8.0000,9.0000,88.0000,21.0000,43.0000,3.0000,90217.0000
9.0000,5.0000,8.0000,10.0000,88.0000,14.0000,30.0000,4.0000,90218.0000
9.0000,3.0000,8.0000,10.0000,88.0000,13.0000,45.0000,4.0000,90219.0000
9.0000,15.0000,8.0000,12.0000,88.0000,17.0000,43.0000,6.0000,90220.0000
9.0000,13.0000,8.0000,13.0000,88.0000,1.0000,18.0000,7.0000,90221.0000
9.0000,1.0000,8.0000,14.0000,88.0000,5.0000,36.0000,1.0000,90222.0000
9.0000,1.0000,5.0000,12.0000,88.0000,20.0000,23.0000,5.0000,90223.0000
9.0000,1.0000,7.0000,9.0000,88.0000,1.0000,41.0000,7.0000,90224.0000
9.0000,9.0000,8.0000,13.0000,88.0000,1.0000,47.0000,7.0000,90225.0000
9.0000,11.0000,8.0000,13.0000,88.0000,19.0000,34.0000,7.0000,90226.0000
9.0000,7.0000,8.0000,17.0000,88.0000,22.0000,25.0000,4.0000,90227.0000
9.0000,3.0000,8.0000,18.0000,88.0000,20.0000,26.0000,5.0000,90228.0000
9.0000,9.0000,8.0000,12.0000,88.0000,17.0000,33.0000,6.0000,90229.0000
9.0000,9.0000,8.0000,20.0000,88.0000,19.0000,24.0000,7.0000,90230.0000
9.0000,11.0000,8.0000,21.0000,88.0000,14.0000,28.0000,1.0000,90231.0000
9.0000,11.0000,8.0000,22.0000,88.0000,17.0000,53.0000,2.0000,90232.0000
9.0000,9.0000,8.0000,21.0000,88.0000,3.0000,25.0000,1.0000,90233.0000
9.0000,1.0000,3.0000,30.0000,88.0000,17.0000,40.0000,4.0000,90234.0000
9.0000,1.0000,8.0000,21.0000,88.0000,9.0000,26.0000,1.0000,90235.0000
9.0000,7.0000,8.0000,23.0000,88.0000,0.0000,9.0000,3.0000,90236.0000
9.0000,11.0000,8.0000,23.0000,88.0000,15.0000,55.0000,3.0000,90237.0000
9.0000,3.0000,8.0000,26.0000,88.0000,0.0000,41.0000,6.0000,90238.0000
9.0000,11.0000,8.0000,27.0000,88.0000,22.0000,19.0000,7.0000,90239.0000
9.0000,13.0000,8.0000,27.0000,88.0000,16.0000,35.0000,7.0000,90240.0000
9.0000,13.0000,8.0000,28.0000,88.0000,17.0000,24.0000,1.0000,90241.0000
9.0000,1.0000,8.0000,28.0000,88.0000,12.0000,56.0000,1.0000,90242.0000
9.0000,3.0000,8.0000,25.0000,88.0000,22.0000,57.0000,5.0000,90243.0000
9.0000,9.0000,8.0000,19.0000,88.0000,20.0000,56.0000,6.0000,90244.0000
9.0000,9.0000,8.0000,31.0000,88.0000,17.0000,18.0000,4.0000,90245.0000
9.0000,3.0000,8.0000,23.0000,88.0000,23.0000,56.0000,3.0000,90246.0000
9.0000,9.0000,9.0000,1.0000,88.0000,10.0000,22.0000,5.0000,90247.0000
9.0000,1.0000,8.0000,31.0000,88.0000,13.0000,22.0000,4.0000,90248.0000
9.0000,9.0000,9.0000,2.0000,88.0000,14.0000,56.0000,6.0000,90249.0000
9.0000,3.0000,9.0000,3.0000,88.0000,15.0000,40.0000,7.0000,90250.0000
9.0000,11.0000,9.0000,4.0000,88.0000,1.0000,5.0000,1.0000,90251.0000
9.0000,9.0000,9.0000,7.0000,88.0000,9.0000,21.0000,4.0000,90252.0000
9.0000,11.0000,9.0000,7.0000,88.0000,19.0000,15.0000,4.0000,90253.0000
9.0000,9.0000,9.0000,7.0000,88.0000,23.0000,24.0000,4.0000,90254.0000
9.0000,5.0000,9.0000,8.0000,88.0000,23.0000,41.0000,5.0000,90255.0000
9.0000,3.0000,9.0000,9.0000,88.0000,0.0000,29.0000,6.0000,90256.0000
9.0000,3.0000,9.0000,9.0000,88.0000,23.0000,33.0000,6.0000,90257.0000
9.0000,11.0000,9.0000,12.0000,88.0000,21.0000,17.0000,2.0000,90258.0000
9.0000,9.0000,8.0000,21.0000,88.0000,13.0000,1.0000,1.0000,90259.0000
9.0000,5.0000,9.0000,12.0000,88.0000,1.0000,9.0000,2.0000,90260.0000
9.0000,13.0000,9.0000,16.0000,88.0000,0.0000,33.0000,6.0000,90261.0000
9.0000,9.0000,9.0000,14.0000,88.0000,8.0000,43.0000,4.0000,90262.0000
9.0000,1.0000,9.0000,17.0000,88.0000,21.0000,15.0000,7.0000,90264.0000
9.0000,13.0000,9.0000,19.0000,88.0000,22.0000,46.0000,2.0000,90265.0000
9.0000,13.0000,9.0000,21.0000,88.0000,16.0000,45.0000,4.0000,90266.0000
9.0000,15.0000,9.0000,22.0000,88.0000,20.0000,8.0000,5.0000,90267.0000
9.0000,3.0000,9.0000,21.0000,88.0000,11.0000,48.0000,4.0000,90268.0000
9.0000,3.0000,9.0000,19.0000,88.0000,18.0000,3.0000,2.0000,90269.0000
9.0000,3.0000,9.0000,23.0000,88.0000,21.0000,53.0000,6.0000,90270.0000
9.0000,11.0000,9.0000,24.0000,88.0000,15.0000,11.0000,7.0000,90271.0000
9.0000,7.0000,9.0000,25.0000,88.0000,6.0000,31.0000,1.0000,90272.0000
9.0000,9.0000,9.0000,17.0000,88.0000,17.0000,58.0000,7.0000,90273.0000
9.0000,13.0000,9.0000,22.0000,88.0000,20.0000,19.0000,5.0000,90274.0000
9.0000,9.0000,9.0000,24.0000,88.0000,20.0000,49.0000,7.0000,90275.0000
9.0000,3.0000,9.0000,28.0000,88.0000,15.0000,36.0000,4.0000,90276.0000
9.0000,1.0000,9.0000,23.0000,88.0000,20.0000,41.0000,6.0000,90277.0000
9.0000,7.0000,9.0000,26.0000,88.0000,12.0000,7.0000,2.0000,90278.0000
9.0000,9.0000,9.0000,29.0000,88.0000,21.0000,53.0000,5.0000,90279.0000
9.0000,3.0000,9.0000,29.0000,88.0000,5.0000,45.0000,5.0000,90280.0000
9.0000,1.0000,9.0000,30.0000,88.0000,11.0000,11.0000,6.0000,90281.0000
9.0000,3.0000,9.0000,30.0000,88.0000,22.0000,22.0000,6.0000,90282.0000
9.0000,13.0000,7.0000,17.0000,88.0000,23.0000,29.0000,1.0000,90283.0000
9.0000,1.0000,8.0000,26.0000,88.0000,9.0000,52.0000,6.0000,90284.0000
9.0000,1.0000,8.0000,28.0000,88.0000,12.0000,57.0000,1.0000,90285.0000
9.0000,7.0000,9.0000,1.0000,88.0000,6.0000,44.0000,5.0000,90286.0000
9.0000,5.0000,9.0000,4.0000,88.0000,3.0000,39.0000,1.0000,90287.0000
9.0000,3.0000,9.0000,23.0000,88.0000,21.0000,40.0000,6.0000,90288.0000
9.0000,9.0000,9.0000,24.0000,88.0000,1.0000,24.0000,7.0000,90289.0000
9.0000,9.0000,9.0000,26.0000,88.0000,11.0000,58.0000,2.0000,90290.0000
9.0000,9.0000,9.0000,27.0000,88.0000,8.0000,1.0000,3.0000,90291.0000
9.0000,3.0000,10.0000,1.0000,88.0000,1.0000,36.0000,7.0000,90292.0000
9.0000,5.0000,10.0000,1.0000,88.0000,7.0000,52.0000,7.0000,90293.0000
9.0000,1.0000,10.0000,1.0000,88.0000,20.0000,17.0000,7.0000,90294.0000
9.0000,13.0000,10.0000,2.0000,88.0000,20.0000,56.0000,1.0000,90295.0000
9.0000,5.0000,10.0000,3.0000,88.0000,21.0000,19.0000,2.0000,90296.0000
9.0000,9.0000,10.0000,7.0000,88.0000,14.0000,2.0000,6.0000,90297.0000
9.0000,3.0000,10.0000,8.0000,88.0000,2.0000,30.0000,7.0000,90298.0000
9.0000,1.0000,10.0000,9.0000,88.0000,6.0000,45.0000,1.0000,90299.0000
9.0000,11.0000,10.0000,9.0000,88.0000,16.0000,21.0000,1.0000,90300.0000
9.0000,9.0000,10.0000,10.0000,88.0000,20.0000,15.0000,2.0000,90301.0000
9.0000,11.0000,10.0000,15.0000,88.0000,2.0000,36.0000,7.0000,90302.0000
9.0000,13.0000,10.0000,15.0000,88.0000,12.0000,35.0000,7.0000,90303.0000
9.0000,13.0000,10.0000,16.0000,88.0000,21.0000,3.0000,1.0000,90304.0000
9.0000,1.0000,10.0000,16.0000,88.0000,22.0000,30.0000,1.0000,90305.0000
9.0000,5.0000,10.0000,16.0000,88.0000,2.0000,1.0000,1.0000,90306.0000
9.0000,9.0000,10.0000,16.0000,88.0000,17.0000,58.0000,1.0000,90307.0000
9.0000,15.0000,10.0000,12.0000,88.0000,10.0000,7.0000,4.0000,90308.0000
9.0000,3.0000,10.0000,19.0000,88.0000,15.0000,53.0000,4.0000,90309.0000
9.0000,11.0000,10.0000,20.0000,88.0000,16.0000,22.0000,5.0000,90310.0000
9.0000,13.0000,10.0000,22.0000,88.0000,19.0000,20.0000,7.0000,90311.0000
9.0000,13.0000,10.0000,20.0000,88.0000,21.0000,23.0000,5.0000,90312.0000
9.0000,7.0000,10.0000,21.0000,88.0000,21.0000,1.0000,6.0000,90313.0000
9.0000,9.0000,10.0000,19.0000,88.0000,13.0000,27.0000,4.0000,90314.0000
9.0000,3.0000,10.0000,22.0000,88.0000,22.0000,54.0000,7.0000,90315.0000
9.0000,13.0000,10.0000,23.0000,88.0000,13.0000,5.0000,1.0000,90316.0000
9.0000,15.0000,10.0000,25.0000,88.0000,6.0000,44.0000,3.0000,90317.0000
9.0000,9.0000,10.0000,27.0000,88.0000,16.0000,44.0000,5.0000,90318.0000
9.0000,1.0000,10.0000,28.0000,88.0000,22.0000,25.0000,6.0000,90319.0000
9.0000,3.0000,10.0000,29.0000,88.0000,22.0000,4.0000,7.0000,90320.0000
9.0000,13.0000,10.0000,29.0000,88.0000,8.0000,22.0000,7.0000,90321.0000
9.0000,3.0000,10.0000,30.0000,88.0000,1.0000,3.0000,1.0000,90322.0000
9.0000,7.0000,10.0000,31.0000,88.0000,14.0000,13.0000,2.0000,90323.0000
9.0000,3.0000,1.0000,30.0000,88.0000,1.0000,50.0000,7.0000,90324.0000
9.0000,3.0000,2.0000,9.0000,88.0000,11.0000,13.0000,3.0000,90325.0000
9.0000,3.0000,4.0000,19.0000,88.0000,16.0000,13.0000,3.0000,90326.0000
9.0000,3.0000,6.0000,20.0000,88.0000,18.0000,29.0000,2.0000,90327.0000
9.0000,3.0000,6.0000,27.0000,88.0000,21.0000,3.0000,2.0000,90328.0000
9.0000,11.0000,6.0000,23.0000,88.0000,19.0000,8.0000,5.0000,90329.0000
9.0000,3.0000,7.0000,8.0000,88.0000,1.0000,33.0000,6.0000,90330.0000
9.0000,9.0000,9.0000,1.0000,88.0000,16.0000,24.0000,5.0000,90331.0000
9.0000,3.0000,1.0000,3.0000,88.0000,22.0000,17.0000,1.0000,90332.0000
9.0000,9.0000,6.0000,8.0000,88.0000,6.0000,44.0000,4.0000,90333.0000
9.0000,9.0000,9.0000,12.0000,88.0000,15.0000,11.0000,2.0000,90334.0000
9.0000,11.0000,11.0000,1.0000,88.0000,23.0000,26.0000,3.0000,90335.0000
9.0000,1.0000,3.0000,6.0000,88.0000,15.0000,52.0000,1.0000,90336.0000
9.0000,11.0000,11.0000,3.0000,88.0000,5.0000,52.0000,5.0000,90337.0000
9.0000,1.0000,9.0000,16.0000,88.0000,21.0000,30.0000,6.0000,90338.0000
9.0000,15.0000,11.0000,6.0000,88.0000,19.0000,43.0000,1.0000,90339.0000
9.0000,1.0000,3.0000,11.0000,88.0000,9.0000,42.0000,6.0000,90340.0000
9.0000,1.0000,11.0000,6.0000,88.0000,17.0000,27.0000,1.0000,90341.0000
9.0000,5.0000,11.0000,3.0000,88.0000,15.0000,23.0000,5.0000,90342.0000
9.0000,13.0000,11.0000,7.0000,88.0000,0.0000,45.0000,2.0000,90343.0000
9.0000,9.0000,11.0000,4.0000,88.0000,16.0000,45.0000,6.0000,90344.0000
9.0000,1.0000,11.0000,9.0000,88.0000,17.0000,12.0000,4.0000,90345.0000
9.0000,15.0000,11.0000,9.0000,88.0000,19.0000,45.0000,4.0000,90346.0000
9.0000,13.0000,11.0000,12.0000,88.0000,6.0000,33.0000,7.0000,90347.0000
9.0000,11.0000,10.0000,13.0000,88.0000,15.0000,23.0000,5.0000,90348.0000
9.0000,3.0000,10.0000,19.0000,88.0000,21.0000,15.0000,4.0000,90349.0000
9.0000,1.0000,11.0000,12.0000,88.0000,10.0000,30.0000,7.0000,90350.0000
9.0000,9.0000,11.0000,19.0000,88.0000,23.0000,57.0000,7.0000,90351.0000
9.0000,11.0000,11.0000,23.0000,88.0000,19.0000,42.0000,4.0000,90352.0000
9.0000,3.0000,11.0000,21.0000,88.0000,23.0000,38.0000,2.0000,90353.0000
9.0000,3.0000,11.0000,23.0000,88.0000,23.0000,2.0000,4.0000,90354.0000
9.0000,9.0000,11.0000,26.0000,88.0000,18.0000,29.0000,7.0000,90355.0000
9.0000,9.0000,11.0000,28.0000,88.0000,8.0000,5.0000,2.0000,90356.0000
