STATE,MONTH,DAY,HOUR,MINUTE,DAY_WEEK,ST_CASE,LATITUDE,LONGITUD
1,4,22,20,30,2,10239,34.84564722,-86.87346944
1,4,24,16,15,4,10240,34.10235,-86.805725
1,4,23,7,21,3,10241,30.41467222,-87.463425
1,4,16,21,43,3,10242,31.67684722,-86.38506944
1,4,21,14,5,1,10243,33.81759167,-87.34683611
1,4,24,22,30,4,10244,31.28565556,-87.19270278
1,4,17,17,15,4,10245,32.40892778,-87.46171944
1,4,20,14,30,7,10246,34.60165278,-87.151375
1,4,20,17,35,7,10247,32.27094722,-87.86697778
1,4,19,10,5,6,10248,32.677625,-85.32798889
1,4,19,12,35,6,10249,34.05870833,-87.573
1,4,20,2,15,7,10250,30.41301389,-87.44514444
1,4,25,17,15,5,10251,32.27142222,-85.28576944
1,4,5,1,0,6,10252,34.62533333,-85.75401944
1,4,23,14,20,3,10253,34.03928056,-86.78403056
1,4,23,17,10,3,10254,34.21739722,-86.15761667
1,4,6,2,50,7,10255,32.63689167,-85.36237222
1,4,21,6,0,1,10256,31.39896111,-85.61117778
1,4,13,6,58,7,10258,32.85223611,-87.94563611
1,4,13,9,35,7,10259,32.05655278,-87.30393889
1,4,6,18,15,7,10260,30.553175,-88.21071111
1,4,7,17,42,1,10261,32.43560278,-85.14853611
1,4,13,17,58,7,10262,33.80409444,-86.68009444
1,4,14,21,5,1,10263,33.84181389,-87.2115
1,4,14,23,20,1,10264,32.18741667,-88.27143611
1,4,20,20,35,7,10265,34.75058056,-86.45921389
1,4,29,5,10,2,10266,33.87460556,-87.72293056
1,4,7,16,30,1,10267,30.31903333,-87.75661667
1,4,22,13,25,2,10268,30.43002778,-88.22716667
1,4,30,18,25,3,10269,32.91593333,-86.77685556
1,4,5,10,9,6,10270,33.45435556,-87.26683889
1,4,8,15,57,2,10271,34.21099722,-86.14185278
1,4,17,8,12,4,10272,34.73108333,-86.95473333
1,4,18,12,30,5,10273,31.91623889,-86.01435
1,4,30,18,15,3,10274,31.91272778,-87.750425
1,4,25,21,30,5,10275,34.42308889,-85.8769
1,4,11,17,28,5,10276,32.38230278,-86.1945
1,4,10,19,34,4,10277,31.21984444,-85.40903889
1,4,25,20,35,5,10278,33.57501944,-86.51685
1,4,24,19,25,4,10279,33.53585556,-86.723725
1,4,19,16,10,6,10280,31.93897222,-86.03314167
1,4,7,16,30,1,10281,31.25076389,-85.42168056
1,4,24,5,55,4,10282,32.68289444,-85.32389722
1,3,21,22,40,5,10283,32.36765833,-86.35809722
1,5,23,7,25,5,10284,30.684225,-88.04879444
1,5,29,0,30,4,10285,34.32647222,-86.22786944
1,5,17,13,45,6,10286,30.48690278,-87.88935833
1,5,15,23,30,4,10287,34.83359444,-87.69835556
1,5,23,20,10,5,10288,34.41384167,-88.06088611
1,5,28,9,28,3,10289,33.47478611,-86.963775
1,5,26,19,32,1,10290,33.15942778,-87.16185278
1,5,6,17,40,2,10291,34.09514722,-85.96905556
1,5,7,21,22,3,10292,31.124725,-88.11804444
1,5,8,18,21,4,10293,34.24172222,-86.17715556
1,5,30,9,53,5,10294,34.55651111,-87.39981389
1,5,30,15,5,5,10295,34.49475278,-87.08130278
1,5,23,8,0,5,10296,33.48578889,-86.98190278
1,5,17,12,45,6,10297,33.156325,-86.73775556
1,5,11,3,35,7,10298,33.28235,-86.80113611
1,5,23,19,10,5,10299,33.94005833,-87.39853611
1,5,20,10,35,2,10300,31.34895833,-88.40690278
1,5,31,18,45,6,10301,30.43661667,-88.221325
1,5,14,11,50,3,10302,32.44044444,-85.32071667
1,5,6,0,55,2,10303,31.39121389,-85.610125
1,5,25,18,55,7,10304,32.38761389,-85.37508056
1,5,23,12,28,5,10305,33.45086111,-86.74179167
1,5,17,12,33,6,10306,30.67646667,-88.11451667
1,5,30,12,45,5,10307,33.12478056,-87.48251111
1,5,24,14,5,6,10308,31.43350833,-86.41113333
1,5,27,23,45,2,10309,33.47269444,-86.845225
1,5,22,12,0,4,10310,32.43152222,-87.00037222
1,5,2,17,53,5,10311,33.24399167,-87.66933056
1,5,20,8,20,2,10312,31.32090833,-86.49240278
1,5,28,10,0,3,10313,32.35750556,-86.97500833
1,5,16,12,36,5,10314,32.6658,-85.48996667
1,5,24,18,8,6,10315,32.36738889,-86.32227222
1,5,11,1,30,7,10316,,
1,5,29,14,32,4,10317,33.60921944,-86.1072
1,5,15,7,30,4,10318,,
1,5,16,13,23,5,10319,31.70975833,-87.77671667
1,5,18,1,1,7,10320,30.63853889,-88.09275556
1,5,11,10,1,7,10321,32.31184167,-86.22285833
1,5,25,21,35,7,10322,32.38198333,-87.36971111
1,5,18,9,30,7,10323,31.017575,-85.666975
1,5,8,10,54,4,10324,32.40370556,-87.05534167
1,5,18,4,25,7,10325,31.01644167,-85.39492222
1,5,23,17,18,5,10326,33.01006667,-86.78898333
1,5,23,3,50,5,10327,31.05061111,-85.53016389
1,5,20,23,55,2,10328,33.95491111,-85.67253611
1,5,23,16,20,5,10329,34.74156944,-87.52534444
1,5,11,16,51,7,10330,34.573725,-86.97761667
1,5,1,7,45,4,10331,30.46841389,-88.25750556
1,5,1,16,45,4,10332,34.38498889,-85.983925
1,5,10,16,5,6,10333,34.20641667,-86.24120278
1,5,2,23,0,5,10334,33.77905556,-85.81605556
1,5,3,15,50,6,10335,34.62815278,-86.86873056
1,5,19,0,50,1,10336,31.80189444,-86.77995278
1,5,10,7,25,6,10337,32.30685833,-86.024875
1,5,20,16,15,2,10338,33.17037778,-86.40593611
1,5,2,21,0,5,10339,32.06423056,-85.66991389
1,5,9,20,30,5,10340,30.86299722,-87.77669167
1,5,2,22,55,5,10341,33.791825,-87.20288333
1,5,19,4,50,1,10342,32.94611667,-85.89605833
1,5,19,17,15,1,10343,32.51243611,-85.80405556
1,5,7,11,9,3,10344,33.73670556,-87.966025
1,5,8,16,10,4,10345,31.51221389,-86.91725833
1,5,8,16,25,4,10346,33.83883611,-87.83737222
1,5,10,6,40,6,10347,34.13332222,-86.12314444
1,5,13,15,12,2,10348,31.2996,-85.35877222
1,5,6,12,45,2,10349,30.64221944,-88.0845
1,5,21,20,55,3,10350,31.12441111,-88.11294167
1,5,11,16,30,7,10351,34.174225,-86.60968056
