STATE,ST_CASE,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD
1,10067,11,2,2015,4,11,41,32.61580556,-85.50796111
1,10068,15,2,2015,1,18,23,32.27960278,-85.38346389
1,10069,15,2,2015,1,21,8,30.68153889,-88.06909444
1,10070,22,2,2015,1,3,55,33.493625,-86.16795833
1,10071,20,2,2015,6,22,30,34.2806,-86.19588056
1,10072,22,2,2015,1,19,0,33.44571389,-86.73578611
1,10073,20,2,2015,6,23,0,33.53994444,-86.87020833
1,10074,16,2,2015,2,5,17,33.45167778,-86.8184
1,10075,10,2,2015,3,18,0,32.10455556,-86.40459167
1,10076,13,2,2015,6,10,9,31.02139444,-88.23171389
1,10077,23,2,2015,2,18,43,32.679275,-85.37018056
1,10078,24,2,2015,3,15,52,33.2262,-87.53260833
1,10079,7,3,2015,7,4,45,33.38663333,-86.98794167
1,10080,17,2,2015,3,15,25,32.4551,-86.29180833
1,10081,20,2,2015,6,12,0,34.71134167,-87.66776389
1,10082,24,2,2015,3,21,14,30.43372222,-87.6492
1,10083,1,3,2015,1,3,13,34.74899444,-86.79623056
1,10084,1,3,2015,1,10,25,33.234175,-87.63861667
1,10085,1,3,2015,1,13,30,33.56501111,-85.86320556
1,10086,1,3,2015,1,17,58,34.77878611,-86.65703889
1,10087,3,3,2015,3,12,25,34.54287222,-86.15238889
1,10088,3,3,2015,3,19,45,33.80393333,-87.12784444
1,10089,3,3,2015,3,18,56,30.74889167,-88.13165833
1,10090,5,3,2015,5,18,25,33.49488056,-86.86086944
1,10091,3,3,2015,3,10,52,30.73507222,-88.08218056
1,10092,8,3,2015,1,19,10,32.61657222,-85.37138889
1,10093,9,3,2015,2,5,55,33.54760278,-86.62523889
1,10094,6,3,2015,6,20,25,31.20380833,-87.31095556
1,10095,2,3,2015,2,8,7,32.28422222,-86.34324444
1,10096,6,3,2015,6,13,45,32.27369722,-86.98918611
1,10097,18,2,2015,4,7,48,33.8332,-86.261
1,10098,28,2,2015,7,19,57,31.25823611,-85.43218611
1,10099,4,3,2015,4,11,47,33.93647222,-87.28287222
1,10101,7,3,2015,7,4,0,34.51690278,-87.65490278
1,10102,14,3,2015,7,3,38,32.35867222,-86.24773611
1,10103,28,2,2015,7,1,40,33.06118056,-87.50944444
1,10104,5,3,2015,5,15,3,30.56744167,-87.66604722
1,10105,6,3,2015,6,99,99,34.78616389,-87.69790833
1,10106,9,3,2015,2,23,5,31.769225,-88.18656944
1,10107,13,3,2015,6,0,41,33.82046667,-86.80819444
1,10108,13,3,2015,6,19,21,33.76190556,-86.04343056
1,10109,14,3,2015,7,10,0,32.93260278,-85.39525833
1,10110,14,3,2015,7,16,40,33.09906389,-86.01120278
1,10111,16,3,2015,2,22,55,33.25796389,-87.8056
1,10112,21,3,2015,7,1,45,33.98633611,-87.85301389
1,10113,4,4,2015,7,20,15,33.687975,-86.83011389
1,10114,1,4,2015,4,22,49,30.66108056,-87.87046944
1,10115,27,3,2015,6,23,28,33.900625,-87.46942778
1,10116,14,3,2015,7,21,7,31.26938889,-87.21400556
1,10117,11,3,2015,4,19,30,31.00395,-87.67861667
1,10118,8,3,2015,1,4,34,34.56162222,-86.97040556
1,10119,1,3,2015,1,20,5,33.26156389,-87.70531111
1,10120,3,3,2015,3,13,27,33.84600556,-86.27015
1,10121,8,3,2015,1,14,15,32.54603889,-86.18844444
1,10122,10,3,2015,3,11,50,32.50412778,-86.57332778
1,10123,16,3,2015,2,7,55,34.22031111,-86.82949444
1,10124,16,3,2015,2,10,4,34.67851667,-86.74731667
1,10125,17,3,2015,3,15,6,32.26903333,-85.01148611
1,10126,19,3,2015,5,12,0,31.31268333,-85.92972222
1,10127,20,3,2015,6,21,30,31.48936944,-85.91373056
1,10128,20,3,2015,6,21,45,32.65625,-87.87543889
1,10129,24,3,2015,3,7,15,34.49746111,-85.85248056
1,10130,24,3,2015,3,8,20,30.69029167,-88.02360278
1,10131,24,3,2015,3,19,40,34.004025,-87.74586944
1,10132,26,3,2015,5,4,36,34.72875556,-86.75015278
1,10133,26,3,2015,5,8,25,31.00971111,-88.15887222
1,10134,27,3,2015,6,23,35,34.05098889,-86.18392778
1,10135,27,3,2015,6,21,45,33.650575,-85.74323889
1,10136,28,3,2015,7,4,45,33.48036667,-87.59326389
1,10137,30,3,2015,2,19,15,33.47045,-86.87328889
1,10138,3,4,2015,6,19,50,33.90453611,-86.02566667
1,10139,3,4,2015,6,11,29,34.21063056,-86.88754444
1,10140,4,4,2015,7,18,30,33.32356944,-86.61827778
1,10141,2,4,2015,5,16,50,31.19800278,-87.31778056
1,10142,21,3,2015,7,20,15,31.06918889,-85.26763889
1,10143,23,3,2015,2,0,38,32.32344444,-86.23832778
1,10144,24,3,2015,3,19,48,32.36861667,-86.35498056
1,10145,24,3,2015,3,20,0,33.996975,-86.09063611
1,10146,28,3,2015,7,20,4,34.47056667,-85.78625
1,10147,1,4,2015,4,16,43,31.90763611,-87.81741111
1,10148,3,4,2015,6,8,50,34.91848333,-85.64063611
1,10149,3,4,2015,6,19,5,34.87791389,-87.71029444
1,10150,5,4,2015,1,11,40,34.63410278,-85.93313056
1,10151,4,4,2015,7,15,0,32.26690278,-85.95272222
1,10152,6,4,2015,2,6,25,33.52636111,-87.47221944
1,10153,6,4,2015,2,17,25,32.47788056,-86.19813611
1,10154,16,2,2015,2,11,45,33.73637778,-86.86807222
1,10155,30,3,2015,2,20,50,33.61813611,-86.685
1,10156,17,4,2015,6,13,42,30.87624722,-88.04591944
1,10157,27,3,2015,6,5,20,32.36128333,-86.32179722
1,10158,6,4,2015,2,17,22,33.48549444,-87.03136944
1,10159,12,2,2015,5,11,42,33.76413611,-87.27437778
1,10160,14,3,2015,7,22,9,33.408075,-86.93732778
1,10161,30,3,2015,2,15,27,31.83838056,-85.99281389
1,10162,2,4,2015,5,6,5,32.49611111,-85.01460278
1,10163,4,4,2015,7,5,50,32.32692222,-86.28206944
1,10164,6,4,2015,2,14,35,31.04196944,-87.03546944
1,10165,6,4,2015,2,14,20,34.08569167,-86.79316389
1,10166,10,4,2015,6,3,15,32.61595,-85.49899167
1,10167,11,4,2015,7,23,45,33.17655278,-87.30551667
1,10168,12,4,2015,1,0,51,32.56443611,-85.93123889
1,10169,13,4,2015,2,12,10,34.88471111,-86.73896944
1,10170,8,4,2015,4,20,23,32.29946111,-85.18006944
1,10171,9,4,2015,5,5,0,31.10145278,-85.51632778
1,10172,10,4,2015,6,15,40,33.40058333,-88.14174167
1,10173,11,4,2015,7,23,40,31.833975,-85.77583333
1,10174,15,4,2015,4,5,10,33.11793333,-86.23954167
1,10175,15,4,2015,4,11,50,33.15340556,-86.65777222
1,10176,16,4,2015,5,7,20,34.18084444,-85.76155278
1,10177,16,4,2015,5,20,5,31.70562778,-85.59275278
1,10178,18,4,2015,7,21,49,33.38305,-86.94081111
1,10179,18,4,2015,7,10,22,34.27261667,-86.19847778
1,10180,18,4,2015,7,20,25,32.68974444,-86.79486389
1,10181,19,4,2015,1,3,25,33.760725,-85.69259167
1,10182,19,4,2015,1,9,0,33.80746944,-86.48646944
1,10183,17,4,2015,6,20,15,32.43308333,-87.04990278
1,10184,21,4,2015,3,15,0,34.26499167,-86.84061944
1,10185,22,4,2015,4,14,38,33.39529167,-86.95479167
1,10186,24,4,2015,6,13,40,33.90451667,-86.43398333
1,10187,24,4,2015,6,20,30,33.12183611,-87.44465556
1,10188,25,4,2015,7,12,50,33.60119722,-86.57146667
1,10189,26,4,2015,1,10,30,34.83090556,-85.76291667
1,10190,8,4,2015,4,13,30,31.69793611,-86.7433
1,10191,25,4,2015,7,4,20,31.19613611,-87.32029167
1,10192,28,4,2015,3,8,11,32.36698056,-86.14332222
1,10193,17,4,2015,6,11,10,34.78567778,-86.44812778
1,10194,17,4,2015,6,18,39,30.36303056,-87.59561389
1,10195,22,4,2015,4,9,36,33.528825,-86.74684444
1,10196,24,4,2015,6,20,35,34.07541667,-85.64501944
1,10197,25,4,2015,7,20,38,33.17261667,-87.477725
1,10198,27,4,2015,2,9,45,32.698575,-85.84709722
1,10199,27,4,2015,2,10,25,34.08930556,-86.65215556
1,10200,15,4,2015,4,11,0,34.51630556,-87.20631111
1,10201,30,4,2015,5,23,0,34.21392778,-86.13927222
1,10202,23,4,2015,5,20,57,30.61619167,-87.57853611
1,10203,25,4,2015,7,0,25,33.58526944,-86.04059444
1,10204,1,5,2015,6,18,15,31.14328611,-87.40973889
1,10205,5,5,2015,3,0,17,33.407825,-86.76304444
1,10206,2,4,2015,5,19,32,32.32687222,-86.273175
1,10207,16,4,2015,5,20,6,32.81164167,-85.17035
1,10208,20,4,2015,2,23,0,33.19108333,-87.46343333
1,10209,23,4,2015,5,13,9,34.83666111,-87.65181667
1,10210,25,4,2015,7,19,0,32.81228611,-85.17083056
1,10211,30,4,2015,5,9,27,32.72789444,-85.58121667
1,10212,30,4,2015,5,17,10,34.63110278,-86.46207222
1,10213,30,4,2015,5,21,25,33.41463333,-88.00765833
1,10214,30,4,2015,5,20,35,33.91519167,-85.91348056
1,10215,2,5,2015,7,22,30,33.51839722,-86.850275
1,10216,3,5,2015,1,17,43,30.771375,-88.17473889
1,10217,4,5,2015,2,0,50,33.23294722,-87.41972778
1,10218,4,5,2015,2,11,0,32.45510833,-85.68898889
1,10219,4,5,2015,2,15,50,32.53463333,-86.45578056
1,10220,4,5,2015,2,19,18,34.85403889,-86.03828333
1,10221,5,5,2015,3,14,45,34.82900833,-87.76345556
1,10222,6,5,2015,4,7,35,33.93793333,-87.22391389
1,10223,1,5,2015,6,21,7,30.40665,-87.70856944
1,10224,4,5,2015,2,21,6,34.72234167,-87.63496667
1,10225,2,4,2015,5,22,23,32.33015,-86.23213056
1,10226,8,5,2015,6,9,20,34.72326111,-87.81718333
1,10227,8,5,2015,6,11,15,33.18373889,-87.44763333
1,10228,10,5,2015,1,16,35,34.87006111,-87.53710833
1,10229,4,5,2015,2,6,59,33.61511389,-85.76906944
1,10230,24,5,2015,1,9,25,32.88801944,-86.62379722
1,10231,23,5,2015,7,20,0,32.80710833,-85.22606389
1,10232,11,5,2015,2,20,49,32.36118056,-86.18275556
1,10233,14,5,2015,5,17,17,33.88559167,-86.25375556
1,10234,11,5,2015,2,16,0,33.81000833,-86.35801667
1,10235,8,5,2015,6,19,33,32.36733056,-86.32124722
1,10236,11,4,2015,7,13,10,31.43940278,-86.500025
1,10237,3,5,2015,1,2,0,31.59647222,-86.00601389
1,10238,3,5,2015,1,16,55,34.62752778,-87.65018056
1,10239,9,5,2015,7,18,55,31.00788056,-85.81985278
1,10240,11,5,2015,2,8,30,31.21214722,-87.60316667
1,10241,11,5,2015,2,12,30,33.55435,-85.409275
1,10242,10,5,2015,1,0,10,32.44434444,-85.03772222
1,10243,9,5,2015,7,15,7,32.15112222,-85.17539722
1,10244,7,5,2015,5,6,40,30.75416111,-88.27655556
1,10245,14,5,2015,5,14,30,34.51756111,-86.67522778
1,10246,14,5,2015,5,21,58,31.97318333,-87.58413889
1,10247,15,5,2015,6,21,31,30.74800833,-88.11728333
1,10248,15,5,2015,6,9,30,34.26544444,-85.65693611
1,10249,18,5,2015,2,1,55,31.14548056,-85.38818333
1,10250,18,5,2015,2,6,53,31.44531111,-85.18464722
1,10251,18,5,2015,2,15,18,34.17649167,-85.78791667
1,10252,20,5,2015,4,5,57,33.60283333,-85.98659167
1,10253,20,5,2015,4,6,3,33.84518056,-86.050325
1,10254,20,5,2015,4,17,15,33.64144722,-86.27768056
1,10255,20,5,2015,4,19,50,31.03754167,-85.92891389
1,10256,20,5,2015,4,20,41,30.64512778,-88.10200278
1,10257,21,5,2015,5,13,30,34.96056111,-87.57348611
1,10258,21,5,2015,5,14,0,33.16313333,-86.75501944
1,10259,22,5,2015,6,16,55,34.368425,-88.04374167
1,10260,22,5,2015,6,19,51,33.34723889,-86.24552222
1,10261,24,5,2015,1,18,15,33.23864722,-85.82023611
1,10262,24,5,2015,1,20,30,33.19059167,-87.38245
1,10263,25,5,2015,2,11,40,32.19991944,-87.38418889
1,10264,20,5,2015,4,22,7,32.46113056,-85.01983611
1,10265,27,5,2015,4,5,25,33.60566667,-85.84304444
1,10266,26,5,2015,3,14,15,31.03937778,-88.23173889
1,10267,25,5,2015,2,15,5,33.4932,-86.91936389
1,10268,27,5,2015,4,9,0,30.26576667,-87.64966944
1,10269,28,5,2015,5,18,5,34.86105556,-87.46359722
1,10270,29,5,2015,6,20,17,34.77149167,-86.65099167
1,10271,29,5,2015,6,22,16,34.10728056,-86.376
1,10272,31,5,2015,1,18,48,33.57411667,-86.71670833
1,10273,30,5,2015,7,17,40,34.84441667,-87.36358333
1,10274,31,5,2015,1,19,0,34.64768611,-87.27627778
1,10275,24,5,2015,1,14,0,32.66621944,-85.18344167
1,10276,24,5,2015,1,19,42,32.32995,-85.01913611
1,10277,3,6,2015,4,17,25,34.90246944,-87.75307778
1,10278,4,6,2015,5,3,29,34.72722222,-86.60376944
1,10279,11,6,2015,5,13,21,33.57900278,-86.45679167
1,10280,15,6,2015,2,21,52,30.84921944,-88.07545833
1,10281,16,6,2015,3,9,25,33.78513333,-86.39731667
1,10282,28,4,2015,3,20,10,30.39219722,-87.6757
1,10283,23,5,2015,7,5,0,30.48342778,-88.30996944
1,10284,28,5,2015,5,12,30,34.11820556,-86.81258056
1,10285,28,5,2015,5,15,30,32.56905556,-87.34451944
1,10286,30,5,2015,7,14,36,33.59051667,-86.24565556
1,10287,1,6,2015,2,7,10,31.57391111,-85.25958889
1,10288,30,5,2015,7,19,50,32.14609722,-85.68148333
1,10289,2,6,2015,3,21,10,34.37938889,-86.89854167
1,10290,3,6,2015,4,16,23,33.6878,-86.281575
1,10291,3,6,2015,4,23,50,33.28613056,-87.17944722
1,10292,5,6,2015,6,3,28,34.70028611,-87.64122778
1,10293,6,6,2015,7,19,32,34.88746944,-85.85918889
1,10294,8,6,2015,2,0,25,34.36677222,-86.15974167
1,10295,8,6,2015,2,5,20,32.37700278,-86.20938333
1,10296,9,6,2015,3,19,10,33.39799444,-87.59131667
1,10297,10,6,2015,4,12,40,31.64230556,-85.92942222
1,10298,11,6,2015,5,15,57,31.27593056,-85.45453611
1,10299,12,6,2015,6,18,45,32.69388056,-86.25244167
1,10300,14,6,2015,1,2,55,32.32671111,-86.33138333
1,10301,12,6,2015,6,1,15,30.89518056,-88.11371944
1,10302,16,6,2015,3,2,10,34.2449,-86.99835
1,10303,14,6,2015,1,2,23,31.82324444,-86.63178889
1,10304,6,6,2015,7,20,30,30.60804722,-88.14563056
1,10305,19,6,2015,6,16,9,34.14981389,-86.8701
1,10306,21,6,2015,1,15,7,34.05386667,-86.86743056
1,10307,15,6,2015,2,12,15,30.86123889,-88.41498333
1,10308,14,6,2015,1,4,21,33.57873611,-86.71105556
1,10309,19,6,2015,6,5,40,33.78495,-87.34807778
1,10310,20,6,2015,7,8,15,33.23051389,-87.50806667
1,10311,21,6,2015,1,2,3,33.39745833,-86.94592222
1,10312,20,6,2015,7,2,15,33.65770278,-85.51803056
1,10313,23,6,2015,3,14,52,34.22945833,-86.11441111
1,10314,14,6,2015,1,17,33,34.20768611,-86.88051944
1,10315,5,1,2015,2,18,30,32.54234444,-88.23921944
1,10316,28,5,2015,5,18,32,33.67938889,-86.7486
1,10317,1,7,2015,4,14,30,33.83645833,-86.82394167
1,10318,10,6,2015,4,2,10,99.9999,999.9999
1,10319,16,6,2015,3,20,53,31.3648,-86.53936111
1,10320,17,6,2015,4,10,45,31.22186944,-85.23434444
1,10321,17,6,2015,4,17,45,30.60398333,-87.66606111
1,10322,20,6,2015,7,12,15,31.93322222,-86.02019444
1,10323,21,6,2015,1,3,56,30.96888333,-87.86511111
1,10324,21,6,2015,1,18,51,32.83172778,-87.88100833
1,10325,23,6,2015,3,12,35,34.78724444,-87.59171944
1,10326,25,6,2015,5,7,40,33.84221944,-88.00811389
1,10327,25,6,2015,5,20,25,34.13535556,-86.22410556
1,10328,26,6,2015,6,1,15,31.46329722,-85.57221944
1,10329,26,6,2015,6,5,38,33.62571667,-85.91920278
1,10330,26,6,2015,6,9,50,31.88998056,-85.5109
1,10331,26,6,2015,6,21,3,34.50978889,-87.71746111
1,10332,25,6,2015,5,6,1,34.82531944,-85.84085833
1,10333,27,6,2015,7,17,0,31.02775556,-85.25481667
1,10334,27,6,2015,7,13,5,31.87865278,-86.30703611
1,10335,28,6,2015,1,6,20,34.506625,-86.96428056
1,10336,28,6,2015,1,18,40,33.15065833,-88.2235
1,10337,1,7,2015,4,15,30,34.56229444,-87.10399722
1,10338,2,7,2015,5,7,0,31.98890556,-87.24541667
1,10339,2,7,2015,5,10,12,33.67088333,-86.30144444
1,10340,2,7,2015,5,11,25,34.46106111,-86.01575833
1,10341,13,6,2015,7,0,40,32.511375,-88.0913
1,10342,3,7,2015,6,18,5,33.34563889,-87.94866667
1,10343,2,7,2015,5,13,40,30.66173611,-88.05686389
1,10344,1,7,2015,4,17,25,33.38652778,-86.78304444
1,10345,30,6,2015,3,6,4,30.54005,-88.23368889
1,10346,2,5,2015,7,0,22,34.01663611,-86.01120833
1,10347,21,5,2015,5,10,45,30.69015833,-87.50475833
1,10348,7,6,2015,1,15,54,31.25635833,-87.039075
1,10349,17,6,2015,4,14,30,34.54120278,-87.15139167
1,10350,22,6,2015,2,22,27,34.74958056,-86.63308889
1,10351,1,7,2015,4,19,50,32.60763889,-86.22751944
1,10352,2,7,2015,5,18,26,34.87097778,-86.57141389
1,10353,2,7,2015,5,19,30,32.45653333,-86.19944722
1,10354,4,7,2015,7,17,40,32.57143056,-86.15946389
1,10355,4,7,2015,7,19,0,32.47577222,-88.11015
1,10356,5,7,2015,1,2,35,34.75538889,-86.74971111
1,10357,7,7,2015,3,22,18,32.32656111,-86.31230278
1,10358,2,7,2015,5,21,43,31.45066111,-87.37621111
1,10359,7,7,2015,3,14,8,34.97008889,-87.37729444
1,10360,8,7,2015,4,6,35,33.2886,-86.76373333
1,10361,9,7,2015,5,23,0,31.447225,-88.31642222
1,10362,28,7,2015,3,3,12,32.32817778,-86.33501667
1,10363,28,7,2015,3,23,5,33.23941389,-86.80274167
1,10364,29,7,2015,4,5,21,33.48886667,-86.91803333
1,10365,29,7,2015,4,21,49,34.81004167,-86.94252222
1,10366,20,7,2015,2,11,20,33.66596944,-88.0875
1,10367,23,7,2015,5,13,58,30.79723889,-88.15143889
1,10368,25,7,2015,7,0,10,33.20943889,-87.56973611
1,10369,26,7,2015,1,2,30,32.47454444,-87.11266111
1,10370,28,7,2015,3,9,10,33.42816389,-86.79049722
1,10371,28,7,2015,3,10,58,31.38724167,-86.65938333
1,10372,28,7,2015,3,20,55,31.59690278,-88.45213889
1,10373,19,7,2015,1,8,10,33.61514167,-85.76897222
1,10374,31,7,2015,6,17,52,34.86083611,-86.83107778
1,10375,7,7,2015,3,18,30,30.47980833,-88.38763611
1,10376,1,7,2015,4,7,16,33.38422778,-86.80725
1,10377,22,5,2015,6,6,30,31.08195556,-85.37626944
1,10378,12,6,2015,6,7,20,32.59590556,-86.82156667
1,10379,2,7,2015,5,15,25,34.80661944,-87.07814444
1,10380,1,7,2015,4,0,55,31.36060278,-85.858325
1,10381,3,7,2015,6,22,50,31.78320278,-86.63473056
1,10382,5,7,2015,1,15,35,33.72163611,-86.28926389
1,10383,7,7,2015,3,17,30,30.87346667,-88.30036389
1,10384,7,7,2015,3,17,15,33.75540556,-86.68461667
1,10385,8,7,2015,4,10,18,32.14724444,-85.06241944
1,10386,9,7,2015,5,17,30,31.81042778,-86.00818056
1,10387,9,7,2015,5,19,38,33.40730278,-86.630825
1,10388,10,7,2015,6,17,20,33.25065278,-86.28383056
1,10389,14,6,2015,1,1,15,33.50545556,-86.84618611
1,10390,11,7,2015,7,22,25,31.53401944,-86.69204722
1,10391,11,7,2015,7,12,35,33.795175,-87.23925278
1,10392,14,7,2015,3,19,30,31.73813889,-86.22196667
1,10393,17,7,2015,6,10,50,33.51315556,-86.89942222
1,10394,18,7,2015,7,2,10,31.69230556,-85.95141389
1,10395,18,7,2015,7,12,45,30.991875,-88.12450556
1,10396,18,7,2015,7,17,20,34.94410278,-87.17713611
1,10397,19,7,2015,1,5,33,32.0522,-86.04371389
1,10398,19,7,2015,1,14,45,34.003275,-86.51756389
1,10399,19,7,2015,1,19,30,32.48848889,-84.99760556
1,10400,20,7,2015,2,15,7,31.44687222,-88.07313611
1,10401,22,7,2015,4,23,22,34.06450556,-86.24514444
1,10402,25,7,2015,7,6,30,32.31933056,-86.20178611
1,10403,4,8,2015,3,16,10,33.19592222,-87.23954444
1,10404,10,7,2015,6,22,15,31.369475,-87.59853889
1,10405,6,7,2015,2,20,40,30.88503056,-88.04110833
1,10406,18,7,2015,7,17,45,34.34591389,-86.05409167
1,10407,19,7,2015,1,21,15,34.90028889,-86.819575
1,10408,25,7,2015,7,23,5,34.74374722,-85.72802778
1,10409,30,7,2015,5,19,45,30.63605,-88.21745556
1,10410,1,8,2015,7,12,20,31.30744167,-86.24598333
1,10411,2,8,2015,1,9,50,34.05346389,-86.197375
1,10412,2,8,2015,1,2,0,34.78905,-85.733425
1,10413,26,7,2015,1,2,15,33.49925,-86.86685833
1,10414,4,8,2015,3,5,40,32.46840556,-85.07884444
1,10415,4,8,2015,3,19,22,30.51981944,-87.46081389
1,10416,7,8,2015,6,17,30,34.39347778,-86.27450556
1,10417,7,8,2015,6,17,0,32.75115833,-86.53087778
1,10418,7,8,2015,6,22,25,34.46833611,-86.2793
1,10419,7,8,2015,6,10,54,34.86875556,-85.81436667
1,10420,2,8,2015,1,4,46,32.48744444,-85.63594722
1,10421,6,6,2015,7,21,0,31.23785278,-85.63220556
1,10422,25,6,2015,5,20,45,34.89220833,-87.70441389
1,10423,29,7,2015,4,20,25,34.64749167,-86.87952778
1,10424,31,7,2015,6,14,20,34.94450556,-87.46064167
1,10425,4,8,2015,3,14,48,33.52848056,-87.65143056
1,10426,4,8,2015,3,14,24,31.19299444,-85.37962778
1,10427,5,8,2015,4,18,30,34.63757222,-87.60327778
1,10428,5,8,2015,4,19,55,34.75677778,-88.06955833
1,10429,5,8,2015,4,5,35,33.42797778,-86.70725278
1,10430,6,8,2015,5,15,30,34.90965278,-87.03015556
1,10431,9,8,2015,1,1,10,33.09428333,-87.45980278
1,10432,12,8,2015,4,17,55,30.69178333,-88.16156389
1,10433,13,8,2015,5,1,20,33.51111389,-86.82348611
1,10434,13,8,2015,5,16,45,33.67538056,-87.05736944
1,10435,14,8,2015,6,15,0,34.18810556,-85.63244167
1,10436,10,8,2015,2,12,15,32.45371389,-88.39147222
1,10437,16,8,2015,1,16,20,99.9999,999.9999
1,10438,20,8,2015,5,15,50,32.20970556,-86.40760278
1,10439,5,7,2015,1,1,34,33.544375,-86.92569444
1,10440,1,7,2015,4,12,43,31.21441111,-87.05674167
1,10441,21,7,2015,3,7,25,33.86304722,-87.10010556
1,10442,17,7,2015,6,6,40,30.49436389,-88.24364722
1,10443,7,8,2015,6,9,46,34.47093056,-88.13567778
1,10444,7,8,2015,6,23,15,32.10137222,-85.57135556
1,10445,8,8,2015,7,4,30,34.17414167,-87.11667778
1,10446,9,8,2015,1,11,37,32.45577222,-85.19814444
1,10447,8,8,2015,7,0,15,31.84581111,-85.62561389
1,10448,12,8,2015,4,17,45,32.26674444,-86.61148611
1,10449,14,8,2015,6,22,41,32.812775,-85.78398056
1,10450,15,8,2015,7,13,18,31.42956111,-87.09035556
1,10451,15,8,2015,7,20,53,33.33383333,-86.02645278
1,10452,2,8,2015,1,4,16,33.51014167,-86.86953333
