STATE,ST_CASE,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD
1,10227,2,1,2016,7,18,5,32.41687778,-86.35568889
1,10228,11,1,2016,2,18,35,31.42476667,-87.00032222
1,10229,14,3,2016,2,20,50,32.32693056,-86.28209167
1,10230,12,4,2016,3,18,18,32.95967778,-86.74684444
1,10231,21,4,2016,5,19,10,32.38103333,-85.38009722
1,10232,23,4,2016,7,23,4,31.20233889,-85.91997222
1,10233,24,4,2016,1,18,54,32.74885278,-85.24337222
1,10234,26,4,2016,3,20,22,32.50251389,-85.00923333
1,10235,29,4,2016,6,21,20,32.44619722,-85.25036667
1,10236,29,4,2016,6,5,34,31.44721944,-86.45304722
1,10237,30,4,2016,7,23,40,32.41395278,-87.10763333
1,10238,3,5,2016,3,11,40,33.86073611,-85.97011111
1,10239,3,5,2016,3,22,15,33.48693611,-86.85549167
1,10240,4,5,2016,4,18,19,32.36599444,-86.29616667
1,10241,5,5,2016,5,10,0,34.282275,-86.19164167
1,10242,5,5,2016,5,4,11,32.09955278,-85.08159167
1,10243,5,5,2016,5,23,10,33.15476667,-87.59188333
1,10244,6,5,2016,6,16,55,31.59746944,-85.74808611
1,10245,6,5,2016,6,3,45,33.85751667,-87.36766667
1,10246,7,5,2016,7,11,34,31.23985278,-85.48088333
1,10247,6,5,2016,6,13,10,31.88528611,-85.46093056
1,10248,9,5,2016,2,13,13,33.3337,-86.96317222
1,10249,10,5,2016,3,12,25,34.04421389,-87.89578333
1,10250,19,5,2016,5,1,32,34.71350833,-86.64890556
1,10251,19,5,2016,5,11,58,33.33245833,-86.99785278
1,10252,22,5,2016,1,12,12,32.36714722,-86.32183056
1,10253,14,4,2016,5,11,50,34.99738056,-87.511725
1,10254,23,4,2016,7,22,54,34.41596667,-87.12218333
1,10255,22,4,2016,6,19,21,32.63953611,-85.37927778
1,10256,29,4,2016,6,21,11,30.35568889,-87.67660556
1,10257,7,5,2016,7,21,10,32.50555833,-87.01872222
1,10258,6,5,2016,6,11,30,31.46561667,-87.33983333
1,10259,10,5,2016,3,16,40,31.07734167,-85.40503611
1,10260,10,5,2016,3,18,45,33.73998611,-87.94778889
1,10261,11,5,2016,4,23,55,30.99778611,-87.265925
1,10262,12,5,2016,5,21,9,33.55181667,-86.73824444
1,10263,12,5,2016,5,4,55,32.32651667,-86.28948056
1,10264,12,5,2016,5,12,55,33.34996944,-86.62040278
1,10265,13,5,2016,6,19,10,31.35647778,-86.4701
1,10266,13,5,2016,6,16,29,33.40871944,-86.13368056
1,10267,14,5,2016,7,99,99,31.31360556,-85.43875833
1,10268,14,5,2016,7,21,32,33.24033889,-87.59013611
1,10269,15,5,2016,1,14,48,34.12693889,-86.11996111
1,10271,18,5,2016,4,16,25,33.82821944,-85.80658889
1,10272,13,5,2016,6,17,41,33.89512778,-85.91826111
1,10273,5,4,2016,3,13,18,31.08608056,-87.10096667
1,10274,5,5,2016,5,16,30,33.85436667,-86.75580556
1,10275,13,5,2016,6,99,99,30.58963889,-88.29243333
1,10276,19,5,2016,5,19,32,34.02615278,-85.95729167
1,10277,21,5,2016,7,21,1,33.19810556,-87.48073889
1,10278,21,5,2016,7,10,30,33.81217778,-87.14763056
1,10279,22,5,2016,1,8,35,33.78005556,-85.95733611
1,10280,22,5,2016,1,2,14,32.44784722,-85.01716944
1,10281,22,5,2016,1,16,25,34.24727778,-86.61848611
1,10282,22,5,2016,1,13,53,34.82008611,-85.579675
1,10283,23,5,2016,2,8,30,34.12880556,-87.98989167
1,10284,25,5,2016,4,19,15,30.60149722,-88.09566111
1,10285,25,5,2016,4,12,40,34.84559167,-86.87363889
1,10286,26,5,2016,5,23,0,33.60577778,-86.58081111
1,10287,26,5,2016,5,16,10,33.58572778,-86.69919722
1,10288,26,5,2016,5,12,50,32.53255278,-86.89708611
1,10289,26,5,2016,5,14,45,34.03827778,-86.2931
1,10290,26,5,2016,5,20,33,34.70653889,-86.73298611
1,10291,26,5,2016,5,12,50,34.14956667,-87.18136667
1,10292,27,5,2016,6,20,9,34.73620278,-86.64941111
1,10293,27,5,2016,6,20,25,30.98529722,-88.32483333
1,10294,27,5,2016,6,16,50,31.18729722,-85.18129167
1,10295,29,5,2016,1,8,13,34.17035833,-85.65582778
1,10296,29,5,2016,1,19,45,32.40547778,-86.26532778
1,10297,30,5,2016,2,12,25,32.80971111,-86.03607222
1,10298,31,5,2016,3,7,30,31.39835833,-85.47269167
1,10299,31,5,2016,3,20,51,33.30944444,-86.78737222
1,10300,3,6,2016,6,7,42,34.771475,-86.59275833
1,10301,3,6,2016,6,5,8,33.46276944,-86.94164167
1,10302,4,6,2016,7,10,20,33.95309444,-87.17595278
1,10303,5,6,2016,1,20,20,34.77149444,-86.65098889
1,10304,5,6,2016,1,18,15,31.59656111,-86.13820278
1,10305,27,5,2016,6,22,5,34.29615556,-86.91100833
1,10306,4,6,2016,7,4,20,32.91451667,-86.64251944
1,10307,10,6,2016,6,8,45,33.61798333,-86.63760833
1,10308,11,6,2016,7,16,20,32.66340278,-86.50299167
1,10309,3,4,2016,1,16,45,32.88607778,-85.407475
1,10310,23,5,2016,2,8,5,32.90614167,-86.00868333
1,10311,25,5,2016,4,22,35,33.33329167,-86.79178611
1,10312,27,5,2016,6,16,25,31.24368889,-88.02039722
1,10313,30,5,2016,2,20,30,32.16192778,-85.51264722
1,10314,31,5,2016,3,20,56,30.70356667,-88.04746944
1,10315,1,6,2016,4,12,30,34.17855833,-87.12178611
1,10316,4,6,2016,7,7,55,33.49516389,-86.82555278
1,10317,3,6,2016,6,21,0,34.17674167,-86.51113611
1,10318,5,6,2016,1,17,44,34.02911111,-87.06021389
1,10319,6,6,2016,2,20,0,33.91423056,-86.317625
1,10320,7,6,2016,3,9,35,34.54976667,-86.69296389
1,10321,7,6,2016,3,17,15,33.649075,-85.75138056
1,10322,7,6,2016,3,14,14,32.46183333,-86.19392222
1,10323,8,6,2016,4,15,15,32.74933611,-86.86613611
1,10324,8,6,2016,4,21,16,34.67511944,-86.75577222
1,10325,10,6,2016,6,17,32,34.30373889,-86.28371667
1,10326,10,6,2016,6,7,2,32.47024722,-85.05906944
1,10327,11,6,2016,7,2,40,34.61429444,-86.37606667
1,10328,11,6,2016,7,10,25,31.38900278,-86.57136944
1,10329,12,6,2016,1,6,50,32.15064444,-85.70342778
1,10330,13,6,2016,2,21,5,33.31468333,-86.35918889
1,10331,4,7,2016,2,12,20,33.79001667,-86.38806944
1,10332,3,7,2016,1,5,1,32.36259722,-86.21849167
1,10333,3,7,2016,1,2,3,33.54124167,-86.78946667
1,10334,23,6,2016,5,13,35,33.77739167,-86.426375
1,10335,12,6,2016,1,8,46,34.4419,-86.90151944
1,10336,3,5,2016,3,16,44,33.12985,-88.16863333
1,10337,5,6,2016,1,21,53,33.60266389,-86.06446389
1,10338,23,6,2016,5,23,26,33.92834167,-86.867425
1,10339,9,6,2016,5,0,15,32.57674444,-86.24310833
1,10340,9,6,2016,5,7,49,34.285675,-86.49649444
1,10341,10,6,2016,6,6,34,32.62623889,-85.58886111
1,10342,10,6,2016,6,11,40,34.10171944,-86.40580556
1,10343,10,6,2016,6,23,50,32.440725,-85.30183889
1,10344,15,6,2016,4,10,55,32.65485278,-88.00112222
1,10345,11,6,2016,7,21,3,31.13770556,-85.55438889
1,10346,15,6,2016,4,23,30,32.50929444,-86.49340278
1,10347,16,6,2016,5,5,35,32.92521944,-87.04317778
1,10348,17,6,2016,6,23,0,32.89769167,-87.12396111
1,10349,17,6,2016,6,17,13,34.71682222,-86.54760556
1,10350,18,6,2016,7,3,34,33.56109722,-86.76579444
1,10351,19,6,2016,1,9,40,31.09911944,-85.31251389
1,10353,19,6,2016,1,9,0,33.30254722,-87.78104722
1,10354,20,6,2016,2,18,40,34.62388056,-85.80102222
1,10355,20,6,2016,2,6,15,34.088875,-87.62877222
1,10356,21,6,2016,3,13,20,33.73829444,-86.33976389
1,10357,23,6,2016,5,16,45,31.66401667,-85.20256111
1,10358,23,6,2016,5,10,0,34.80964722,-86.69123611
1,10359,24,6,2016,6,13,35,31.52758333,-86.71878889
1,10360,24,6,2016,6,13,20,34.76588333,-86.47429722
1,10361,24,6,2016,6,0,55,33.45738056,-85.5936
1,10362,24,6,2016,6,13,15,30.48595556,-88.31606111
1,10363,25,6,2016,7,9,31,34.64207778,-86.87965833
1,10364,25,6,2016,7,22,45,33.94893056,-87.06899167
1,10365,25,6,2016,7,13,30,99.9999,999.9999
1,10366,25,6,2016,7,8,33,31.25835556,-85.48864167
1,10367,25,6,2016,7,6,39,34.06869722,-85.68123889
1,10368,26,6,2016,1,99,99,31.34005833,-85.48780556
1,10369,26,6,2016,1,0,25,32.41725278,-87.0696
1,10370,27,6,2016,2,15,35,33.05512778,-87.57975278
1,10371,28,6,2016,3,18,15,31.63820278,-85.41556667
1,10372,28,6,2016,3,11,32,99.9999,999.9999
1,10373,28,6,2016,3,18,5,34.27335278,-85.64289444
1,10374,28,6,2016,3,12,28,32.46568333,-85.08456389
1,10375,30,6,2016,5,22,42,34.79553056,-86.540725
1,10376,30,6,2016,5,15,45,33.50306111,-85.60811389
1,10377,30,6,2016,5,11,40,34.89256667,-86.65959444
1,10378,2,7,2016,7,17,25,34.97695556,-85.91458056
1,10379,4,7,2016,2,9,12,34.14231944,-85.57203889
1,10380,16,7,2016,7,18,50,33.44469722,-86.72747778
1,10381,13,5,2016,6,16,18,30.68958611,-88.17036111
1,10382,10,7,2016,1,7,55,34.68826389,-86.71911944
1,10383,5,7,2016,3,3,54,30.57957778,-88.17343333
1,10384,18,7,2016,2,6,30,33.54964167,-86.82908889
1,10385,12,7,2016,3,6,18,33.60336389,-86.22606944
1,10386,8,4,2016,6,7,30,33.79221944,-87.18309722
1,10387,17,3,2016,5,6,40,31.43106111,-85.74880833
1,10388,2,3,2016,4,7,44,32.98767778,-87.78761389
1,10389,4,3,2016,6,19,10,32.98433333,-85.24357778
1,10390,1,7,2016,6,4,40,32.79229167,-87.59071389
1,10391,6,3,2016,1,0,20,32.10805833,-85.58040278
1,10392,3,4,2016,1,20,49,31.19102222,-85.45191944
1,10393,30,4,2016,7,17,30,33.85473611,-85.88194722
1,10394,3,6,2016,6,23,37,32.49755556,-86.39908611
1,10395,24,4,2016,1,14,2,30.41896111,-87.84354722
1,10396,21,4,2016,5,19,5,34.73046389,-86.91593611
1,10397,9,4,2016,7,16,53,32.74756111,-85.78547778
1,10398,7,4,2016,5,15,3,34.96000833,-86.82587222
1,10399,6,4,2016,4,6,45,32.05308611,-87.56635556
1,10400,22,3,2016,3,16,50,34.69353889,-87.84977778
1,10401,9,6,2016,5,13,29,32.46484722,-85.11707222
1,10402,10,6,2016,6,19,30,34.01816111,-86.02075
1,10403,19,6,2016,1,23,30,30.55145556,-88.10610556
1,10404,19,6,2016,1,1,42,32.76223333,-85.19470278
1,10405,27,6,2016,2,16,50,33.51686667,-86.16813611
1,10406,27,6,2016,2,9,50,32.07956944,-87.85205833
1,10407,29,6,2016,4,7,58,34.29749167,-86.99787222
1,10408,30,6,2016,5,20,57,34.73506111,-86.64371667
1,10409,2,7,2016,7,3,30,33.78055833,-85.89609444
1,10410,2,7,2016,7,6,26,32.74639167,-85.26745278
1,10411,3,7,2016,1,22,25,33.09175278,-86.82931944
1,10412,4,7,2016,2,3,25,31.55986667,-86.63014722
1,10413,5,7,2016,3,22,59,32.46788889,-87.79215556
1,10414,10,7,2016,1,4,0,32.085175,-86.67712222
1,10415,11,7,2016,2,12,30,32.79934167,-85.68963056
1,10416,13,7,2016,4,16,47,33.54806944,-86.27978889
1,10417,15,7,2016,6,9,3,30.40952778,-87.647575
1,10418,16,7,2016,7,20,55,33.62578333,-86.78308889
1,10419,16,7,2016,7,0,15,32.70439722,-88.31254722
1,10420,17,7,2016,1,3,20,33.84927778,-85.85877778
1,10421,17,7,2016,1,14,55,34.37031667,-85.69131111
1,10422,24,6,2016,6,5,2,33.99243889,-86.00511389
1,10423,6,4,2016,4,16,53,34.03096667,-86.07029722
1,10424,29,3,2016,3,99,99,34.0958,-85.88755556
1,10425,10,4,2016,1,5,35,30.54068611,-88.23241944
1,10426,1,5,2016,1,3,20,32.60930278,-87.70936944
1,10427,2,5,2016,2,7,0,33.81100833,-87.14006111
1,10428,8,7,2016,6,5,45,32.72246389,-86.53376667
1,10429,26,7,2016,3,18,15,33.57218611,-86.71794722
1,10430,26,7,2016,3,14,47,30.69162778,-88.03019444
1,10431,27,7,2016,4,10,0,33.55748056,-86.64033056
1,10432,4,6,2016,7,15,45,33.58418333,-86.902675
1,10433,4,8,2016,5,11,55,33.74569444,-87.20261944
1,10434,20,6,2016,2,19,18,33.62531667,-86.69367222
1,10435,8,7,2016,6,20,30,30.58749444,-88.17358056
1,10436,9,7,2016,7,21,53,31.84171667,-85.16679444
1,10437,15,7,2016,6,12,20,33.17480278,-87.35520833
1,10438,17,7,2016,1,0,45,30.62166389,-87.91055278
1,10439,18,7,2016,2,8,30,32.46023611,-85.14606667
1,10440,20,7,2016,4,20,40,33.72666111,-85.84592778
1,10441,21,7,2016,5,22,30,34.58003333,-87.6813
1,10442,22,7,2016,6,21,0,33.57602778,-86.29750556
1,10443,22,7,2016,6,10,45,32.92535556,-85.63942778
1,10444,23,7,2016,7,20,35,30.676975,-88.08366111
1,10445,23,7,2016,7,18,25,31.41131111,-85.66792222
1,10446,23,7,2016,7,21,57,33.67394722,-86.15240556
1,10447,24,7,2016,1,11,35,34.17128056,-86.68656389
1,10448,24,7,2016,1,23,50,33.34103611,-86.63041667
1,10449,25,7,2016,2,22,15,34.42492778,-86.72051111
1,10450,25,7,2016,2,22,55,30.87285556,-88.19726389
1,10451,26,7,2016,3,7,24,30.69350833,-88.17392222
1,10452,26,7,2016,3,15,40,34.88238611,-86.71693611
